Time,desired yaw,desired x,desired y,desired z,WorldPosition_1,WorldPosition_2,WorldPosition_3,WorldVelocity_1,WorldVelocity_2,WorldVelocity_3,EulerZYX_1,EulerZYX_2,EulerZYX_3,BodyAngularRateRPY_1,BodyAngularRateRPY_2,BodyAngularRateRPY_3,Thrust,Roll CS,Pitch CS,Yaw CS,Thrust CS
"0.17 sec",0.71988,0.2902867,0.2547269,-7.062908,0.004439385,0.006059436,-6.985848,0.04648429,0.08551314,-0.05200438,0.06409871,-0.009817773,0.03592601,-0.4580436,-0.8388602,0.4869033,10.18958,0.01545406,-0.04056263,0.4511994,10.0536
"0.18 sec",0.71988,0.2902867,0.2547269,-7.062908,0.004909448,0.006932199,-6.986381,0.047671,0.08896463,-0.05440819,0.06861547,-0.01816599,0.03094778,-0.4902043,-0.7672025,0.4752979,10.05522,0.01254341,-0.03957143,0.4498679,10.0052
"0.19 sec",0.71988,0.2902867,0.2547269,-7.062908,0.005395415,0.007837181,-6.986934,0.04963968,0.09195844,-0.05630834,0.07311662,-0.02501218,0.02601217,-0.4558186,-0.5750588,0.464989,10.00586,0.01187484,-0.03865078,0.449487,10.02885
"0.2 sec",0.6543828,0.3092223,0.2414583,-7.074966,0.005904287,0.008770024,-6.987508,0.05221904,0.09454737,-0.05842558,0.07761282,-0.02986903,0.02175142,-0.3648241,-0.3845486,0.4578408,10.02317,0.01019788,-0.03799038,0.4437079,10.25545
"0.21 sec",0.6543828,0.3092223,0.2414583,-7.074966,0.006441491,0.00972724,-6.988113,0.05527976,0.09684461,-0.06274935,0.08205348,-0.03301029,0.01829008,-0.2934487,-0.2369331,0.4479166,10.25402,0.01410017,-0.03629823,0.4368764,10.20198
"0.22 sec",0.6543828,0.3092223,0.2414583,-7.074966,0.007010676,0.01070598,-6.98876,0.05858782,0.09887036,-0.06660805,0.08642597,-0.0347572,0.01608,-0.1364132,-0.1118864,0.4384792,10.20433,0.01726237,-0.03502502,0.4301396,10.17326
"0.23 sec",0.6543828,0.3092223,0.2414583,-7.074966,0.007613615,0.01170421,-6.989444,0.06201078,0.1007688,-0.07017079,0.09073087,-0.0354507,0.01537055,0.002307369,-0.02599083,0.4303203,10.183,0.02072728,-0.03217084,0.4234528,10.1266
"0.24 sec",0.6543828,0.3092223,0.2414583,-7.074966,0.008250878,0.01272135,-6.990161,0.06543564,0.1026699,-0.07327527,0.09496883,-0.03525128,0.01592227,0.1137066,0.06127484,0.4222698,10.12738,0.02352183,-0.0302468,0.4166997,10.1028
"0.25 sec",0.6543828,0.3092223,0.2414583,-7.074966,0.008922035,0.01375797,-6.990909,0.06877659,0.1046787,-0.07613268,0.09913935,-0.03436607,0.01735962,0.1818127,0.1145758,0.4145356,10.10909,0.02578764,-0.02750743,0.4100308,10.06296
"0.26 sec",0.6543828,0.3092223,0.2414583,-7.074966,0.009625883,0.01481547,-6.991682,0.07196428,0.1068527,-0.0785999,0.1032432,-0.03297091,0.01927758,0.212829,0.1626288,0.4067634,10.06359,0.02696428,-0.02300561,0.4034673,10.04028
"0.27 sec",0.6543828,0.3092223,0.2414583,-7.074966,0.01036063,0.01589565,-6.992479,0.07494589,0.109216,-0.08083505,0.1072814,-0.03094966,0.02128754,0.2052571,0.2333004,0.3984192,10.04619,0.02736906,-0.01702875,0.3967819,10.0481
"0.28 sec",0.6543828,0.3092223,0.2414583,-7.074966,0.01112391,0.01700039,-6.993299,0.0776565,0.111758,-0.08314697,0.1112529,-0.02807681,0.02307515,0.1720935,0.3252892,0.3892483,10.04744,0.02718915,-0.009725771,0.3899733,10.08786
"0.29 sec",0.6543828,0.3092223,0.2414583,-7.074966,0.0119126,0.0181313,-6.994144,0.08001117,0.1144419,-0.08585203,0.1151564,-0.02417716,0.02445738,0.1258384,0.4311167,0.3794534,10.08726,0.02685846,-0.002747951,0.3832207,10.14638
"0.3 sec",0.6978981,0.305166,0.2645622,-7.08509,0.01272264,0.01928955,-6.995019,0.08191285,0.1172148,-0.08914504,0.1189923,-0.0193298,0.02539279,0.08111839,0.5143529,0.3702267,10.14563,0.02441064,0.00308502,0.3811487,10.62433
"0.31 sec",0.6978981,0.305166,0.2645622,-7.08509,0.01354938,0.02047626,-6.99595,0.08333768,0.1201247,-0.09711605,0.1228049,-0.01390328,0.02569676,0.004947137,0.5525745,0.3670343,10.62392,0.02810761,0.005404824,0.3777093,10.30655
"0.32 sec",0.6978981,0.305166,0.2645622,-7.08509,0.01438731,0.02169146,-6.996946,0.0841549,0.1229088,-0.1021218,0.1265838,-0.008625283,0.02598246,0.05005546,0.502465,0.3647754,10.30729,0.0265358,0.00245823,0.3745587,10.28815
"0.33 sec",0.6978981,0.305166,0.2645622,-7.08509,0.01523079,0.02293434,-6.997992,0.08446953,0.1256637,-0.1068697,0.1303311,-0.004585021,0.0263135,0.02391031,0.3347298,0.3658782,10.29238,0.02781853,-0.0002073056,0.3703771,9.947968
"0.34 sec",0.6978981,0.305166,0.2645622,-7.08509,0.01607557,0.02420426,-6.999068,0.08444673,0.1283175,-0.1083021,0.134037,-0.002262088,0.02661582,0.03501939,0.168426,0.3660263,9.948651,0.02584586,-0.00344661,0.3662178,9.825759
"0.35 sec",0.6978981,0.305166,0.2645622,-7.08509,0.01691919,0.02550056,-7.000152,0.08426362,0.1309409,-0.1084557,0.1377014,-0.001515048,0.02671807,-0.005998894,0.02415377,0.3657026,9.826987,0.02476135,-0.005715424,0.3618132,9.659827
"0.36 sec",0.6978981,0.305166,0.2645622,-7.08509,0.01776079,0.02682283,-7.001229,0.08406343,0.1335095,-0.1069617,0.1413218,-0.001923684,0.02645328,-0.03808739,-0.06676323,0.3637072,9.662678,0.02263835,-0.007763413,0.357672,9.590893
"0.37 sec",0.6978981,0.305166,0.2645622,-7.08509,0.01860071,0.02817055,-7.002287,0.08393665,0.1360261,-0.1047556,0.1449006,-0.003029082,0.02579133,-0.08060905,-0.1192391,0.3608708,9.591986,0.02077906,-0.008140238,0.3538049,9.569215
"0.38 sec",0.6978981,0.305166,0.2645622,-7.08509,0.01943994,0.02954311,-7.003323,0.08393182,0.1384723,-0.102321,0.1484407,-0.004340157,0.0247502,-0.1128968,-0.1179287,0.3568369,9.574609,0.01917654,-0.007053731,0.3499849,9.617309
"0.39 sec",0.6978981,0.305166,0.2645622,-7.08509,0.02027976,0.03093974,-7.004336,0.08404957,0.1408357,-0.1003541,0.1519426,-0.005361781,0.02346128,-0.1307596,-0.07250477,0.3517833,9.6167,0.01814081,-0.004165316,0.3457235,9.71389
"0.4 sec",0.6292795,0.3349791,0.2608518,-7.060824,0.02112121,0.03235955,-7.005335,0.08424699,0.1431047,-0.09934154,0.1554021,-0.005671374,0.02210107,-0.1299521,0.01184973,0.3455404,9.71327,0.01522044,-0.02070105,0.3390969,9.283257
"0.41 sec",0.6292795,0.3349791,0.2608518,-7.060824,0.02196486,0.03380096,-7.006303,0.08451449,0.1451566,-0.09416121,0.1587966,-0.007396332,0.02056213,-0.1592081,-0.2770969,0.3448812,9.283658,0.01299231,-0.01947842,0.341393,9.01591
"0.42 sec",0.6292795,0.3349791,0.2608518,-7.060824,0.02281231,0.03526204,-7.007205,0.08502173,0.1470379,-0.08626763,0.1622096,-0.01038674,0.01877471,-0.1783739,-0.2886871,0.3468837,9.016896,0.0132095,-0.01667163,0.3545111,8.906999
"0.43 sec",0.6292795,0.3349791,0.2608518,-7.060824,0.02366616,0.03674123,-7.008023,0.08578636,0.1487822,-0.07724518,0.1657482,-0.01276355,0.01710842,-0.1439005,-0.1815554,0.3576558,8.90784,0.01448447,-0.01242676,0.3689708,9.085866
"0.44 sec",0.6292795,0.3349791,0.2608518,-7.060824,0.02452868,0.03823752,-7.008759,0.08673549,0.1504613,-0.0699386,0.1694306,-0.01376992,0.0159731,-0.07942947,-0.03111666,0.369482,9.082371,0.01376816,-0.01284644,0.3698402,9.64645
"0.45 sec",0.6292795,0.3349791,0.2608518,-7.060824,0.02540131,0.0397507,-7.009448,0.08779456,0.1521682,-0.06813764,0.1731285,-0.01386797,0.01524455,-0.05640027,0.01471163,0.3696231,9.645935,0.01268093,-0.0176568,0.358343,9.980846
"0.46 sec",0.6292795,0.3349791,0.2608518,-7.060824,0.0262848,0.04128096,-7.010137,0.08891005,0.1538767,-0.06973953,0.1767179,-0.01425775,0.01460231,-0.05797364,-0.06446983,0.3592886,9.980143,0.01375236,-0.01853703,0.3476421,9.733159
"0.47 sec",0.6292795,0.3349791,0.2608518,-7.060824,0.02717962,0.0428279,-7.010831,0.09006869,0.1555058,-0.06901363,0.1801998,-0.01514447,0.0141503,-0.02572024,-0.09245963,0.3489473,9.734284,0.01316064,-0.01876049,0.3390668,9.775343
"0.48 sec",0.6292795,0.3349791,0.2608518,-7.060824,0.0280865,0.04439108,-7.011519,0.09132365,0.1571281,-0.06863516,0.1835949,-0.01610866,0.01386101,-0.02071662,-0.08654754,0.3402566,9.77472,0.01326515,-0.01893239,0.3310212,9.739567
"0.49 sec",0.6292795,0.3349791,0.2608518,-7.060824,0.02900636,0.04597042,-7.012202,0.09266042,0.1587408,-0.06791363,0.1869092,-0.01694646,0.01364457,-0.0119437,-0.07027701,0.3319643,9.753924,0.01325452,-0.01772533,0.3235974,9.738916
"0.5 sec",0.6621092,0.3364097,0.2864561,-7.065814,0.02993993,0.04756589,-7.012878,0.09406142,0.1603533,-0.06718241,0.190149,-0.01745439,0.01350057,-0.005923294,-0.02778576,0.3239531,9.742052,0.01285882,-0.01716897,0.3201311,10.02499
"0.51 sec",0.6621092,0.3364097,0.2864561,-7.065814,0.03088788,0.04917771,-7.013559,0.09553083,0.1620093,-0.06923556,0.1933521,-0.01760045,0.01336106,-0.009262873,0.002245691,0.3200801,10.02401,0.01415075,-0.02014622,0.3160037,9.888602
"0.52 sec",0.6621092,0.3364097,0.2864561,-7.065814,0.03185048,0.05080596,-7.014256,0.09699421,0.1636437,-0.07003155,0.1965142,-0.01790821,0.01336962,0.01712756,-0.04459333,0.3165774,9.890266,0.01446859,-0.01857956,0.3126974,9.848214
"0.53 sec",0.6621092,0.3364097,0.2864561,-7.065814,0.03282784,0.05245063,-7.014958,0.0984814,0.1652939,-0.07039925,0.1996429,-0.01825901,0.01356119,0.02918805,-0.01989344,0.3129436,9.848804,0.01474175,-0.01694872,0.3092724,9.842516
"0.54 sec",0.6621092,0.3364097,0.2864561,-7.065814,0.03382014,0.05411194,-7.015664,0.09997532,0.1669739,-0.07069988,0.2027374,-0.01824139,0.01382964,0.03352954,0.02349756,0.3089257,9.844346,0.01486649,-0.01557343,0.3052066,9.852683
"0.55 sec",0.6621092,0.3364097,0.2864561,-7.065814,0.03482725,0.0557902,-7.016373,0.1014384,0.1686825,-0.07109947,0.2057916,-0.01782373,0.01410639,0.03169046,0.05938484,0.3043513,9.850405,0.01485263,-0.014473,0.3005407,9.859628
"0.56 sec",0.6621092,0.3364097,0.2864561,-7.065814,0.03584869,0.05748565,-7.017086,0.1028371,0.1704101,-0.07156895,0.2087994,-0.01712639,0.01434047,0.02554153,0.08069918,0.2993708,9.85715,0.01473656,-0.01360107,0.2954643,9.857807
"0.57 sec",0.6621092,0.3364097,0.2864561,-7.065814,0.03688371,0.05919843,-7.017804,0.1041514,0.1721449,-0.07202393,0.2117566,-0.01628972,0.01450124,0.01721537,0.08895657,0.2941664,9.853467,0.01452788,-0.01278642,0.2901342,9.851119
"0.58 sec",0.6621092,0.3364097,0.2864561,-7.065814,0.03793141,0.06092854,-7.018526,0.1053741,0.1738756,-0.07241276,0.2146607,-0.0154093,0.01457443,0.008002749,0.09042295,0.2888126,9.851755,0.0142989,-0.01209329,0.2846213,9.840188
"0.59 sec",0.6621092,0.3364097,0.2864561,-7.065814,0.03899089,0.06267589,-7.019252,0.1065055,0.1755922,-0.07269551,0.2175097,-0.01454211,0.0145629,-0.0001349247,0.08715051,0.2833518,9.842545,0.01405346,-0.01139248,0.2789677,9.829682
"0.6 sec",0.6926324,0.3389789,0.3124736,-7.074038,0.04006124,0.06444031,-7.019979,0.1075504,0.1772875,-0.07287478,0.2203023,-0.01371202,0.01448053,-0.006714133,0.08315551,0.2777659,9.832313,0.01143833,-0.01148401,0.2770846,10.21418
"0.61 sec",0.6926324,0.3389789,0.3124736,-7.074038,0.04114182,0.06622184,-7.020728,0.1085576,0.1790118,-0.07679925,0.2230741,-0.0130107,0.01406814,-0.05650979,0.06466901,0.2761768,10.2136,0.01316564,-0.01566206,0.2768861,9.903748
"0.62 sec",0.6926324,0.3389789,0.3124736,-7.074038,0.04223211,0.06802011,-7.021501,0.1095006,0.1806325,-0.07779824,0.2258431,-0.01297984,0.01362774,-0.02753259,-0.03237761,0.2773303,9.904503,0.01289863,-0.01227045,0.2758726,9.904631
"0.63 sec",0.6926324,0.3389789,0.3124736,-7.074038,0.04333191,0.06983441,-7.022284,0.110461,0.182226,-0.07872853,0.2286023,-0.01309873,0.01336898,-0.01748029,0.008790611,0.275756,9.898801,0.01322415,-0.01089746,0.2741784,9.888633
"0.64 sec",0.6926324,0.3389789,0.3124736,-7.074038,0.0444413,0.07166455,-7.023075,0.1114118,0.1837983,-0.07949971,0.231345,-0.01281377,0.01323463,-0.004091544,0.0466301,0.2735625,9.891268,0.01352926,-0.009583237,0.2717892,9.88447
"0.65 sec",0.6926324,0.3389789,0.3124736,-7.074038,0.04555999,0.07351033,-7.023873,0.1123153,0.1853555,-0.0802293,0.2340641,-0.01219757,0.01322704,0.00723991,0.07493252,0.2708016,9.886255,0.01377302,-0.008444306,0.2688102,9.879195
"0.66 sec",0.6926324,0.3389789,0.3124736,-7.074038,0.04668735,0.07537162,-7.024679,0.1131425,0.1869014,-0.08090697,0.2367537,-0.01136246,0.01331327,0.01446241,0.09141658,0.2675999,9.881207,0.01393075,-0.007458399,0.2653752,9.8689
"0.67 sec",0.6926324,0.3389789,0.3124736,-7.074038,0.04782252,0.07724832,-7.025491,0.1138759,0.188438,-0.08148364,0.2394092,-0.01041775,0.01344969,0.01728332,0.09809992,0.2640659,9.872011,0.01398382,-0.006547762,0.2615812,9.855727
"0.68 sec",0.6926324,0.3389789,0.3124736,-7.074038,0.04896453,0.07914035,-7.026308,0.1145084,0.1899656,-0.08193015,0.242027,-0.009439665,0.01359378,0.01613034,0.09899543,0.2602484,9.859869,0.01393802,-0.005685364,0.2574846,9.842245
"0.69 sec",0.6926324,0.3389789,0.3124736,-7.074038,0.05011236,0.08104759,-7.027129,0.1150398,0.1914823,-0.08224303,0.2446039,-0.008469957,0.01371096,0.01203287,0.09698918,0.2561701,9.846012,0.01381394,-0.00485864,0.253114,9.829991
"0.7 sec",0.719771,0.3431003,0.3388112,-7.084272,0.051265,0.08296994,-7.027952,0.1154731,0.1929845,-0.08243375,0.2471373,-0.007527911,0.01377875,0.006283987,0.09377844,0.2518387,9.833312,0.009831145,-0.003512097,0.2523742,10.30292
"0.71 sec",0.719771,0.3431003,0.3388112,-7.084272,0.0524216,0.08490752,-7.0288,0.1158312,0.1945218,-0.08723048,0.2496614,-0.006556085,0.01334432,-0.07215236,0.1006849,0.2510439,10.30251,0.01180637,-0.007375218,0.25401,9.905149
"0.72 sec",0.719771,0.3431003,0.3388112,-7.084272,0.05358133,0.08685983,-7.029678,0.1161116,0.195927,-0.08827336,0.2522007,-0.006107824,0.01275386,-0.04476415,0.01039176,0.2538931,9.905676,0.0108488,-0.003936708,0.2533496,9.961987
"0.73 sec",0.719771,0.3431003,0.3388112,-7.084272,0.05474379,0.08882593,-7.030568,0.1163766,0.1972832,-0.08976939,0.2547345,-0.005814667,0.01227378,-0.04542432,0.04606541,0.2527979,9.96127,0.01120283,-0.003577514,0.252369,9.897386
"0.74 sec",0.719771,0.3431003,0.3388112,-7.084272,0.05590875,0.09080528,-7.03147,0.1166077,0.1985785,-0.09065065,0.2572587,-0.005314076,0.01188779,-0.02982739,0.05551854,0.2517223,9.898281,0.01138004,-0.001942832,0.2506298,9.876004
"0.75 sec",0.719771,0.3431003,0.3388112,-7.084272,0.05707578,0.09279734,-7.03238,0.1167872,0.1998273,-0.09130699,0.2597659,-0.004628192,0.0116553,-0.01562921,0.07917574,0.2497206,9.881241,0.01159806,-0.0008347341,0.2482743,9.865497
"0.76 sec",0.719771,0.3431003,0.3388112,-7.084272,0.05824425,0.0948017,-7.033296,0.1168928,0.2010396,-0.09185765,0.2622498,-0.003760798,0.01155567,-0.003934563,0.09264111,0.2472183,9.86875,0.01181009,7.011381e-05,0.2454172,9.85053
"0.77 sec",0.719771,0.3431003,0.3388112,-7.084272,0.05941334,0.09681803,-7.034217,0.1169094,0.2022224,-0.09225951,0.2647054,-0.002813697,0.01155892,0.004520155,0.09644917,0.2443178,9.854414,0.01197993,0.0008567849,0.2421408,9.832797
"0.78 sec",0.719771,0.3431003,0.3388112,-7.084272,0.06058212,0.09884607,-7.035141,0.1168315,0.2033824,-0.09248485,0.2671285,-0.001863907,0.01163011,0.009464288,0.09426644,0.2410608,9.837819,0.01208459,0.001155044,0.2385015,9.815538
"0.79 sec",0.719771,0.3431003,0.3388112,-7.084272,0.06174966,0.1008856,-7.036066,0.1166621,0.2045249,-0.0925378,0.2695154,-0.001002083,0.01173405,0.01107758,0.08137106,0.2375633,9.82079,0.01218621,0.001090534,0.2345985,9.790286
"0.8 sec",0.6400921,0.373797,0.3344463,-7.096574,0.0629151,0.1029365,-7.03699,0.1164142,0.2056541,-0.09233925,0.2718634,-0.0003200045,0.01184776,0.01126759,0.06076756,0.2338954,9.799669,0.01039165,-0.02017141,0.228039,10.0969
"0.81 sec",0.6400921,0.373797,0.3344463,-7.096574,0.06407794,0.1049989,-7.037927,0.1161868,0.2068292,-0.09512518,0.2741472,-0.002308036,0.01173951,-0.02483343,-0.3607632,0.232294,10.09599,0.01527897,-0.02440871,0.2292283,9.233187
"0.82 sec",0.6400921,0.373797,0.3344463,-7.096574,0.06523998,0.1070729,-7.038852,0.1162899,0.2079935,-0.08957025,0.2764388,-0.006910007,0.0120067,0.06229302,-0.5014437,0.2352456,9.235398,0.01608039,-0.02292378,0.2421584,9.045443
"0.83 sec",0.6400921,0.373797,0.3344463,-7.096574,0.06640508,0.1091592,-7.03971,0.1167936,0.2093028,-0.08196118,0.2788536,-0.01158919,0.01281591,0.09366211,-0.4183034,0.2475041,9.050278,0.01897385,-0.01887373,0.2632949,9.017531
"0.84 sec",0.6400921,0.373797,0.3344463,-7.096574,0.06757693,0.1112596,-7.04049,0.1176159,0.2107958,-0.07402853,0.2814755,-0.01479026,0.01403694,0.141518,-0.232783,0.2665432,9.018308,0.02011311,-0.01374417,0.2784451,9.337882
"0.85 sec",0.6400921,0.373797,0.3344463,-7.096574,0.06875808,0.113376,-7.041205,0.1186248,0.2125238,-0.06920411,0.2842521,-0.01598957,0.01551112,0.1516829,-0.03102981,0.2789213,9.337205,0.01673339,-0.01134111,0.2766482,9.981261
"0.86 sec",0.6400921,0.373797,0.3344463,-7.096574,0.06994972,0.1155111,-7.041904,0.1196947,0.2145067,-0.07072635,0.2870195,-0.01564656,0.01647522,0.06184214,0.08446513,0.2752624,9.980257,0.01556173,-0.01869359,0.2693309,10.0736
"0.87 sec",0.6400921,0.373797,0.3344463,-7.096574,0.07115179,0.1176664,-7.042624,0.120715,0.2165566,-0.07331254,0.2897165,-0.01555569,0.01669001,0.0002088833,-0.03480258,0.2699168,10.07314,0.01571097,-0.0192649,0.2644147,9.819497
"0.88 sec",0.6400921,0.373797,0.3344463,-7.096574,0.072364,0.119842,-7.043358,0.1217375,0.2185691,-0.07344631,0.2923632,-0.01620684,0.01655324,-0.01533436,-0.07516403,0.2656615,9.820642,0.01428955,-0.01711761,0.2600718,9.838357
"0.89 sec",0.6400921,0.373797,0.3344463,-7.096574,0.07358677,0.1220378,-7.044094,0.122826,0.2205827,-0.07369968,0.2949662,-0.01675651,0.01617961,-0.04326307,-0.03152043,0.2605803,9.834565,0.0136366,-0.01594904,0.2551531,9.829101
"0.9 sec",0.665428,0.3804819,0.3641485,-7.097899,0.07482065,0.1242535,-7.044832,0.1239528,0.2225614,-0.07386535,0.2975203,-0.0168614,0.0156176,-0.05506856,0.01109078,0.2549746,9.830467,0.01083935,-0.01852144,0.2527366,10.03614
"0.91 sec",0.665428,0.3804819,0.3641485,-7.097899,0.07606599,0.126489,-7.045581,0.1251243,0.2245186,-0.07604923,0.3000489,-0.01701433,0.01472978,-0.1002677,-0.02601345,0.2531122,10.03173,0.0114167,-0.0199529,0.2510855,9.842885
"0.92 sec",0.665428,0.3804819,0.3641485,-7.097899,0.07732321,0.1287435,-7.046344,0.1263296,0.2263606,-0.07640097,0.3025606,-0.01752162,0.01376006,-0.08290309,-0.05912293,0.2518873,9.846478,0.01157611,-0.01787899,0.2495093,9.821227
"0.93 sec",0.665428,0.3804819,0.3641485,-7.097899,0.07859281,0.131016,-7.047108,0.1276002,0.2281349,-0.07649381,0.3050565,-0.0179118,0.01301819,-0.05734908,-0.01798831,0.2497254,9.827662,0.01210516,-0.01619865,0.2471204,9.822515
"0.94 sec",0.665428,0.3804819,0.3641485,-7.097899,0.07987531,0.133306,-7.047873,0.1288993,0.229861,-0.07659617,0.3075289,-0.0178304,0.01256692,-0.02728598,0.03075443,0.2467136,9.823843,0.01264088,-0.01464043,0.2437337,9.838607
"0.95 sec",0.665428,0.3804819,0.3641485,-7.097899,0.08117073,0.1356131,-7.048641,0.1301762,0.2315551,-0.07685639,0.309968,-0.01730446,0.01239908,-0.001669119,0.07004029,0.2428471,9.835418,0.01309325,-0.01341237,0.2395229,9.848575
"0.96 sec",0.665428,0.3804819,0.3641485,-7.097899,0.08247862,0.137937,-7.049411,0.1313871,0.2332282,-0.07721779,0.3123654,-0.01647724,0.01244773,0.01587342,0.09245688,0.2383583,9.845877,0.01340385,-0.01240603,0.2347871,9.847311
"0.97 sec",0.665428,0.3804819,0.3641485,-7.097899,0.08379816,0.1402776,-7.050185,0.1325049,0.2348876,-0.0775703,0.3147157,-0.01550394,0.0126264,0.02469781,0.1010465,0.2335025,9.846864,0.01353724,-0.01147413,0.2297421,9.839297
"0.98 sec",0.665428,0.3804819,0.3641485,-7.097899,0.08512837,0.1426347,-7.050962,0.1335179,0.2365372,-0.07784563,0.3170157,-0.01448748,0.01285077,0.02565092,0.102245,0.2284239,9.841393,0.01349846,-0.01057267,0.2244966,9.82923
"0.99 sec",0.665428,0.3804819,0.3641485,-7.097899,0.08646816,0.1450083,-7.051742,0.1344247,0.2381765,-0.0780224,0.3192634,-0.01347763,0.01305154,0.0206409,0.1003247,0.2231866,9.832313,0.01332221,-0.009690095,0.2190935,9.819712
"1 sec",0.6892315,0.3874749,0.3943301,-7.107513,0.08781651,0.1473982,-7.052522,0.1352287,0.239801,-0.07810521,0.3214571,-0.01249315,0.0131821,0.01209233,0.09743448,0.2178113,9.822798,0.008909918,-0.01178964,0.2167848,10.28382
