Time,Roll,Pitch,Data,Yaw,x,y,z,roll,pitch,yaw,desired x,desired y,desired z,desired yaw
"0.13 sec",0.1314577,-0.1510542,1.424271,0.5,0.00659381737932563,0.00675634993240237,-6.9909291267395,0.06450249,-0.133378,0.119834,0.1988211,0.3426622,-6.966582,1.04818
"0.14 sec",0.07769822,-0.08962457,2.391509,0.5,0.00777335837483406,0.00797040201723576,-6.98987197875977,0.06949662,-0.1449455,0.1288922,0.1988211,0.3426622,-6.966582,1.04818
"0.15 sec",0.06654219,-0.07746754,2.775627,0.5,0.00907834619283676,0.00931388139724731,-6.9887580871582,0.07449532,-0.1425939,0.1259462,0.1988211,0.3426622,-6.966582,1.04818
"0.16 sec",0.06653896,-0.07825202,2.759634,0.5,0.010550987906754,0.0108307981863618,-6.98792695999146,0.07948757,-0.1300738,0.1143392,0.1988211,0.3426622,-6.966582,1.04818
"0.17 sec",0.07239925,-0.07629435,2.548015,0.5,0.0121887512505054,0.012519140727818,-6.98747825622559,0.08447763,-0.1159539,0.1014416,0.1988211,0.3426622,-6.966582,1.04818
"0.18 sec",0.08825217,0.005090053,2.290109,0.5,0.0139680719003081,0.0143551100045443,-6.98736190795898,0.08947078,-0.1039318,0.09133728,0.1988211,0.3426622,-6.966582,1.04818
"0.19 sec",0.1042975,0.08650031,2.093372,0.5,0.0158617272973061,0.0163130927830935,-6.98746585845947,0.09446581,-0.08529183,0.08638611,0.1988211,0.3426622,-6.966582,1.04818
"0.2 sec",0.06544276,-0.08015272,2.739477,0.5,0.0178382378071547,0.0183746628463268,-6.98767948150635,0.09946644,-0.05234772,0.08715671,0.2321438,0.3462606,-6.968746,0.9918961
"0.21 sec",0.08541564,-0.1058798,2.0871,0.5,0.0198668520897627,0.0205462276935577,-6.98810577392578,0.1044667,-0.03437513,0.086299,0.2321438,0.3462606,-6.968746,0.9918961
"0.22 sec",0.1028238,-0.1290281,1.723973,0.5,0.0219285003840923,0.0228265803307295,-6.98876047134399,0.1094671,-0.04071039,0.08428957,0.2321438,0.3462606,-6.968746,0.9918961
"0.23 sec",0.1097216,-0.1392349,1.605893,0.5,0.0240203868597746,0.0251916814595461,-6.98938703536987,0.114466,-0.05810902,0.08587195,0.2321438,0.3462606,-6.968746,0.9918961
"0.24 sec",0.106992,-0.1371323,1.636317,0.5,0.0261520259082317,0.0276335384696722,-6.9898624420166,0.1194617,-0.07857892,0.09042514,0.2321438,0.3462606,-6.968746,0.9918961
"0.25 sec",0.1003889,-0.1298992,1.732439,0.5,0.0283376853913069,0.0301556028425694,-6.99016141891479,0.1244575,-0.09657095,0.09524328,0.2321438,0.3462606,-6.968746,0.9918961
"0.26 sec",0.09401141,-0.1228221,1.83767,0.5,0.0305932573974133,0.0327669195830822,-6.99031257629395,0.1294557,-0.1092655,0.09822987,0.2321438,0.3462606,-6.968746,0.9918961
"0.27 sec",0.09087034,-0.1070588,1.919549,0.5,0.0329331383109093,0.0354771949350834,-6.99036407470703,0.1344556,-0.1164294,0.09881303,0.2321438,0.3462606,-6.968746,0.9918961
"0.28 sec",0.1025095,-0.003193646,1.965057,0.5,0.035367701202631,0.0382935479283333,-6.9903621673584,0.1394557,-0.1180718,0.09767961,0.2321438,0.3462606,-6.968746,0.9918961
"0.29 sec",0.06061137,0.09171696,1.995041,0.5,0.0379003919661045,0.0412193424999714,-6.99033880233765,0.1444553,-0.1043343,0.09737037,0.2321438,0.3462606,-6.968746,0.9918961
"0.3 sec",0.1486111,-0.1493531,1.188178,0.5,0.0405189394950867,0.0442544519901276,-6.99031400680542,0.1494476,-0.0692424,0.09347866,0.2376992,0.3823212,-6.965307,1.042778
"0.31 sec",0.1398783,-0.001820013,1.448852,0.5,0.0431849956512451,0.0473735518753529,-6.99010848999023,0.1544455,-0.05494074,0.09617884,0.2376992,0.3823212,-6.965307,1.042778
"0.32 sec",0.1100843,0.07000177,2.052745,0.5,0.0458770431578159,0.0505610182881355,-6.98957347869873,0.1594469,-0.05177323,0.1062529,0.2376992,0.3823212,-6.965307,1.042778
"0.33 sec",0.09913358,0.07120737,2.324352,0.5,0.0485967919230461,0.0538462921977043,-6.98891973495483,0.1644524,-0.03268962,0.1125223,0.2376992,0.3823212,-6.965307,1.042778
"0.34 sec",0.09787755,0.06955642,2.362473,0.5,0.0513303950428963,0.0572574995458126,-6.98836851119995,0.1694529,-0.00655409,0.1127924,0.2376992,0.3823212,-6.965307,1.042778
"0.35 sec",0.1018049,0.07160569,2.279638,0.5,0.0540495812892914,0.0607996694743633,-6.9879994392395,0.1744499,0.0165871,0.1101331,0.2376992,0.3823212,-6.965307,1.042778
"0.36 sec",0.1078691,0.07510523,2.159444,0.5,0.0567284002900124,0.0644643753767014,-6.98780393600464,0.1794474,0.03438704,0.107425,0.2376992,0.3823212,-6.965307,1.042778
"0.37 sec",0.1139295,0.07852294,2.05209,0.5,0.0593491196632385,0.0682397931814194,-6.98773145675659,0.1844466,0.04761304,0.1062325,0.2376992,0.3823212,-6.965307,1.042778
"0.38 sec",0.09234402,0.08597217,1.973635,0.5,0.0619006492197514,0.0721161812543869,-6.98772525787354,0.189447,0.05750005,0.1069186,0.2376992,0.3823212,-6.965307,1.042778
"0.39 sec",-0.005732742,0.1068255,1.932298,0.5,0.0643756240606308,0.0760871767997742,-6.98773813247681,0.1944469,0.06555242,0.1060131,0.2376992,0.3823212,-6.965307,1.042778
"0.4 sec",0.1311623,-0.2000915,1.195928,0.5,0.0667683556675911,0.0801461040973663,-6.98773956298828,0.1994408,0.07449925,0.09166119,0.2865281,0.4039868,-6.962692,0.9745747
"0.41 sec",0.09791984,-0.1501895,1.587814,0.5,0.0690915435552597,0.0842665806412697,-6.98754549026489,0.2044443,0.04789845,0.08408616,0.2865281,0.4039868,-6.962692,0.9745747
"0.42 sec",0.07572101,-0.1170902,2.036359,0.5,0.0713731572031975,0.0884383022785187,-6.98705863952637,0.2094368,-0.003017655,0.08692047,0.2865281,0.4039868,-6.962692,0.9745747
"0.43 sec",0.06833877,-0.106761,2.238542,0.5,0.0736420750617981,0.0926871076226234,-6.98648738861084,0.2144355,-0.04377181,0.08723432,0.2865281,0.4039868,-6.962692,0.9745747
"0.44 sec",0.06693101,-0.1057109,2.267718,0.5,0.075935922563076,0.097036100924015,-6.98599624633789,0.2194398,-0.0695762,0.08413088,0.2865281,0.4039868,-6.962692,0.9745747
"0.45 sec",-0.0005840812,-0.09334607,2.197738,0.5,0.078284427523613,0.101494148373604,-6.98564386367798,0.2244435,-0.08474155,0.07985791,0.2865281,0.4039868,-6.962692,0.9745747
"0.46 sec",-0.1071551,-0.07237773,2.119988,0.5,0.080704391002655,0.106059141457081,-6.98541975021362,0.2294477,-0.09209777,0.06810658,0.2865281,0.4039868,-6.962692,0.9745747
"0.47 sec",-0.1184775,-0.07320211,2.038821,0.5,0.0832038819789886,0.110716566443443,-6.98528861999512,0.2344476,-0.09212849,0.03860831,0.2865281,0.4039868,-6.962692,0.9745747
"0.48 sec",-0.122461,-0.07484617,1.978843,0.5,0.085786946117878,0.115434736013412,-6.98521137237549,0.2394399,-0.08827128,-0.0003559592,0.2865281,0.4039868,-6.962692,0.9745747
"0.49 sec",-0.124955,-0.07553083,1.945405,0.5,0.0884560942649841,0.120174065232277,-6.98515462875366,0.2444323,-0.08421074,-0.03600718,0.2865281,0.4039868,-6.962692,0.9745747
"0.5 sec",0.1210729,-0.2063002,1.195928,0.5,0.0912137851119041,0.124899797141552,-6.98509454727173,0.2494275,-0.08110721,-0.0642716,0.2899311,0.4620567,-6.959971,1.038214
"0.51 sec",0.09177238,-0.1573679,1.562854,0.5,0.0940465182065964,0.129595741629601,-6.98484325408936,0.254418,-0.09425063,-0.05628578,0.2899311,0.4620567,-6.959971,1.038214
"0.52 sec",0.08121896,-0.07877904,2.029757,0.5,0.0969516187906265,0.134272903203964,-6.98429298400879,0.2593832,-0.11461,-0.02259024,0.2899311,0.4620567,-6.959971,1.038214
"0.53 sec",0.09546666,0.01210002,2.250664,0.5,0.0999595522880554,0.138957679271698,-6.98364734649658,0.2643718,-0.1202452,0.00900471,0.2899311,0.4620567,-6.959971,1.038214
"0.54 sec",0.1074191,0.06120943,2.294651,0.5,0.103086389601231,0.143684595823288,-6.98308038711548,0.2693918,-0.1033966,0.03461824,0.2899311,0.4620567,-6.959971,1.038214
"0.55 sec",0.1110257,0.06254259,2.226717,0.5,0.106314159929752,0.148479819297791,-6.98266124725342,0.2744272,-0.06993599,0.0559174,0.2899311,0.4620567,-6.959971,1.038214
"0.56 sec",0.1166091,0.06494611,2.126503,0.5,0.109600923955441,0.15335676074028,-6.98238801956177,0.2794592,-0.03379771,0.07310865,0.2899311,0.4620567,-6.959971,1.038214
"0.57 sec",0.1220879,0.06722716,2.037145,0.5,0.112901955842972,0.158320099115372,-6.98221969604492,0.2844806,-0.003488378,0.08660445,0.2899311,0.4620567,-6.959971,1.038214
"0.58 sec",0.1019645,0.07595382,1.972334,0.5,0.116182059049606,0.163370847702026,-6.9821081161499,0.2894938,0.01954944,0.09738015,0.2899311,0.4620567,-6.959971,1.038214
"0.59 sec",-0.03809303,0.1194906,1.942931,0.5,0.119416296482086,0.16850920021534,-6.98201417922974,0.2944997,0.03702938,0.1032765,0.2899311,0.4620567,-6.959971,1.038214
"0.6 sec",0.1106769,-0.2120012,1.195928,0.5,0.122587196528912,0.173731848597527,-6.98191261291504,0.2994872,0.05515921,0.08859345,0.3432838,0.4969068,-6.956506,0.9716384
"0.61 sec",0.09558854,-0.1848129,1.370853,0.5,0.125698521733284,0.17901137471199,-6.9816198348999,0.3044912,0.03481822,0.07659613,0.3432838,0.4969068,-6.956506,0.9716384
"0.62 sec",0.06514008,-0.1269013,1.990713,0.5,0.128775805234909,0.184332177042961,-6.9809832572937,0.3094889,-0.01655587,0.0776379,0.3432838,0.4969068,-6.956506,0.9716384
"0.63 sec",0.05595838,-0.1102519,2.29442,0.5,0.13184817135334,0.189719215035439,-6.98019552230835,0.314488,-0.0586807,0.07778632,0.3432838,0.4969068,-6.956506,0.9716384
"0.64 sec",0.05385378,-0.1074124,2.360529,0.5,0.134953618049622,0.195203855633736,-6.97948932647705,0.3194928,-0.08317914,0.07420062,0.3432838,0.4969068,-6.956506,0.9716384
"0.65 sec",0.0253037,-0.1008479,2.29028,0.5,0.138122513890266,0.200800150632858,-6.97895765304565,0.3244964,-0.09575235,0.06922337,0.3432838,0.4969068,-6.956506,0.9716384
"0.66 sec",-0.116445,-0.05739002,2.185835,0.5,0.141370341181755,0.206507608294487,-6.978600025177,0.3294986,-0.1011625,0.06132068,0.3432838,0.4969068,-6.956506,0.9716384
"0.67 sec",-0.1228577,-0.05982096,2.077323,0.5,0.144702553749084,0.212314590811729,-6.97837448120117,0.3344935,-0.09767639,0.0353178,0.3432838,0.4969068,-6.956506,0.9716384
"0.68 sec",-0.1281743,-0.06164863,1.99638,0.5,0.148120552301407,0.218190535902977,-6.97822952270508,0.3394761,-0.0889038,-0.003135557,0.3432838,0.4969068,-6.956506,0.9716384
"0.69 sec",-0.109707,1.137114e-05,1.940629,0.5,0.15162493288517,0.224094107747078,-6.97811889648438,0.3444602,-0.08059677,-0.03907363,0.3432838,0.4969068,-6.956506,0.9716384
"0.7 sec",0.1000373,-0.2171638,1.195928,0.5,0.155216127634048,0.229989007115364,-6.97800779342651,0.3494424,-0.06704085,-0.06547449,0.3555981,0.5661881,-6.953274,1.033307
"0.71 sec",0.08305026,-0.1820462,1.424357,0.5,0.158875927329063,0.235857173800468,-6.97770595550537,0.3544316,-0.07498646,-0.05788856,0.3555981,0.5661881,-6.953274,1.033307
"0.72 sec",0.05846085,-0.1293331,2.000451,0.5,0.162595227360725,0.241708859801292,-6.97707271575928,0.3593907,-0.1012149,-0.02668912,0.3555981,0.5661881,-6.953274,1.033307
"0.73 sec",0.08513465,-0.02409615,2.272613,0.5,0.166402727365494,0.24757082760334,-6.97630262374878,0.364363,-0.1191203,0.001575461,0.3555981,0.5661881,-6.953274,1.033307
"0.74 sec",0.1105402,0.04905856,2.345245,0.5,0.170325949788094,0.253478914499283,-6.97560882568359,0.3693665,-0.1145061,0.0245894,0.3555981,0.5661881,-6.953274,1.033307
"0.75 sec",0.1139972,0.04991969,2.279445,0.5,0.174359560012817,0.259460180997849,-6.97507953643799,0.3743959,-0.0869533,0.04657026,0.3555981,0.5661881,-6.953274,1.033307
"0.76 sec",0.1201426,0.05191585,2.168088,0.5,0.178466573357582,0.265527784824371,-6.97472047805786,0.3794315,-0.0517649,0.06637755,0.3555981,0.5661881,-6.953274,1.033307
"0.77 sec",0.08351335,0.07147522,2.056421,0.5,0.182600513100624,0.271685004234314,-6.97448968887329,0.3844577,-0.02076286,0.08264174,0.3555981,0.5661881,-6.953274,1.033307
"0.78 sec",-0.05476338,0.1315222,1.992885,0.5,0.186722949147224,0.277930796146393,-6.97433185577393,0.3894696,0.005331174,0.09084215,0.3555981,0.5661881,-6.953274,1.033307
"0.79 sec",-0.05526773,0.1346347,1.951165,0.5,0.190806239843369,0.284257501363754,-6.97420215606689,0.3944498,0.03338152,0.07593558,0.3555981,0.5661881,-6.953274,1.033307
"0.8 sec",0.03836208,-0.09458753,2.776445,0.5,0.194830998778343,0.290639728307724,-6.9740743637085,0.3994065,0.06172359,0.04577,0.4160779,0.6142837,-6.96413,0.971154
"0.81 sec",0.03788977,-0.09477726,2.776445,0.5,0.198770761489868,0.297043710947037,-6.97413396835327,0.4044023,0.05817016,0.02756593,0.4160779,0.6142837,-6.96413,0.971154
"0.82 sec",0.03741559,-0.09496497,2.776445,0.5,0.202623412013054,0.303453832864761,-6.97459745407104,0.4094079,0.02722595,0.0238896,0.4160779,0.6142837,-6.96413,0.971154
"0.83 sec",0.05068013,-0.1307653,2.024184,0.5,0.206428170204163,0.309879928827286,-6.97546720504761,0.4144056,-0.006263486,0.02532855,0.4160779,0.6142837,-6.96413,0.971154
"0.84 sec",0.07672604,-0.201953,1.320592,0.5,0.210225507616997,0.316336423158646,-6.97656488418579,0.4193991,-0.03819674,0.02959045,0.4160779,0.6142837,-6.96413,0.971154
"0.85 sec",0.01565301,-0.1936228,1.184272,0.5,0.214040711522102,0.322828233242035,-6.97752618789673,0.4243843,-0.07453158,0.03797898,0.4160779,0.6142837,-6.96413,0.971154
"0.86 sec",-0.2154124,-0.081457,1.24026,0.5,0.217888385057449,0.329360395669937,-6.9781322479248,0.4293782,-0.109785,0.04095237,0.4160779,0.6142837,-6.96413,0.971154
"0.87 sec",-0.1797856,-0.06659906,1.485289,0.5,0.221785858273506,0.335940480232239,-6.97835826873779,0.4343954,-0.1240359,0.009944198,0.4160779,0.6142837,-6.96413,0.971154
"0.88 sec",-0.1424002,-0.02976028,1.725481,0.5,0.225756451487541,0.342559933662415,-6.9782772064209,0.4393823,-0.1182954,-0.03958654,0.4160779,0.6142837,-6.96413,0.971154
"0.89 sec",-0.06097461,0.1157947,1.912181,0.5,0.229825049638748,0.349190384149551,-6.97800779342651,0.4443505,-0.1019947,-0.07797303,0.4160779,0.6142837,-6.96413,0.971154
"0.9 sec",0.0780747,-0.2258718,1.195928,0.5,0.234004706144333,0.355797052383423,-6.97765779495239,0.4493238,-0.06578733,-0.0929194,0.4360986,0.6911448,-6.955422,1.028438
"0.91 sec",0.0769546,-0.2262501,1.195928,0.5,0.238265320658684,0.362364262342453,-6.97710704803467,0.4543211,-0.05884077,-0.07506084,0.4360986,0.6911448,-6.955422,1.028438
"0.92 sec",0.07287835,-0.2175794,1.244503,0.5,0.242578357458115,0.368908017873764,-6.97617053985596,0.4592677,-0.08943689,-0.03974455,0.4360986,0.6911448,-6.955422,1.028438
"0.93 sec",0.056858,-0.08378145,2.267075,0.5,0.246951147913933,0.375454366207123,-6.97485971450806,0.4642071,-0.1247785,-0.006459895,0.4360986,0.6911448,-6.955422,1.028438
"0.94 sec",0.0988757,0.0324627,2.723197,0.5,0.251422375440598,0.382045775651932,-6.9734263420105,0.4691866,-0.1384099,0.01751744,0.4360986,0.6911448,-6.955422,1.028438
"0.95 sec",0.09793886,0.03160777,2.753641,0.5,0.256033003330231,0.38873279094696,-6.97224140167236,0.474205,-0.1185059,0.0375715,0.4360986,0.6911448,-6.955422,1.028438
"0.96 sec",0.1051274,0.03335987,2.570094,0.5,0.260762602090836,0.39553838968277,-6.97143363952637,0.4792374,-0.0829724,0.05573452,0.4360986,0.6911448,-6.955422,1.028438
"0.97 sec",-0.01626563,0.1059626,2.325071,0.5,0.265556812286377,0.402460515499115,-6.97097158432007,0.4842629,-0.04936761,0.07054681,0.4360986,0.6911448,-6.955422,1.028438
"0.98 sec",-0.03888052,0.1278432,2.123494,0.5,0.270365655422211,0.409485518932343,-6.97075080871582,0.4892595,-0.01430642,0.06786753,0.4360986,0.6911448,-6.955422,1.028438
"0.99 sec",-0.04094875,0.1371415,1.983471,0.5,0.275154054164886,0.416583746671677,-6.97066116333008,0.4942229,0.02269331,0.04807127,0.4360986,0.6911448,-6.955422,1.028438
"1 sec",0.02876488,-0.09792492,2.776445,0.5,0.279899179935455,0.42371478676796,-6.97061729431152,0.4991831,0.05590233,0.02476886,0.4672507,0.768155,-6.963208,1.072625
"1.01 sec",0.0282762,-0.09806672,2.776445,0.5,0.284574598073959,0.430841058492661,-6.97077035903931,0.5041778,0.05479003,0.01282906,0.4672507,0.768155,-6.963208,1.072625
"1.02 sec",0.03083369,-0.1090243,2.502108,0.5,0.289177030324936,0.437948822975159,-6.9713282585144,0.5091787,0.02460811,0.01210652,0.4672507,0.768155,-6.963208,1.072625
"1.03 sec",0.05713652,-0.1515549,1.614824,0.5,0.293742716312408,0.445054888725281,-6.97222757339478,0.5141733,-0.01003522,0.01524043,0.4672507,0.768155,-6.963208,1.072625
"1.04 sec",0.1937805,0.01920972,1.267073,0.5,0.298307538032532,0.452178746461868,-6.97318601608276,0.5191613,-0.04512717,0.02222758,0.4672507,0.768155,-6.963208,1.072625
"1.05 sec",0.2141622,0.05818277,1.285686,0.5,0.302890211343765,0.459332317113876,-6.97388792037964,0.5241495,-0.05700469,0.04707257,0.4672507,0.768155,-6.963208,1.072625
"1.06 sec",0.1883483,0.04995567,1.461302,0.5,0.307487666606903,0.466529935598373,-6.97424507141113,0.5291788,-0.04137697,0.08585048,0.4672507,0.768155,-6.963208,1.072625
"1.07 sec",-0.04191939,0.1641991,1.677501,0.5,0.312079071998596,0.473792314529419,-6.97430229187012,0.53422,-0.01812832,0.1200291,0.4672507,0.768155,-6.963208,1.072625
"1.08 sec",-0.03706855,0.1481277,1.859948,0.5,0.31663504242897,0.481139808893204,-6.97415542602539,0.5392154,0.0156701,0.1172786,0.4672507,0.768155,-6.963208,1.072625
"1.09 sec",-0.03416906,0.1393847,1.978011,0.5,0.321126729249954,0.488566398620605,-6.9739031791687,0.5441562,0.05340238,0.08598364,0.4672507,0.768155,-6.963208,1.072625
"1.1 sec",0.02385059,-0.09923244,2.776445,0.5,0.325532823801041,0.496036797761917,-6.97362279891968,0.549105,0.08273297,0.0525981,0.5321605,0.8293516,-6.972718,1.01586
"1.11 sec",0.02335488,-0.09934992,2.776444,0.5,0.329826474189758,0.503510415554047,-6.97353458404541,0.5541058,0.07522211,0.03202258,0.5321605,0.8293516,-6.972718,1.01586
"1.12 sec",0.02285719,-0.09946524,2.776444,0.5,0.334010004997253,0.510969817638397,-6.97384881973267,0.5591205,0.03882691,0.02389237,0.5321605,0.8293516,-6.972718,1.01586
"1.13 sec",0.02998979,-0.1337529,2.070204,0.5,0.338130056858063,0.518429338932037,-6.97456836700439,0.5641263,0.000501844,0.02109049,0.5321605,0.8293516,-6.972718,1.01586
"1.14 sec",0.04259837,-0.1952416,1.425255,0.5,0.342233568429947,0.525909423828125,-6.97552728652954,0.5691263,-0.03495001,0.02128946,0.5321605,0.8293516,-6.972718,1.01586
"1.15 sec",-0.0933686,-0.1338235,1.233205,0.5,0.3463514149189,0.533421099185944,-6.97638654708862,0.5741211,-0.07245559,0.02441726,0.5321605,0.8293516,-6.972718,1.01586
"1.16 sec",-0.2058449,-0.04370352,1.354477,0.5,0.350500494241714,0.540971279144287,-6.97693014144897,0.5791349,-0.1009579,0.01300726,0.5321605,0.8293516,-6.972718,1.01586
"1.17 sec",-0.178641,-0.03684684,1.559628,0.5,0.354699343442917,0.548561990261078,-6.977135181427,0.5841432,-0.1056814,-0.0244833,0.5321605,0.8293516,-6.972718,1.01586
"1.18 sec",-0.115749,0.03233062,1.756496,0.5,0.35897159576416,0.556178689002991,-6.97708034515381,0.5891179,-0.09412244,-0.06838132,0.5321605,0.8293516,-6.972718,1.01586
"1.19 sec",-0.0279005,0.1445943,1.927883,0.5,0.36333841085434,0.563791453838348,-6.97686576843262,0.5940856,-0.07117843,-0.09618209,0.5321605,0.8293516,-6.972718,1.01586
"1.2 sec",0.04382454,-0.2347861,1.195928,0.5,0.367805987596512,0.571367919445038,-6.9765830039978,0.5990804,-0.03070463,-0.09832195,0.5548638,0.9157757,-6.9629,1.073244
"1.21 sec",0.042661,-0.2349965,1.195928,0.5,0.372340798377991,0.578897476196289,-6.97610425949097,0.6040798,-0.02807307,-0.07680958,0.5548638,0.9157757,-6.9629,1.073244
"1.22 sec",0.0415101,-0.2351988,1.195928,0.5,0.376916885375977,0.586400270462036,-6.97524118423462,0.6090207,-0.06773774,-0.04673997,0.5548638,0.9157757,-6.9629,1.073244
"1.23 sec",0.05247651,-0.09110671,2.100492,0.5,0.381542354822159,0.593903183937073,-6.97399234771729,0.6139589,-0.1128656,-0.02012097,0.5548638,0.9157757,-6.9629,1.073244
"1.24 sec",0.1038122,0.01750636,2.691731,0.5,0.386251956224442,0.601447284221649,-6.97257041931152,0.6189329,-0.1341016,0.001438988,0.5548638,0.9157757,-6.9629,1.073244
"1.25 sec",0.1007176,0.01646009,2.776444,0.5,0.391086578369141,0.609084069728851,-6.97134733200073,0.623948,-0.119729,0.02409992,0.5548638,0.9157757,-6.9629,1.073244
"1.26 sec",0.08195069,0.03404566,2.645782,0.5,0.396032750606537,0.616841793060303,-6.97049856185913,0.6289827,-0.08863387,0.04640399,0.5548638,0.9157757,-6.9629,1.073244
"1.27 sec",-0.01774487,0.1165926,2.40398,0.5,0.401039719581604,0.624720215797424,-6.97001934051514,0.6340085,-0.05642749,0.06183695,0.5548638,0.9157757,-6.9629,1.073244
"1.28 sec",-0.01898686,0.1291432,2.173147,0.5,0.406059116125107,0.632701992988586,-6.96982049942017,0.6390041,-0.01912938,0.05905393,0.5548638,0.9157757,-6.9629,1.073244
"1.29 sec",-0.0198428,0.1398423,2.009328,0.5,0.411056816577911,0.640750825405121,-6.96978521347046,0.6439723,0.02049296,0.04315635,0.5548638,0.9157757,-6.9629,1.073244
"1.3 sec",0.01385848,-0.1011072,2.776445,0.5,0.41601088643074,0.64882355928421,-6.96981525421143,0.6489416,0.05534969,0.02606442,0.6234603,0.9816056,-6.965904,1.013363
"1.31 sec",0.01623981,-0.1231435,2.283103,0.5,0.420896172523499,0.656882584095001,-6.9700493812561,0.6539381,0.05468926,0.01574037,0.6234603,0.9816056,-6.965904,1.013363
"1.32 sec",0.02007336,-0.1585773,1.77718,0.5,0.425715446472168,0.664917588233948,-6.97057104110718,0.6589434,0.02150057,0.01237193,0.6234603,0.9816056,-6.965904,1.013363
"1.33 sec",0.02172692,-0.1789909,1.577346,0.5,0.430508702993393,0.672948896884918,-6.9711332321167,0.6639435,-0.021212,0.01241141,0.6234603,0.9816056,-6.965904,1.013363
"1.34 sec",0.02081233,-0.1788811,1.579216,0.5,0.435308933258057,0.680998980998993,-6.97155475616455,0.6689405,-0.06372571,0.01398994,0.6234603,0.9816056,-6.965904,1.013363
"1.35 sec",-0.1516693,-0.03247841,1.675444,0.5,0.440141320228577,0.689088702201843,-6.97178316116333,0.6739379,-0.09947254,0.01577714,0.6234603,0.9816056,-6.965904,1.013363
"1.36 sec",-0.1564102,-0.01685238,1.805455,0.5,0.445028394460678,0.697236359119415,-6.97183847427368,0.6789425,-0.1090445,-0.002835451,0.6234603,0.9816056,-6.965904,1.013363
"1.37 sec",-0.06101178,0.09222325,1.898612,0.5,0.449990183115005,0.705439329147339,-6.97177696228027,0.6839179,-0.09516129,-0.03822383,0.6234603,0.9816056,-6.965904,1.013363
"1.38 sec",-0.0137756,0.1427769,1.978695,0.5,0.455040484666824,0.713669955730438,-6.97165393829346,0.6888809,-0.06275394,-0.06111585,0.6234603,0.9816056,-6.965904,1.013363
"1.39 sec",-0.01287883,0.1407966,2.007257,0.5,0.460173070430756,0.721893906593323,-6.97151517868042,0.6938754,-0.01647457,-0.06258915,0.6234603,0.9816056,-6.965904,1.013363
"1.4 sec",0.008801254,-0.1016704,2.776445,0.5,0.465357631444931,0.730081081390381,-6.9713888168335,0.6988965,0.0287968,-0.05327335,0.654557,1.073581,-6.968899,1.067339
"1.41 sec",0.00944295,-0.1158769,2.438349,0.5,0.470557600259781,0.738200187683105,-6.97146558761597,0.7039028,0.03650277,-0.0398768,0.654557,1.073581,-6.968899,1.067339
