Time,Roll,Pitch,Data,Yaw,x,y,z,roll,pitch,yaw,desired x,desired y,desired z,desired yaw
"0.12 sec",0.1576205,-0.1800974,1.195928,0.5,0.00345750735141337,0.00353220547549427,-7.01964092254639,0.059641,-0.1511533,0.1366588,0.2907309,0.2649871,-7.056235,0.7386438
"0.13 sec",0.1567237,-0.1808763,1.195928,0.5,0.00418868009001017,0.00428134482353926,-7.02047061920166,0.06463721,-0.1611174,0.1443589,0.2907309,0.2649871,-7.056235,0.7386438
"0.14 sec",0.1558226,-0.181651,1.195928,0.5,0.00500888656824827,0.00512231234461069,-7.02090358734131,0.06963565,-0.1680353,0.1492239,0.2907309,0.2649871,-7.056235,0.7386438
"0.15 sec",0.1549175,-0.1824211,1.195928,0.5,0.00592146534472704,0.00605874182656407,-7.02093839645386,0.07463511,-0.1727983,0.1520847,0.2907309,0.2649871,-7.056235,0.7386438
"0.16 sec",0.1540086,-0.1831867,1.195928,0.5,0.00692856917157769,0.00709301838651299,-7.02057456970215,0.07963498,-0.1761061,0.1535899,0.2907309,0.2649871,-7.056235,0.7386438
"0.17 sec",0.1530959,-0.1839475,1.195928,0.5,0.00803155358880758,0.00822667498141527,-7.01981163024902,0.084635,-0.1784615,0.1542045,0.2907309,0.2649871,-7.056235,0.7386438
"0.18 sec",0.0825243,-0.09921068,2.199352,0.5,0.00923126190900803,0.0094606839120388,-7.01864910125732,0.08963508,-0.1802073,0.1542456,0.2907309,0.2649871,-7.056235,0.7386438
"0.19 sec",0.06495144,-0.07876612,2.776444,0.5,0.0105660883709788,0.0108350114896894,-7.01731872558594,0.09463052,-0.1716026,0.1458288,0.2907309,0.2649871,-7.056235,0.7386438
"0.2 sec",0.1503396,-0.1861985,1.195928,0.5,0.0120902927592397,0.0124063016846776,-7.01621341705322,0.09961315,-0.1523612,0.1288643,0.314098,0.2613187,-7.041284,0.6893192
"0.21 sec",0.1494133,-0.1869395,1.195928,0.5,0.0137562723830342,0.0141253396868706,-7.01511859893799,0.1046068,-0.1444665,0.1211032,0.314098,0.2613187,-7.041284,0.6893192
"0.22 sec",0.09954119,-0.1248949,1.780318,0.5,0.01550033967942,0.015925794839859,-7.01363086700439,0.109606,-0.1502458,0.1242872,0.314098,0.2613187,-7.041284,0.6893192
"0.23 sec",0.01896313,-0.07493812,2.770272,0.5,0.0173431131988764,0.0178289338946342,-7.01188468933105,0.1146056,-0.151995,0.1243671,0.314098,0.2613187,-7.041284,0.6893192
"0.24 sec",-0.03833034,-0.06820711,2.770472,0.5,0.0193365290760994,0.0198880061507225,-7.01026153564453,0.1195973,-0.1414063,0.1101817,0.314098,0.2613187,-7.041284,0.6893192
"0.25 sec",-0.08051363,-0.06277052,2.776444,0.5,0.0215039309114218,0.0221196003258228,-7.00902032852173,0.1245718,-0.1242752,0.08134743,0.314098,0.2613187,-7.041284,0.6893192
"0.26 sec",-0.0808242,-0.06236975,2.776445,0.5,0.0238274894654751,0.024483285844326,-7.00816917419434,0.1295387,-0.107258,0.04417032,0.314098,0.2613187,-7.041284,0.6893192
"0.27 sec",-0.08113316,-0.06196695,2.776444,0.5,0.0262906849384308,0.0269271787256002,-7.00771617889404,0.1345116,-0.09311634,0.008281305,0.314098,0.2613187,-7.041284,0.6893192
"0.28 sec",-0.08144077,-0.06156173,2.776445,0.5,0.0288805700838566,0.0294006876647472,-7.00766372680664,0.1394952,-0.08256958,-0.02028117,0.314098,0.2613187,-7.041284,0.6893192
"0.29 sec",-0.09162174,-0.05429213,2.416637,0.5,0.0315879881381989,0.0318631790578365,-7.00801372528076,0.1444867,-0.07514561,-0.04106324,0.314098,0.2613187,-7.041284,0.6893192
"0.3 sec",0.08205111,0.06074506,2.776445,0.5,0.0344000086188316,0.0342879183590412,-7.00868034362793,0.1494818,-0.06928416,-0.05658458,0.2980741,0.308885,-7.102845,0.8056881
"0.31 sec",0.08235417,0.06033311,2.776445,0.5,0.0373091623187065,0.0366560593247414,-7.00965547561646,0.1544911,-0.05112398,-0.04800535,0.2980741,0.308885,-7.102845,0.8056881
"0.32 sec",0.08265694,0.0599172,2.776445,0.5,0.0402972809970379,0.0389711856842041,-7.01103401184082,0.1595298,-0.02372956,-0.01983561,0.2980741,0.308885,-7.102845,0.8056881
"0.33 sec",0.08295754,0.05949986,2.776445,0.5,0.0433225855231285,0.0412643924355507,-7.01281881332397,0.164567,0.001088327,0.008999814,0.2980741,0.308885,-7.102845,0.8056881
"0.34 sec",0.08325524,0.05908211,2.776445,0.5,0.0463451035320759,0.0435691140592098,-7.01501083374023,0.1695909,0.02018496,0.03246454,0.2980741,0.308885,-7.102845,0.8056881
"0.35 sec",0.08355018,0.0586638,2.776445,0.5,0.0493331626057625,0.045912891626358,-7.01760864257812,0.1746036,0.0337059,0.04971806,0.2980741,0.308885,-7.102845,0.8056881
"0.36 sec",0.1956657,0.1377229,1.195928,0.5,0.0522638224065304,0.0483159683644772,-7.02061176300049,0.1796096,0.04278427,0.06171013,0.2980741,0.308885,-7.102845,0.8056881
"0.37 sec",0.1963519,0.1367363,1.195928,0.5,0.0551416389644146,0.0507720783352852,-7.02364349365234,0.1846258,0.05787439,0.0828048,0.2980741,0.308885,-7.102845,0.8056881
"0.38 sec",0.1970351,0.1357432,1.195928,0.5,0.0579761862754822,0.0532707870006561,-7.02628993988037,0.1896558,0.07797826,0.1115732,0.2980741,0.308885,-7.102845,0.8056881
"0.39 sec",0.1977125,0.1347477,1.195928,0.5,0.0607528910040855,0.0558259934186935,-7.0285472869873,0.19468,0.09552199,0.1372499,0.2980741,0.308885,-7.102845,0.8056881
"0.4 sec",0.05634337,-0.08513025,2.776445,0.5,0.0634586066007614,0.0584502816200256,-7.03041362762451,0.1996944,0.1086622,0.1570645,0.3222029,0.3349199,-7.132445,0.8185043
"0.41 sec",0.05591694,-0.08541057,2.776444,0.5,0.0660341754555702,0.0612030103802681,-7.03225517272949,0.2047014,0.0922203,0.1547169,0.3222029,0.3349199,-7.132445,0.8185043
"0.42 sec",0.05548634,-0.08569053,2.776445,0.5,0.0684454515576363,0.0641381293535233,-7.03448104858398,0.2097407,0.05246672,0.1346491,0.3222029,0.3349199,-7.132445,0.8185043
"0.43 sec",0.08721689,-0.1366575,1.753914,0.5,0.0707473084330559,0.0672403872013092,-7.03709936141968,0.2147848,0.01318508,0.1128777,0.3222029,0.3349199,-7.132445,0.8185043
"0.44 sec",0.127087,-0.2026834,1.195928,0.5,0.073003388941288,0.0704671815037727,-7.03987455368042,0.2198134,-0.0242444,0.09847838,0.3222029,0.3349199,-7.132445,0.8185043
"0.45 sec",0.1260778,-0.2033074,1.195928,0.5,0.0752593278884888,0.073770210146904,-7.04240942001343,0.2248194,-0.0655264,0.0963214,0.3222029,0.3349199,-7.132445,0.8185043
"0.46 sec",0.1250686,-0.2039244,1.195928,0.5,0.0775402411818504,0.07713832706213,-7.04455709457397,0.2298102,-0.1052547,0.1014291,0.3222029,0.3349199,-7.132445,0.8185043
"0.47 sec",0.1233213,-0.2043604,1.195775,0.5,0.0798677876591682,0.0805796012282372,-7.04631519317627,0.2348009,-0.1368686,0.1076289,0.3222029,0.3349199,-7.132445,0.8185043
"0.48 sec",-0.04199521,-0.1652504,1.179088,0.5,0.0822588577866554,0.0841020569205284,-7.04768180847168,0.2397954,-0.1598784,0.1126982,0.3222029,0.3349199,-7.132445,0.8185043
"0.49 sec",-0.1887811,-0.1285678,1.192863,0.5,0.084725022315979,0.087710440158844,-7.04864978790283,0.2448025,-0.1711643,0.09704979,0.3222029,0.3349199,-7.132445,0.8185043
"0.5 sec",0.1209971,-0.2063442,1.195928,0.5,0.087274581193924,0.0913970470428467,-7.04921865463257,0.2497971,-0.1691507,0.0479093,0.3534937,0.3770085,-7.085934,0.8205256
"0.51 sec",0.119972,-0.2069363,1.195928,0.5,0.0899141877889633,0.0951377376914024,-7.04939413070679,0.2547933,-0.1695344,0.02246825,0.3534937,0.3770085,-7.085934,0.8205256
"0.52 sec",0.1189441,-0.2075231,1.195928,0.5,0.0926478803157806,0.0989186018705368,-7.04917764663696,0.2597895,-0.1769124,0.03366165,0.3534937,0.3770085,-7.085934,0.8205256
"0.53 sec",0.1179142,-0.2081043,1.195928,0.5,0.095477968454361,0.102746345102787,-7.04856824874878,0.2647812,-0.1851935,0.05387887,0.3534937,0.3770085,-7.085934,0.8205256
"0.54 sec",0.1168811,-0.2086805,1.195928,0.5,0.0984056890010834,0.106633841991425,-7.04756498336792,0.2697744,-0.1922576,0.07275846,0.3534937,0.3770085,-7.085934,0.8205256
"0.55 sec",0.1158447,-0.2092517,1.195928,0.5,0.101431630551815,0.110593371093273,-7.04616641998291,0.2747704,-0.1976661,0.0873314,0.3534937,0.3770085,-7.085934,0.8205256
"0.56 sec",0.04936275,-0.0893525,2.776444,0.5,0.104555994272232,0.114634603261948,-7.04437065124512,0.2797684,-0.2016018,0.097514,0.3534937,0.3770085,-7.085934,0.8205256
"0.57 sec",0.03590914,-0.08579346,2.773985,0.5,0.107839144766331,0.118819944560528,-7.04254341125488,0.284766,-0.1903718,0.09653655,0.3534937,0.3770085,-7.085934,0.8205256
"0.58 sec",-0.07428405,-0.05329096,2.773576,0.5,0.111334547400475,0.123205542564392,-7.041090965271,0.2897518,-0.1667055,0.08552782,0.3534937,0.3770085,-7.085934,0.8205256
"0.59 sec",-0.07222307,0.01093909,2.769385,0.5,0.115016028285027,0.127768218517303,-7.04002046585083,0.2947158,-0.1396927,0.05969554,0.3534937,0.3770085,-7.085934,0.8205256
"0.6 sec",0.04757834,-0.09031346,2.776445,0.5,0.118857324123383,0.132464930415154,-7.03933906555176,0.299658,-0.1068331,0.02588192,0.3978548,0.4013477,-7.099813,0.7669387
"0.61 sec",0.04712895,-0.09054831,2.776445,0.5,0.122830040752888,0.137242287397385,-7.03905391693115,0.3046343,-0.085315,0.01027035,0.3978548,0.4013477,-7.099813,0.7669387
"0.62 sec",0.04667625,-0.09078204,2.776445,0.5,0.126912400126457,0.142071127891541,-7.03917074203491,0.3096343,-0.0796087,0.01268033,0.3978548,0.4013477,-7.099813,0.7669387
"0.63 sec",0.04622239,-0.09101349,2.776445,0.5,0.13109502196312,0.146951079368591,-7.0396900177002,0.3146342,-0.0800132,0.02011158,0.3978548,0.4013477,-7.099813,0.7669387
"0.64 sec",-0.0617779,-0.05571156,2.771579,0.5,0.135374665260315,0.151891961693764,-7.040611743927,0.3196334,-0.0822916,0.02755757,0.3978548,0.4013477,-7.099813,0.7669387
"0.65 sec",-0.1010552,-0.05035687,2.511274,0.5,0.139750584959984,0.156902998685837,-7.04193449020386,0.3246322,-0.08059578,0.0209449,0.3978548,0.4013477,-7.099813,0.7669387
"0.66 sec",-0.1625628,-0.08048383,1.569193,0.5,0.144218787550926,0.16197282075882,-7.04359579086304,0.3296252,-0.07453434,-0.001829722,0.3978548,0.4013477,-7.099813,0.7669387
"0.67 sec",-0.1937678,-0.04566489,1.196413,0.5,0.14876064658165,0.167067125439644,-7.0453052520752,0.3346195,-0.07134835,-0.03544655,0.3978548,0.4013477,-7.099813,0.7669387
"0.68 sec",-0.1142247,0.1719272,1.218871,0.5,0.153357207775116,0.172155231237411,-7.04672765731812,0.3396131,-0.0679791,-0.07436857,0.3978548,0.4013477,-7.099813,0.7669387
"0.69 sec",-0.08487033,0.1813173,1.42369,0.5,0.15800553560257,0.177214771509171,-7.04776954650879,0.3445768,-0.03713809,-0.1004847,0.3978548,0.4013477,-7.099813,0.7669387
"0.7 sec",0.0430211,-0.09256638,2.776445,0.5,0.162697121500969,0.182220503687859,-7.04848480224609,0.3495559,0.0144389,-0.1077383,0.4282131,0.458068,-7.133361,0.80448
"0.71 sec",0.04255768,-0.09277987,2.776445,0.5,0.167410865426064,0.187118858098984,-7.04924631118774,0.3545636,0.03118584,-0.09053203,0.4282131,0.458068,-7.133361,0.80448
"0.72 sec",0.04209665,-0.09298947,2.776444,0.5,0.172130852937698,0.191887333989143,-7.05040836334229,0.3595342,0.01212288,-0.05916652,0.4282131,0.458068,-7.133361,0.80448
"0.73 sec",0.04163561,-0.09319635,2.776445,0.5,0.176864787936211,0.196573108434677,-7.05197477340698,0.3644938,-0.01441746,-0.0296568,0.4282131,0.458068,-7.133361,0.80448
"0.74 sec",0.04117248,-0.09340139,2.776445,0.5,0.181631982326508,0.201226726174355,-7.05394792556763,0.369465,-0.03812787,-0.006571334,0.4282131,0.458068,-7.133361,0.80448
"0.75 sec",0.1370727,-0.04257036,1.402569,0.5,0.186451449990273,0.205890014767647,-7.0563268661499,0.3744491,-0.05634663,0.009930164,0.4282131,0.458068,-7.133361,0.80448
"0.76 sec",0.2190299,0.09582779,1.195928,0.5,0.191320732235909,0.210582822561264,-7.05878496170044,0.3794415,-0.0633918,0.03231063,0.4282131,0.458068,-7.133361,0.80448
"0.77 sec",0.2195086,0.09471137,1.195928,0.5,0.196219146251678,0.215310290455818,-7.0609130859375,0.3844739,-0.04549117,0.0692983,0.4282131,0.458068,-7.133361,0.80448
"0.78 sec",0.03208988,0.1709963,1.179805,0.5,0.201126486063004,0.22008615732193,-7.06265640258789,0.3895424,-0.01255977,0.1101778,0.4282131,0.458068,-7.133361,0.80448
"0.79 sec",-0.09021983,0.2213674,1.195928,0.5,0.206016182899475,0.224923610687256,-7.06400918960571,0.3945701,0.02745441,0.1225377,0.4282131,0.458068,-7.133361,0.80448
"0.8 sec",0.03835251,-0.09459142,2.776444,0.5,0.21086348593235,0.229819804430008,-7.06497001647949,0.3995079,0.07385483,0.09458315,0.4734782,0.4978008,-7.17905,0.7955115
"0.81 sec",0.03788188,-0.0947804,2.776445,0.5,0.215610146522522,0.234768316149712,-7.06591653823853,0.4044858,0.08042008,0.06479097,0.4734782,0.4978008,-7.17905,0.7955115
"0.82 sec",0.03740605,-0.09496872,2.776444,0.5,0.220222398638725,0.239758893847466,-7.06726217269897,0.4095085,0.0483124,0.05024865,0.4734782,0.4978008,-7.17905,0.7955115
"0.83 sec",0.03693013,-0.09515432,2.776444,0.5,0.224745646119118,0.244787812232971,-7.06901168823242,0.4145226,0.01036833,0.04315192,0.4734782,0.4978008,-7.17905,0.7955115
"0.84 sec",0.03645403,-0.09533726,2.776444,0.5,0.22923082113266,0.249865904450417,-7.0711669921875,0.4195288,-0.02203182,0.03966462,0.4734782,0.4978008,-7.17905,0.7955115
"0.85 sec",0.06205225,-0.1653878,1.610445,0.5,0.233720526099205,0.255006521940231,-7.07372808456421,0.4245314,-0.04641937,0.03790896,0.4734782,0.4978008,-7.17905,0.7955115
"0.86 sec",-0.1313978,-0.1275854,1.181709,0.5,0.238237842917442,0.260206341743469,-7.07641696929932,0.4295292,-0.07172712,0.03999098,0.4734782,0.4978008,-7.17905,0.7955115
"0.87 sec",-0.1783091,0.02044718,1.180967,0.5,0.242788717150688,0.265451043844223,-7.07882690429688,0.4345462,-0.09348262,0.02234421,0.4734782,0.4978008,-7.17905,0.7955115
"0.88 sec",-0.08533114,0.2149158,1.193705,0.5,0.247383251786232,0.270729333162308,-7.08084392547607,0.4395393,-0.08958505,-0.01867892,0.4734782,0.4978008,-7.17905,0.7955115
"0.89 sec",-0.07916143,0.2254989,1.195928,0.5,0.252028375864029,0.276019692420959,-7.08247089385986,0.4444674,-0.04412126,-0.05168317,0.4734782,0.4978008,-7.17905,0.7955115
"0.9 sec",0.0335937,-0.09637956,2.776445,0.5,0.256709337234497,0.281293839216232,-7.08371257781982,0.4494115,0.02193111,-0.06761195,0.5171181,0.5496557,-7.201881,0.8004378
"0.91 sec",0.03311239,-0.09654552,2.776445,0.5,0.261396646499634,0.286499202251434,-7.08494424819946,0.4544087,0.04479285,-0.06156642,0.5171181,0.5496557,-7.201881,0.8004378
"0.92 sec",0.032632,-0.09670851,2.776445,0.5,0.266069293022156,0.291604042053223,-7.08657884597778,0.459388,0.02426902,-0.04117572,0.5171181,0.5496557,-7.201881,0.8004378
"0.93 sec",0.04130914,-0.1246136,2.161218,0.5,0.270737946033478,0.296643227338791,-7.08861923217773,0.4643559,-0.005801394,-0.02045662,0.5171181,0.5496557,-7.201881,0.8004378
"0.94 sec",0.07358004,-0.2273528,1.195928,0.5,0.275423645973206,0.301661103963852,-7.09091997146606,0.4693281,-0.0362266,-0.002708036,0.5171181,0.5496557,-7.201881,0.8004378
"0.95 sec",0.0724599,-0.2277067,1.195928,0.5,0.28013676404953,0.306688785552979,-7.09309053421021,0.4742938,-0.07497994,0.01509149,0.5171181,0.5496557,-7.201881,0.8004378
"0.96 sec",0.0713384,-0.228055,1.195928,0.5,0.284885704517365,0.311744958162308,-7.09487676620483,0.4792581,-0.1169032,0.03184236,0.5171181,0.5496557,-7.201881,0.8004378
"0.97 sec",-0.0142783,0.06977711,1.164953,0.5,0.28968745470047,0.316849857568741,-7.09627532958984,0.4842352,-0.1516841,0.04479057,0.5171181,0.5496557,-7.201881,0.8004378
"0.98 sec",-0.06908081,0.228738,1.195928,0.5,0.294553965330124,0.322017818689346,-7.09727668762207,0.489229,-0.1427673,0.04401889,0.5171181,0.5496557,-7.201881,0.8004378
"0.99 sec",-0.06054223,0.2036271,1.342233,0.5,0.29948028922081,0.327246010303497,-7.09788036346436,0.4941706,-0.07992899,0.02617582,0.5171181,0.5496557,-7.201881,0.8004378
"1 sec",0.06684428,-0.2293909,1.195928,0.5,0.304442137479782,0.3325115442276,-7.09813356399536,0.4990787,-0.002928281,0.003285009,0.5500762,0.6213971,-7.198151,0.8661386
"1.01 sec",0.05692152,-0.1984709,1.380346,0.5,0.309407919645309,0.337783068418503,-7.09804201126099,0.5040597,0.01101277,-0.00133622,0.5500762,0.6213971,-7.198151,0.8661386
"1.02 sec",0.03536591,-0.1250741,2.182641,0.5,0.31437012553215,0.34305265545845,-7.09761095046997,0.509039,-0.02802415,0.009319922,0.5500762,0.6213971,-7.198151,0.8661386
"1.03 sec",0.02986045,-0.107557,2.539483,0.5,0.319351702928543,0.348343223333359,-7.09707927703857,0.5140193,-0.06495973,0.01931839,0.5500762,0.6213971,-7.198151,0.8661386
"1.04 sec",0.02887458,-0.106046,2.579,0.5,0.32438799738884,0.353690564632416,-7.09673929214478,0.5190129,-0.08618493,0.02485438,0.5500762,0.6213971,-7.198151,0.8661386
"1.05 sec",0.09652461,0.003643555,2.450124,0.5,0.329503327608109,0.359119355678558,-7.09669256210327,0.5240116,-0.09680349,0.02740266,0.5500762,0.6213971,-7.198151,0.8661386
"1.06 sec",0.1199952,0.03161409,2.285552,0.5,0.334704458713531,0.364638447761536,-7.09691715240479,0.5290156,-0.08915732,0.03635734,0.5500762,0.6213971,-7.198151,0.8661386
"1.07 sec",0.1289008,0.03329161,2.131208,0.5,0.339973479509354,0.37024787068367,-7.09734153747559,0.5340357,-0.06543282,0.05367166,0.5500762,0.6213971,-7.198151,0.8661386
"1.08 sec",-0.02156769,0.1285976,2.020994,0.5,0.34527462720871,0.375945121049881,-7.09788703918457,0.5390619,-0.03894739,0.07311401,0.5500762,0.6213971,-7.198151,0.8661386
"1.09 sec",-0.03437409,0.1401697,1.966973,0.5,0.350572139024734,0.381726145744324,-7.09848785400391,0.5440617,-0.005519163,0.07262164,0.5500762,0.6213971,-7.198151,0.8661386
"1.1 sec",0.02385863,-0.09923052,2.776445,0.5,0.355837523937225,0.38757061958313,-7.09910249710083,0.5490239,0.03247569,0.05268243,0.6112489,0.6648608,-7.207129,0.8264467
"1.11 sec",0.02336395,-0.09934779,2.776444,0.5,0.361040145158768,0.393448173999786,-7.09990930557251,0.5540143,0.03752165,0.03630506,0.6112489,0.6648608,-7.207129,0.8264467
"1.12 sec",0.02286682,-0.09946304,2.776444,0.5,0.366174310445786,0.39934378862381,-7.10112142562866,0.5590237,0.01239651,0.02867256,0.6112489,0.6648608,-7.207129,0.8264467
"1.13 sec",0.03461091,-0.1544621,1.79466,0.5,0.371272891759872,0.405264675617218,-7.10274028778076,0.5640293,-0.01725471,0.02511865,0.6112489,0.6648608,-7.207129,0.8264467
"1.14 sec",0.04656371,-0.2136113,1.304528,0.5,0.376370698213577,0.411220014095306,-7.10453224182129,0.5690302,-0.04894643,0.02485207,0.6112489,0.6648608,-7.207129,0.8264467
"1.15 sec",-0.1400866,-0.1051721,1.226168,0.5,0.381489306688309,0.417211890220642,-7.10612297058105,0.5740252,-0.08631957,0.02796926,0.6112489,0.6648608,-7.207129,0.8264467
"1.16 sec",-0.1983845,-0.04209509,1.404677,0.4948105,0.386643916368484,0.423246711492538,-7.10736465454102,0.5790415,-0.1101773,0.01073789,0.6112489,0.6648608,-7.207129,0.8264467
"1.17 sec",-0.1081955,0.06108564,1.618773,0.4849117,0.39185494184494,0.429324686527252,-7.1082763671875,0.5839909,-0.1091888,-0.03091609,0.6112489,0.6648608,-7.207129,0.8264467
"1.18 sec",-0.03004418,0.1514716,1.839181,0.4752901,0.397145837545395,0.435427337884903,-7.10895586013794,0.5888017,-0.08364662,-0.06601986,0.6112489,0.6648608,-7.207129,0.8264467
"1.19 sec",-0.02730133,0.1410473,1.975786,0.4658244,0.402525395154953,0.441522598266602,-7.10951089859009,0.5935345,-0.0368396,-0.07594904,0.6112489,0.6648608,-7.207129,0.8264467
"1.2 sec",0.01895901,-0.1002787,2.776445,0.4880837,0.407973021268845,0.447578102350235,-7.11003351211548,0.5982124,0.01330366,-0.06961527,0.6580104,0.7277963,-7.222966,0.8422543
"1.21 sec",0.01847037,-0.1003696,2.776445,0.4783261,0.413454413414001,0.453559428453445,-7.11075019836426,0.6030912,0.02573625,-0.05390291,0.6580104,0.7277963,-7.222966,0.8422543
"1.22 sec",0.01799233,-0.1004561,2.776445,0.4687886,0.418951600790024,0.459461271762848,-7.11187171936035,0.60786,0.00493007,-0.03486546,0.6580104,0.7277963,-7.222966,0.8422543
"1.23 sec",0.01752379,-0.1005386,2.776445,0.4594486,0.424471527338028,0.465319603681564,-7.11339902877808,0.61253,-0.02217579,-0.0186445,0.6580104,0.7277963,-7.222966,0.8422543
"1.24 sec",0.02666616,-0.15765,1.776753,0.4502802,0.430031388998032,0.471173793077469,-7.11533308029175,0.6171142,-0.04595383,-0.006554369,0.6580104,0.7277963,-7.222966,0.8422543
"1.25 sec",0.07514229,-0.1864206,1.185834,0.4412885,0.435637980699539,0.477050542831421,-7.11743593215942,0.62161,-0.07069827,0.002923794,0.6580104,0.7277963,-7.222966,0.8422543
"1.26 sec",0.1720686,0.0860611,1.183798,0.4324895,0.441285490989685,0.482959002256393,-7.11930370330811,0.6260095,-0.09876708,0.01610232,0.6580104,0.7277963,-7.222966,0.8422543
"1.27 sec",-0.03653156,0.2360085,1.195928,0.4238133,0.446972727775574,0.488908886909485,-7.12078094482422,0.6303476,-0.09295056,0.04300236,0.6580104,0.7277963,-7.222966,0.8422543
"1.28 sec",-0.02986986,0.1979391,1.422626,0.4152845,0.452688097953796,0.49490961432457,-7.12186861038208,0.634612,-0.03876128,0.0523588,0.6580104,0.7277963,-7.222966,0.8422543
"1.29 sec",-0.02406713,0.1636699,1.717728,0.4070581,0.458402931690216,0.500950634479523,-7.12262582778931,0.6387252,0.02736918,0.03884106,0.6580104,0.7277963,-7.222966,0.8422543
"1.3 sec",0.01448254,-0.1010199,2.776444,0.3334723,0.464082628488541,0.507002651691437,-7.12318181991577,0.6427562,0.07732848,0.02200318,0.7196233,0.7751639,-7.251957,0.8094923
"1.31 sec",0.01414293,-0.1010679,2.776444,0.3267388,0.469681143760681,0.513023674488068,-7.123863697052,0.6461229,0.07895673,0.0122891,0.7196233,0.7751639,-7.251957,0.8094923
"1.32 sec",0.0138124,-0.1011134,2.776444,0.3201884,0.475184679031372,0.518995463848114,-7.12494850158691,0.6493981,0.04431085,0.009611452,0.7196233,0.7751639,-7.251957,0.8094923
"1.33 sec",0.01348878,-0.101157,2.776444,0.3137777,0.480631321668625,0.524941146373749,-7.12643909454346,0.6526035,0.005120307,0.009553406,0.7196233,0.7751639,-7.251957,0.8094923
"1.34 sec",0.01317163,-0.1011986,2.776445,0.3074979,0.486063599586487,0.530892729759216,-7.12833642959595,0.6557434,-0.02784111,0.01026443,0.7196233,0.7751639,-7.251957,0.8094923
"1.35 sec",-0.07732221,-0.1024867,1.563201,0.3013431,0.491517007350922,0.536878526210785,-7.13064002990723,0.6588208,-0.05243288,0.01102924,0.7196233,0.7751639,-7.251957,0.8094923
"1.36 sec",-0.2369119,-0.0299886,1.195928,0.2952942,0.497006952762604,0.542906880378723,-7.13306140899658,0.6618453,-0.06975909,0.001110047,0.7196233,0.7751639,-7.251957,0.8094923
"1.37 sec",-0.04028101,0.222535,1.192345,0.2893723,0.50253427028656,0.548964023590088,-7.13519525527954,0.6648062,-0.07306244,-0.03590773,0.7196233,0.7751639,-7.251957,0.8094923
"1.38 sec",-0.02778499,0.2371755,1.195928,0.2836653,0.50810694694519,0.555030345916748,-7.13694286346436,0.6676597,-0.0362094,-0.06375305,0.7196233,0.7751639,-7.251957,0.8094923
"1.39 sec",-0.02712014,0.237251,1.195928,0.2780069,0.513718366622925,0.56108033657074,-7.13830518722534,0.6704889,0.02753275,-0.06627847,0.7196233,0.7751639,-7.251957,0.8094923
"1.4 sec",0.01139673,-0.1014131,2.776445,0.2903349,0.51934140920639,0.56708961725235,-7.13928270339966,0.6732932,0.08833572,-0.05935756,0.7703315,0.8352504,-7.276718,0.8184606
