Time,Roll,Pitch,Data,Yaw,x,y,z,roll,pitch,yaw,desired x,desired y,desired z,desired yaw
"13.33 sec",0.03559679,-0.0956598,2.776444,0.09496874,14.0808839797974,3.17947840690613,-7.68884563446045,0.4285189,0.01184627,-0.00814529,14.39269,3.344745,-7.737232,0.4760032
"13.34 sec",0.06442496,-0.1744064,1.530995,0.09311616,14.0919227600098,3.18360877037048,-7.69182968139648,0.4294451,-0.02154494,0.005637832,14.39269,3.344745,-7.737232,0.4760032
"13.35 sec",0.2236131,0.08441603,1.195928,0.09129834,14.1029787063599,3.18775200843811,-7.69492435455322,0.4303541,-0.05559735,0.01912812,14.39269,3.344745,-7.737232,0.4760032
"13.36 sec",0.1034182,0.1403044,1.179836,0.08947587,14.1140604019165,3.19192266464233,-7.69772338867188,0.4312653,-0.0592811,0.05071294,14.39269,3.344745,-7.737232,0.4760032
"13.37 sec",-0.08189659,0.2245346,1.195928,0.08758837,14.1251602172852,3.19613409042358,-7.70013380050659,0.432209,-0.02586845,0.08031718,14.39269,3.344745,-7.737232,0.4760032
"13.38 sec",-0.08170535,0.2246032,1.195928,0.08587092,14.1362533569336,3.20039319992065,-7.70215511322021,0.4330678,0.02679988,0.07248135,14.39269,3.344745,-7.737232,0.4760032
"13.39 sec",-0.08153409,0.2246645,1.195928,0.08433318,14.1473150253296,3.20468378067017,-7.70379114151001,0.4338366,0.08184555,0.03990008,14.39269,3.344745,-7.737232,0.4760032
"13.4 sec",0.03501527,-0.09587362,2.776445,0.1069044,14.1583223342896,3.20897555351257,-7.70504188537598,0.4346004,0.1268949,0.005959022,14.49918,3.389935,-7.774775,0.4880526
"13.41 sec",0.03491494,-0.09591011,2.776445,0.1048086,14.1692171096802,3.21321964263916,-7.70627689361572,0.4356483,0.1227068,-0.008167693,14.49918,3.389935,-7.774775,0.4880526
"13.42 sec",0.03481529,-0.09594622,2.776445,0.1027278,14.1799659729004,3.21738529205322,-7.70790910720825,0.4366887,0.07870179,-0.004164841,14.49918,3.389935,-7.774775,0.4880526
"13.43 sec",0.03471883,-0.09598108,2.776445,0.1007145,14.1906185150146,3.22150015830994,-7.70994329452515,0.4376953,0.0308815,0.004661365,14.49918,3.389935,-7.774775,0.4880526
"13.44 sec",0.03462391,-0.09601527,2.776445,0.09873402,14.2012281417847,3.22560238838196,-7.71238422393799,0.4386856,-0.008793206,0.01325756,14.49918,3.389935,-7.774775,0.4880526
"13.45 sec",0.2243883,0.08230253,1.195928,0.09677875,14.2118406295776,3.22972559928894,-7.71523189544678,0.4396632,-0.03818726,0.02009786,14.49918,3.389935,-7.774775,0.4880526
"13.46 sec",0.1518427,0.1171,1.183632,0.0948323,14.2224740982056,3.23388195037842,-7.71811056137085,0.4406364,-0.03788049,0.04715692,14.49918,3.389935,-7.774775,0.4880526
"13.47 sec",-0.07979487,0.2252789,1.195928,0.09283906,14.233115196228,3.23807287216187,-7.72060251235962,0.441633,-0.01027605,0.08175422,14.49918,3.389935,-7.774775,0.4880526
"13.48 sec",-0.07958823,0.2253509,1.195928,0.09098923,14.2437400817871,3.24230790138245,-7.72270631790161,0.442558,0.03578991,0.07925919,14.49918,3.389935,-7.774775,0.4880526
"13.49 sec",-0.07940305,0.2254152,1.195928,0.08933198,14.2543268203735,3.24657535552979,-7.72442483901978,0.4433866,0.08716907,0.04742694,14.49918,3.389935,-7.774775,0.4880526
"13.5 sec",0.03409452,-0.09620402,2.776444,0.1076685,14.2648544311523,3.25084614753723,-7.72575759887695,0.4442024,0.1301845,0.01266261,14.60371,3.435101,-7.79662,0.4980366
"13.51 sec",0.03399276,-0.09623992,2.776444,0.1055502,14.2752647399902,3.25507259368896,-7.72707414627075,0.4452615,0.1247423,-0.002969288,14.60371,3.435101,-7.79662,0.4980366
"13.52 sec",0.0338917,-0.09627546,2.776445,0.1034474,14.2855234146118,3.25922441482544,-7.72878694534302,0.4463129,0.07988571,-0.0006275654,14.60371,3.435101,-7.79662,0.4980366
"13.53 sec",0.04052695,-0.1155963,2.315367,0.1014131,14.2956829071045,3.26332831382751,-7.73090219497681,0.44733,0.03150546,0.006812186,14.60371,3.435101,-7.79662,0.4980366
"13.54 sec",0.0782979,-0.2257957,1.195928,0.09941924,14.3058004379272,3.26742148399353,-7.73331451416016,0.448327,-0.01077524,0.01515957,14.60371,3.435101,-7.79662,0.4980366
"13.55 sec",0.1391572,-0.1038585,1.179699,0.09748417,14.3159170150757,3.27152895927429,-7.73563718795776,0.4492945,-0.05725535,0.02709311,14.60371,3.435101,-7.79662,0.4980366
"13.56 sec",0.1543148,0.1149738,1.18379,0.09560156,14.326057434082,3.27566576004028,-7.73757219314575,0.4502358,-0.09046136,0.04789932,14.60371,3.435101,-7.79662,0.4980366
"13.57 sec",-0.07765298,0.2260149,1.195928,0.09366071,14.3362302780151,3.27985048294067,-7.73911428451538,0.4512062,-0.07794899,0.07397287,14.60371,3.435101,-7.79662,0.4980366
"13.58 sec",-0.07744499,0.2260852,1.195928,0.09180474,14.3464250564575,3.28409218788147,-7.74026679992676,0.4521342,-0.02344337,0.07077972,14.60371,3.435101,-7.79662,0.4980366
"13.59 sec",-0.07333772,0.2144357,1.259784,0.09016448,14.356614112854,3.28837704658508,-7.74103450775146,0.4529544,0.04227752,0.04085043,14.60371,3.435101,-7.79662,0.4980366
"13.6 sec",0.03317448,-0.09652427,2.776444,0.1066867,14.3667688369751,3.29267287254333,-7.74143314361572,0.4537645,0.0973061,0.008877955,14.70578,3.481017,-7.799674,0.5071079
"13.61 sec",0.0392469,-0.1146708,2.339923,0.1046001,14.3768339157104,3.29693293571472,-7.7418360710144,0.4548078,0.1011224,-0.004763713,14.70578,3.481017,-7.799674,0.5071079
"13.62 sec",0.04636168,-0.1360679,1.975033,0.1025215,14.3867883682251,3.30113410949707,-7.74253559112549,0.4558471,0.06159024,-0.0009121708,14.70578,3.481017,-7.799674,0.5071079
"13.63 sec",0.05084913,-0.1498482,1.795592,0.100518,14.3966817855835,3.30530500411987,-7.74333524703979,0.4568489,0.01235289,0.008922007,14.70578,3.481017,-7.799674,0.5071079
"13.64 sec",0.05195022,-0.153621,1.752512,0.09855717,14.4065608978271,3.30947756767273,-7.74409866333008,0.4578293,-0.03358272,0.01979084,14.70578,3.481017,-7.799674,0.5071079
"13.65 sec",0.07388396,-0.104806,1.779563,0.09662163,14.4164571762085,3.31367874145508,-7.7447681427002,0.458797,-0.0710432,0.02935588,14.70578,3.481017,-7.799674,0.5071079
"13.66 sec",0.07521839,0.08396892,1.846828,0.09471005,14.4263982772827,3.3179304599762,-7.74533653259277,0.4597528,-0.0931597,0.03929709,14.70578,3.481017,-7.799674,0.5071079
"13.67 sec",-0.04690717,0.1399121,1.924327,0.09280348,14.4363956451416,3.32225012779236,-7.74582481384277,0.4607061,-0.0803444,0.04930429,14.70578,3.481017,-7.799674,0.5071079
"13.68 sec",-0.03241616,0.09678087,2.776445,0.09400809,14.4464387893677,3.32664275169373,-7.74627065658569,0.4616225,-0.03774341,0.04327684,14.69832,3.477533,-7.839889,0.5086266
"13.69 sec",-0.03232917,0.09680989,2.776445,0.09220773,14.4564971923828,3.33109664916992,-7.74689769744873,0.4625227,0.005210678,0.02550546,14.69832,3.477533,-7.839889,0.5086266
"13.7 sec",0.03224263,-0.09683865,2.776445,0.1081573,14.466534614563,3.33557963371277,-7.74793100357056,0.4634179,0.03648612,0.008683747,14.80102,3.525983,-7.82317,0.5174965
"13.71 sec",0.04754635,-0.1436407,1.877136,0.1060181,14.4765243530273,3.34005403518677,-7.74937057495117,0.4644875,0.03546463,0.002956989,14.80102,3.525983,-7.82317,0.5174965
"13.72 sec",0.07443344,-0.2270791,1.195928,0.1039138,14.4864749908447,3.3445143699646,-7.75100326538086,0.4655396,0.00385115,0.008662441,14.80102,3.525983,-7.82317,0.5174965
"13.73 sec",0.07420599,-0.2271524,1.195928,0.1018936,14.4964199066162,3.34897899627686,-7.75243186950684,0.4665497,-0.04452647,0.0211431,14.80102,3.525983,-7.82317,0.5174965
"13.74 sec",0.07398468,-0.2272235,1.195928,0.09766686,14.5063829421997,3.35346674919128,-7.75347661972046,0.4675323,-0.09526745,0.0354045,14.80624,3.528446,-7.782529,0.5163658
"13.75 sec",0.07377008,-0.2272922,1.195928,0.0957619,14.5163869857788,3.35799884796143,-7.75413513183594,0.4684848,-0.1368459,0.04740692,14.80624,3.528446,-7.782529,0.5163658
"13.76 sec",0.1009031,0.1402017,1.179514,0.09165376,14.5264501571655,3.36259245872498,-7.75440454483032,0.4694289,-0.167461,0.05632022,14.80774,3.528797,-7.741509,0.5152557
"13.77 sec",-0.0733481,0.2274265,1.195928,0.08979779,14.5365839004517,3.36725950241089,-7.7542781829834,0.4703569,-0.1458919,0.06566361,14.80774,3.528797,-7.741509,0.5152557
"13.78 sec",-0.07315388,0.2274881,1.195928,0.08584833,14.5467748641968,3.37199807167053,-7.75375747680664,0.4712182,-0.07313266,0.05519785,14.8055,3.52703,-7.70056,0.5141423
"13.79 sec",-0.03141539,0.09710941,2.776444,0.09342551,14.5569896697998,3.37678480148315,-7.75285053253174,0.4719617,0.008252994,0.02694856,14.79213,3.521433,-7.862987,0.5186745
"13.8 sec",0.03133197,-0.09713628,2.776444,0.107057,14.5671806335449,3.38158559799194,-7.75193548202515,0.472822,0.06125119,0.003483278,14.89824,3.573937,-7.836775,0.5263505
"13.81 sec",0.03122945,-0.09716921,2.776445,0.1049432,14.577299118042,3.38635659217834,-7.75142431259155,0.4738789,0.06214675,-0.003335397,14.89824,3.573937,-7.836775,0.5263505
"13.82 sec",0.0311282,-0.09720159,2.776445,0.1043641,14.587345123291,3.39108681678772,-7.75131797790527,0.4749223,0.03130666,0.001286272,14.88861,3.568671,-7.876331,0.5271044
"13.83 sec",0.03102813,-0.09723349,2.776444,0.1023021,14.5973520278931,3.39579916000366,-7.75161838531494,0.4759533,-0.003401017,0.008538971,14.88861,3.568671,-7.876331,0.5271044
"13.84 sec",-0.119181,-0.03816094,2.266592,-0.5,14.6073570251465,3.40052366256714,-7.75232553482056,0.4769672,-0.03253967,0.01518034,14.94826,3.420842,-7.835786,0.1026506
"13.85 sec",-0.2025646,-0.06654476,1.337547,-0.5,14.6173887252808,3.40528106689453,-7.75331830978394,0.4722821,-0.04738821,0.002870602,14.94826,3.420842,-7.835786,0.1026506
"13.86 sec",-0.2265729,-0.07598404,1.195928,-0.5,14.6274566650391,3.41005992889404,-7.75424146652222,0.4672937,-0.05359495,-0.03449595,14.94826,3.420842,-7.835786,0.1026506
"13.87 sec",-0.2261915,-0.07712919,1.195928,-0.5,14.6375637054443,3.41483449935913,-7.75481796264648,0.4623073,-0.05928425,-0.08174958,14.94826,3.420842,-7.835786,0.1026506
"13.88 sec",-0.1980995,-0.06837849,1.360509,-0.5,14.6477251052856,3.41958141326904,-7.75500822067261,0.4573192,-0.06458141,-0.1247023,14.94826,3.420842,-7.835786,0.1026506
"13.89 sec",-0.05493674,0.1596309,1.68415,-0.5,14.6579570770264,3.42427539825439,-7.75484848022461,0.4523246,-0.06776505,-0.1546249,14.94826,3.420842,-7.835786,0.1026506
"13.9 sec",-0.2250118,-0.08055624,1.195928,-0.5,14.6682834625244,3.42888689041138,-7.75445413589478,0.447329,-0.04236562,-0.1557953,15.05469,3.448061,-7.818612,0.04958127
"13.91 sec",-0.224607,-0.08169468,1.195928,-0.5,14.6786880493164,3.43341064453125,-7.75379514694214,0.4423341,-0.02295714,-0.1563487,15.05469,3.448061,-7.818612,0.04958127
"13.92 sec",-0.2241964,-0.08283126,1.195928,-0.5,14.6891460418701,3.43785572052002,-7.75274562835693,0.4373376,-0.02832543,-0.1698943,15.05469,3.448061,-7.818612,0.04958127
"13.93 sec",-0.223101,-0.08369997,1.199511,-0.5,14.6996622085571,3.44221663475037,-7.75130462646484,0.4323468,-0.04059711,-0.1847252,15.05469,3.448061,-7.818612,0.04958127
"13.94 sec",-0.1012978,-0.03804207,2.619598,-0.5,14.7102460861206,3.44648766517639,-7.74947023391724,0.4273544,-0.05280797,-0.1968943,15.05469,3.448061,-7.818612,0.04958127
"13.95 sec",0.03618487,-0.09543947,2.776444,-0.5,14.7209501266479,3.45061278343201,-7.74757289886475,0.4223547,-0.05733789,-0.1915966,15.04984,3.487051,-7.823939,0.1512751
"13.96 sec",0.09519362,0.03682847,2.776444,-0.5,14.7318267822266,3.45453858375549,-7.7460150718689,0.4173468,-0.06159752,-0.156287,15.04984,3.487051,-7.823939,0.1512751
"13.97 sec",0.09500905,0.03730322,2.776445,-0.5,14.7428665161133,3.45830249786377,-7.74484491348267,0.4123664,-0.05399219,-0.1008258,15.04984,3.487051,-7.823939,0.1512751
"13.98 sec",0.06358215,0.05130839,2.771239,-0.5,14.7540283203125,3.4619677066803,-7.74407291412354,0.407424,-0.03366593,-0.04536147,15.04984,3.487051,-7.823939,0.1512751
"13.99 sec",-0.01206932,0.0836603,2.771896,-0.5,14.7652587890625,3.4655921459198,-7.74370384216309,0.4024713,-0.01170737,-0.004410417,15.04984,3.487051,-7.823939,0.1512751
"14 sec",0.08957774,-0.2216244,1.195928,-0.5,14.7765083312988,3.46921443939209,-7.74373960494995,0.3974928,0.01128519,0.01274526,15.16418,3.522337,-7.769822,0.1361807
"14.01 sec",0.09067785,-0.2211827,1.195928,-0.5,14.7877464294434,3.47284483909607,-7.74380540847778,0.3924831,-0.002934676,0.02506078,15.16418,3.522337,-7.769822,0.1361807
"14.02 sec",0.09178244,-0.2207329,1.195928,-0.5,14.7989826202393,3.47649049758911,-7.74348878860474,0.3874432,-0.04998502,0.04174059,15.16418,3.522337,-7.769822,0.1361807
"14.03 sec",0.0928845,-0.2202776,1.195928,-0.4924475,14.8102369308472,3.48017024993896,-7.74278783798218,0.3824045,-0.09797964,0.05678881,15.16418,3.522337,-7.769822,0.1361807
"14.04 sec",0.09396587,-0.2198246,1.195928,-0.4825395,14.8215322494507,3.48390316963196,-7.74169969558716,0.3774505,-0.136813,0.06859432,15.16418,3.522337,-7.769822,0.1361807
"14.05 sec",0.2042465,0.05797569,1.188663,-0.4728498,14.8328876495361,3.48770380020142,-7.74022150039673,0.3726057,-0.1651293,0.07725904,15.16418,3.522337,-7.769822,0.1361807
"14.06 sec",-0.02706669,0.08951753,2.715451,-0.4634127,14.8443155288696,3.49158239364624,-7.73834943771362,0.3678871,-0.1522459,0.09608296,15.16418,3.522337,-7.769822,0.1361807
"14.07 sec",-0.04175125,0.09314472,2.776445,-0.4541404,14.8558378219604,3.49559640884399,-7.73643827438354,0.3632509,-0.1034638,0.09600282,15.16418,3.522337,-7.769822,0.1361807
"14.08 sec",-0.04217996,0.0929518,2.776445,-0.4449122,14.8674459457397,3.49978041648865,-7.73490476608276,0.3586368,-0.05020101,0.07013366,15.16418,3.522337,-7.769822,0.1361807
"14.09 sec",-0.04259938,0.09276077,2.776445,-0.4358656,14.8790855407715,3.50407981872559,-7.73377227783203,0.3541135,-0.005713674,0.04008358,15.16418,3.522337,-7.769822,0.1361807
"14.1 sec",0.04835039,-0.1041302,2.469826,-0.5,14.8907146453857,3.50843524932861,-7.73304605484009,0.3497053,0.02731966,0.01451512,15.28003,3.542853,-7.765365,0.0881771
"14.11 sec",-0.0244073,-0.07056474,2.681477,-0.5,14.9023065567017,3.51280045509338,-7.73265361785889,0.3447319,0.02741708,0.005941731,15.28003,3.542853,-7.765365,0.0881771
"14.12 sec",-0.0977001,-0.04683925,2.6164,-0.5,14.9138650894165,3.51716184616089,-7.7325644493103,0.3397349,0.005651477,0.003130211,15.28003,3.542853,-7.765365,0.0881771
"14.13 sec",-0.1059869,-0.05149814,2.406733,-0.4931422,14.9254150390625,3.52152323722839,-7.7328200340271,0.3347482,-0.01327815,-0.01159929,15.28003,3.542853,-7.765365,0.0881771
"14.14 sec",-0.1163975,-0.05731852,2.187075,-0.4833023,14.9369850158691,3.52587556838989,-7.73335266113281,0.3298282,-0.02632855,-0.0339293,15.28003,3.542853,-7.765365,0.0881771
"14.15 sec",-0.06226769,0.1260502,2.019495,-0.4736486,14.9485960006714,3.53020095825195,-7.73405408859253,0.3250014,-0.03604979,-0.0561441,15.28003,3.542853,-7.765365,0.0881771
"14.16 sec",-0.06614289,0.1323712,1.919512,-0.4641545,14.9602584838867,3.53448295593262,-7.73482656478882,0.3202544,-0.02192597,-0.06853364,15.28003,3.542853,-7.765365,0.0881771
"14.17 sec",-0.06826569,0.1350779,1.877131,-0.4548503,14.9719619750977,3.53870797157288,-7.73560094833374,0.3156023,0.01209743,-0.07169336,15.28003,3.542853,-7.765365,0.0881771
"14.18 sec",-0.06901573,0.1350394,1.873398,-0.4457422,14.9836750030518,3.54286503791809,-7.73634195327759,0.3110482,0.04649866,-0.07193296,15.28003,3.542853,-7.765365,0.0881771
"14.19 sec",-0.06898146,0.1334936,1.890596,-0.4368185,14.9953680038452,3.54694485664368,-7.73703622817993,0.3065864,0.07451034,-0.07145804,15.28003,3.542853,-7.765365,0.0881771
"14.2 sec",0.04734768,-0.09043436,2.776444,-0.323398,15.0070152282715,3.5509397983551,-7.73768472671509,0.3022138,0.09487817,-0.07088806,15.39179,3.605366,-7.79039,0.1405148
"14.21 sec",0.04764577,-0.09027796,2.776445,-0.3167909,15.0185842514038,3.55482649803162,-7.73850059509277,0.2989103,0.08270053,-0.05680879,15.39179,3.605366,-7.79039,0.1405148
"14.22 sec",0.04793564,-0.09012469,2.776445,-0.310355,15.0300703048706,3.55860638618469,-7.73971652984619,0.2956923,0.04514702,-0.0320173,15.39179,3.605366,-7.79039,0.1405148
"14.23 sec",0.04821919,-0.0899736,2.776444,-0.3040489,15.0415086746216,3.56232500076294,-7.74133729934692,0.2925392,0.007061526,-0.008653976,15.39179,3.605366,-7.79039,0.1405148
"14.24 sec",0.05648225,-0.1046994,2.384164,-0.2979011,15.0529403686523,3.5660285949707,-7.74336528778076,0.2894654,-0.02372829,0.009766326,15.39179,3.605366,-7.79039,0.1405148
"14.25 sec",0.2091958,0.1159468,1.195928,-0.2919001,15.0643978118896,3.56975173950195,-7.74570655822754,0.2864649,-0.04794381,0.02402798,15.39179,3.605366,-7.79039,0.1405148
"14.26 sec",0.07323199,0.156347,1.17951,-0.2860807,15.0758857727051,3.57350659370422,-7.74797582626343,0.2835552,-0.04084212,0.05260842,15.39179,3.605366,-7.79039,0.1405148
"14.27 sec",-0.1146035,0.2099271,1.195928,-0.2804426,15.0873880386353,3.57729721069336,-7.74985694885254,0.2807361,-0.003250572,0.07620274,15.39179,3.605366,-7.79039,0.1405148
"14.28 sec",-0.1151952,0.2096064,1.195928,-0.27476,15.0988788604736,3.58112978935242,-7.75134897232056,0.2778948,0.04587358,0.06101484,15.39179,3.605366,-7.79039,0.1405148
"14.29 sec",-0.1157868,0.2092835,1.195928,-0.2690688,15.1103343963623,3.58498883247375,-7.75245666503906,0.2750492,0.09312639,0.02178009,15.39179,3.605366,-7.79039,0.1405148
"14.3 sec",0.0500298,-0.0889814,2.776445,-0.3206601,15.1217336654663,3.5888454914093,-7.75317811965942,0.2722775,0.1304918,-0.01742171,15.50525,3.63196,-7.822799,0.1119475
"14.31 sec",0.05031297,-0.08882189,2.776444,-0.3142813,15.1330165863037,3.59265089035034,-7.75388336181641,0.2690881,0.1227427,-0.02960388,15.50525,3.63196,-7.822799,0.1119475
"14.32 sec",0.050594,-0.08866238,2.776445,-0.3079393,15.1441497802734,3.59637522697449,-7.75498485565186,0.2659171,0.0789978,-0.01776379,15.50525,3.63196,-7.822799,0.1119475
"14.33 sec",-0.06020451,-0.05867478,2.771783,-0.3016934,15.1551837921143,3.60004734992981,-7.75648880004883,0.2627942,0.03264093,-0.0006921356,15.50525,3.63196,-7.822799,0.1119475
"14.34 sec",-0.08823465,-0.05133763,2.776445,-0.2956364,15.1661739349365,3.60370445251465,-7.75839805603027,0.2597657,-0.001979524,0.001800023,15.50525,3.63196,-7.822799,0.1119475
"14.35 sec",-0.1962236,-0.08165655,1.188696,-0.2897471,15.1771640777588,3.60736227035522,-7.76071310043335,0.256821,-0.02299528,-0.01275655,15.50525,3.63196,-7.822799,0.1119475
"14.36 sec",-0.1201463,0.2068361,1.195928,-0.2839954,15.188178062439,3.6110143661499,-7.76305770874023,0.2539452,-0.0386467,-0.04458617,15.50525,3.63196,-7.822799,0.1119475
"14.37 sec",-0.1207345,0.2064966,1.195928,-0.278262,15.19921875,3.61464595794678,-7.76501703262329,0.2510785,-0.0183828,-0.07526238,15.50525,3.63196,-7.822799,0.1119475
"14.38 sec",-0.121315,0.2061593,1.195928,-0.2725953,15.2102794647217,3.61823725700378,-7.76659154891968,0.2482451,0.03184466,-0.09371374,15.50525,3.63196,-7.822799,0.1119475
"14.39 sec",-0.1218793,0.2058293,1.195928,-0.2670774,15.2213354110718,3.62176990509033,-7.76777982711792,0.2454862,0.08154038,-0.1049005,15.50525,3.63196,-7.822799,0.1119475
"14.4 sec",0.05262757,-0.08747267,2.776444,-0.3274987,15.2323598861694,3.62523031234741,-7.76857995986938,0.2427973,0.1213069,-0.1117424,15.61866,3.65583,-7.828853,0.07904793
"14.41 sec",0.06662405,-0.1100684,2.205611,-0.3209859,15.2432975769043,3.62855958938599,-7.76935958862305,0.2395409,0.116055,-0.09556967,15.61866,3.65583,-7.828853,0.07904793
"14.42 sec",-0.04121472,-0.1153439,1.6469,-0.3144037,15.2541265487671,3.63173985481262,-7.77039623260498,0.2362498,0.07208715,-0.05995752,15.61866,3.65583,-7.828853,0.07904793
"14.43 sec",-0.1636945,-0.1019816,1.477506,-0.3079832,15.2648992538452,3.63484406471252,-7.77141714096069,0.2330395,0.0222566,-0.03666848,15.61866,3.65583,-7.828853,0.07904793
"14.44 sec",-0.1594662,-0.09997907,1.513459,-0.3018391,15.2756605148315,3.63791370391846,-7.77223968505859,0.2299675,-0.01857331,-0.04449547,15.61866,3.65583,-7.828853,0.07904793
"14.45 sec",-0.1458787,-0.09191828,1.650211,-0.29587,15.2864427566528,3.64095306396484,-7.77282762527466,0.2269829,-0.0473824,-0.06967561,15.61866,3.65583,-7.828853,0.07904793
"14.46 sec",-0.08357722,0.1336152,1.803623,-0.2899933,15.2972736358643,3.64394688606262,-7.77322101593018,0.2240446,-0.06573173,-0.09345121,15.61866,3.65583,-7.828853,0.07904793
"14.47 sec",-0.07857205,0.1247254,1.927115,-0.2841806,15.3081741333008,3.64687514305115,-7.77348947525024,0.2211383,-0.05032549,-0.103843,15.61866,3.65583,-7.828853,0.07904793
"14.48 sec",-0.07592961,0.1197352,2.002993,-0.2784955,15.3191394805908,3.64971971511841,-7.77370166778564,0.2182957,-0.01063651,-0.10259,15.61866,3.65583,-7.828853,0.07904793
"14.49 sec",-0.0750263,0.1175732,2.035896,-0.2729402,15.3301362991333,3.65246891975403,-7.77390909194946,0.215518,0.02758952,-0.09726473,15.61866,3.65583,-7.828853,0.07904793
"14.5 sec",0.04112975,-0.08281475,2.773844,-0.3447238,15.3411283493042,3.65511655807495,-7.77413988113403,0.2127948,0.05725009,-0.09138294,15.72527,3.670657,-7.851502,0.04043287
"14.51 sec",-0.02681252,-0.06820992,2.769433,-0.3378939,15.3520774841309,3.65764594078064,-7.77457618713379,0.2093798,0.05495688,-0.07284965,15.72527,3.670657,-7.851502,0.04043287
"14.52 sec",-0.08534788,-0.05601269,2.776445,-0.3310761,15.3629770278931,3.66006135940552,-7.7754111289978,0.2059709,0.02907433,-0.05269974,15.72527,3.670657,-7.851502,0.04043287
"14.53 sec",-0.08516145,-0.05629613,2.776445,-0.3244324,15.373851776123,3.66239500045776,-7.7766489982605,0.2026491,0.003453345,-0.04813901,15.72527,3.670657,-7.851502,0.04043287
"14.54 sec",-0.09842774,-0.06559175,2.398058,-0.3179479,15.3847351074219,3.66466116905212,-7.77829217910767,0.1994068,-0.01617882,-0.05392439,15.72527,3.670657,-7.851502,0.04043287
"14.55 sec",-0.1668802,0.02230291,1.196125,-0.3115966,15.3956518173218,3.66686248779297,-7.78025054931641,0.1962312,-0.0312261,-0.06334332,15.72527,3.670657,-7.851502,0.04043287
"14.56 sec",-0.1324175,0.1992693,1.195928,-0.3053598,15.40660572052,3.66901278495789,-7.78213977813721,0.1931127,-0.03241405,-0.08108777,15.72527,3.670657,-7.851502,0.04043287
"14.57 sec",-0.1330272,0.1988658,1.195928,-0.2991935,15.4175853729248,3.67111897468567,-7.78364372253418,0.1900296,-0.001522513,-0.0993841,15.72527,3.670657,-7.851502,0.04043287
"14.58 sec",-0.1336245,0.1984679,1.195928,-0.2931406,15.4285774230957,3.67316699028015,-7.78476190567017,0.1870032,0.04724727,-0.1116842,15.72527,3.670657,-7.851502,0.04043287
"14.59 sec",-0.1311925,0.1935195,1.22324,-0.2872317,15.4395532608032,3.6751446723938,-7.78549242019653,0.1840487,0.09198819,-0.1198467,15.72527,3.670657,-7.851502,0.04043287
"14.6 sec",0.07709702,-0.1121313,2.086351,-0.1185563,15.4504899978638,3.67704153060913,-7.78583955764771,0.1811634,0.1261334,-0.1248744,15.83405,3.724024,-7.852709,0.1218853
"14.61 sec",0.07772756,-0.1127424,2.073336,-0.115969,15.4613456726074,3.6788227558136,-7.78601026535034,0.1798698,0.1143399,-0.1034545,15.83405,3.724024,-7.852709,0.1218853
"14.62 sec",0.07919754,-0.1145821,2.03864,-0.1134444,15.4721069335938,3.68047904968262,-7.78622722625732,0.1786075,0.06638323,-0.06150153,15.83405,3.724024,-7.852709,0.1218853
"14.63 sec",0.08060877,-0.1163321,2.006604,-0.1109625,15.4828128814697,3.68206095695496,-7.7864875793457,0.1773665,0.0162752,-0.02110831,15.83405,3.724024,-7.852709,0.1218853
"14.64 sec",0.08159522,-0.1174709,1.985763,-0.1085989,15.4935054779053,3.68361783027649,-7.78677749633789,0.1761847,-0.02506885,0.01124461,15.83405,3.724024,-7.852709,0.1218853
"14.65 sec",0.08530575,-0.1005597,1.973923,-0.1063458,15.5042190551758,3.68518924713135,-7.78708457946777,0.1750582,-0.05588523,0.0350201,15.83405,3.724024,-7.852709,0.1218853
"14.66 sec",0.1172592,0.08267627,1.979651,-0.10418,15.5149812698364,3.68680381774902,-7.78739833831787,0.1739753,-0.07552979,0.0519842,15.83405,3.724024,-7.852709,0.1218853
"14.67 sec",0.1168895,0.08259477,1.984441,-0.102108,15.5258054733276,3.688481092453,-7.78771543502808,0.1729393,-0.06518915,0.06750176,15.83405,3.724024,-7.852709,0.1218853
"14.68 sec",0.1165716,0.08254291,1.988431,-0.1001112,15.5366792678833,3.69023513793945,-7.78803825378418,0.1719408,-0.03308564,0.08198223,15.83405,3.724024,-7.852709,0.1218853
"14.69 sec",0.05830437,0.09259789,1.982625,-0.09814557,15.547571182251,3.69207453727722,-7.78836917877197,0.1709581,-0.0004905901,0.09324666,15.83405,3.724024,-7.852709,0.1218853
"14.7 sec",-0.08327813,-0.05904981,2.776445,-0.284611,15.5584497451782,3.69400429725647,-7.78870820999146,0.1699787,0.02705345,0.09450798,15.94281,3.704643,-7.865825,0.02767319
"14.71 sec",-0.08311544,-0.05927885,2.776445,-0.279108,15.569278717041,3.69603562355042,-7.78923988342285,0.1672272,0.03075584,0.07132744,15.94281,3.704643,-7.865825,0.02767319
"14.72 sec",-0.08295141,-0.05950842,2.776444,-0.2735816,15.5800523757935,3.69815611839294,-7.79017496109009,0.164464,0.01428519,0.03394968,15.94281,3.704643,-7.865825,0.02767319
"14.73 sec",-0.09211896,-0.0665089,2.495961,-0.2681744,15.590799331665,3.70032024383545,-7.79151582717896,0.1617604,-0.005297312,-0.0005032935,15.94281,3.704643,-7.865825,0.02767319
"14.74 sec",-0.1560043,-0.1140342,1.47491,-0.2628565,15.6015520095825,3.70248627662659,-7.79319715499878,0.1591015,-0.02284692,-0.02837826,15.94281,3.704643,-7.865825,0.02767319
