Time,desired yaw,desired x,desired y,desired z,WorldPosition_1,WorldPosition_2,WorldPosition_3,WorldVelocity_1,WorldVelocity_2,WorldVelocity_3,EulerZYX_1,EulerZYX_2,EulerZYX_3,BodyAngularRateRPY_1,BodyAngularRateRPY_2,BodyAngularRateRPY_3,Thrust,Roll CS,Pitch CS,Yaw CS,Thrust CS
"0.41 sec",0.9777842,0.286211,0.4047857,-6.97519,0.06966065,0.0842021,-6.993747,0.235057,0.4272677,0.01848307,0.2044374,0.04607363,0.05206301,0.4077795,-4.831919,0.7511134,5.981614,0.1301675,-0.200735,0.5,5.979641
"0.42 sec",0.9777842,0.286211,0.4047857,-6.97519,0.0719996,0.08848912,-6.99337,0.2332556,0.430362,0.05690174,0.209406,-0.009829059,0.06346467,1.572077,-5.778114,0.8635697,5.98011,0.1291753,-0.2013699,0.5,5.979641
"0.43 sec",0.9777842,0.286211,0.4047857,-6.97519,0.07433624,0.09281465,-6.992609,0.2345666,0.4350211,0.0954098,0.2143603,-0.06464563,0.07977663,1.631455,-4.93989,0.8913696,5.980726,0.07851268,-0.1227712,0.5,9.745893
"0.44 sec",0.9777842,0.286211,0.4047857,-6.97519,0.07670991,0.09721199,-6.991639,0.2407144,0.4447877,0.0977133,0.2193422,-0.09930648,0.08850022,0.3897364,-2.214389,0.6955718,9.743996,0.06088476,-0.09608476,0.5,12.46489
"0.45 sec",0.9777842,0.286211,0.4047857,-6.97519,0.07916786,0.1017273,-6.990782,0.251163,0.4583725,0.07305313,0.2243425,-0.1115823,0.08715788,-0.3925858,-0.4203072,0.5356396,12.46424,-0.0007951712,-0.07814208,0.5,13.10904
"0.46 sec",0.9777842,0.286211,0.4047857,-6.97519,0.08173816,0.1063808,-6.990209,0.2629334,0.472076,0.041481,0.2293413,-0.1102661,0.07441474,-1.718496,0.5661921,0.4556648,13.10816,-0.0950381,-0.05927651,0.5,12.65769
"0.47 sec",0.9777842,0.286211,0.4047857,-6.97519,0.08442414,0.1111579,-6.989932,0.2742091,0.4826891,0.01384378,0.2343278,-0.1013203,0.04480829,-3.575305,1.121487,0.4456097,12.65811,-0.1032432,-0.06372063,0.5,11.69087
"0.48 sec",0.9777842,0.286211,0.4047857,-6.97519,0.08721744,0.1160167,-6.989887,0.2843976,0.4882955,-0.004626294,0.239307,-0.09073774,0.007367443,-3.60427,0.9838206,0.4888183,11.69347,-0.1128081,-0.06890477,0.5,10.73593
"0.49 sec",0.9777842,0.286211,0.4047857,-6.97519,0.09010789,0.1209086,-6.98998,0.2936805,0.4894531,-0.0137174,0.2442921,-0.08266599,-0.02696801,-3.085959,0.6381958,0.5145918,10.73882,-0.1211492,-0.07322642,0.5,10.03018
"0.5 sec",1.028354,0.2954043,0.4614469,-7.004293,0.0930886,0.125795,-6.990128,0.3024856,0.4873552,-0.01568866,0.2492846,-0.07787955,-0.05537257,-2.474859,0.3104174,0.5159896,10.03137,0.05205974,-0.08781125,0.5,13.88222
"0.51 sec",1.028354,0.2954043,0.4614469,-7.004293,0.09617461,0.1306423,-6.990475,0.3147927,0.4820713,-0.05477156,0.2542835,-0.07713598,-0.05688651,1.494278,-0.138844,0.4913479,13.8803,0.05162069,-0.08806963,0.5,13.88222
"0.52 sec",1.028354,0.2954043,0.4614469,-7.004293,0.09938348,0.1354426,-6.991224,0.3269072,0.4784707,-0.09491444,0.2592816,-0.07906026,-0.03612947,2.438046,-0.2572461,0.48918,13.88091,0.05118044,-0.08832576,0.5,13.88222
"0.53 sec",1.028354,0.2954043,0.4614469,-7.004293,0.1027111,0.1402227,-6.992374,0.3385262,0.4781075,-0.1351456,0.2642787,-0.0815158,-0.01258018,2.255904,-0.2443377,0.4950352,13.88114,0.06733643,-0.02789703,0.5,13.84676
"0.54 sec",1.028354,0.2954043,0.4614469,-7.004293,0.1061513,0.145015,-6.993925,0.3492646,0.4808145,-0.1750753,0.2692833,-0.07663795,0.00909134,2.072124,0.9613642,0.4907695,13.84741,0.09033833,0.05125621,0.5,13.62591
"0.55 sec",1.028354,0.2954043,0.4614469,-7.004293,0.1096878,0.1498467,-6.995865,0.3574585,0.4858595,-0.2129442,0.2743036,-0.05644095,0.0299236,2.048583,2.65913,0.4225177,13.63314,0.2077734,0.118502,0.5,5.979641
"0.56 sec",1.028354,0.2954043,0.4614469,-7.004293,0.1132733,0.1547211,-6.997822,0.3591148,0.4891532,-0.1764862,0.2793594,-0.02135883,0.06195076,3.865746,3.951396,0.2634121,5.980948,0.2083685,0.117442,0.5,5.979641
"0.57 sec",1.028354,0.2954043,0.4614469,-7.004293,0.1168606,0.1596348,-6.999394,0.3578771,0.4938566,-0.1379771,0.2844352,0.01665339,0.1005757,3.678998,3.571034,0.1489582,5.980645,0.2089605,0.1163745,0.5,5.979641
"0.58 sec",1.028354,0.2954043,0.4614469,-7.004293,0.120422,0.1646032,-7.00058,0.3540083,0.5000442,-0.09922133,0.2894905,0.04794966,0.1338407,2.901847,2.750118,0.1379014,5.980518,0.1769074,0.1252602,0.5,5.948724
"0.59 sec",1.028354,0.2954043,0.4614469,-7.004293,0.1239341,0.1696392,-7.001376,0.3481135,0.5072915,-0.05987353,0.2945189,0.07201892,0.1552379,1.470191,2.144166,0.1709812,5.958598,-0.04032453,0.1900045,0.5,5.921291
"0.6 sec",0.9811391,0.3452861,0.5004398,-7.017163,0.1273795,0.174749,-7.001776,0.3407801,0.5144271,-0.02010278,0.2995026,0.09744572,0.1409056,-3.407065,2.774461,0.1045583,5.921917,0.04759237,-0.09030608,0.5,13.88222
"0.61 sec",0.9811391,0.3452861,0.5004398,-7.017163,0.1306976,0.1799569,-7.002152,0.3229206,0.5267537,-0.05704623,0.3045063,0.09088106,0.1112952,-2.600434,-2.848275,0.8229897,13.88087,0.04714052,-0.0905423,0.5,13.88222
"0.62 sec",0.9811391,0.3452861,0.5004398,-7.017163,0.1338529,0.1852763,-7.00292,0.3091203,0.53689,-0.0966974,0.309547,0.05348762,0.08952793,-1.846975,-4.05716,0.8693601,13.88126,0.04668415,-0.09077798,0.5,13.88222
"0.63 sec",0.9811391,0.3452861,0.5004398,-7.017163,0.1369001,0.1906922,-7.004087,0.3012776,0.5462295,-0.1368725,0.3145785,0.01373234,0.07432167,-1.253692,-3.645532,0.7752063,13.88133,0.07930031,-0.1567658,0.5,8.098128
"0.64 sec",0.9811391,0.3452861,0.5004398,-7.017163,0.1399031,0.1961828,-7.005384,0.2999281,0.5518854,-0.1210254,0.3195928,-0.02671681,0.06787556,-0.1934569,-4.051453,0.7769257,8.098427,0.1064251,-0.2141428,0.5,5.979641
"0.65 sec",0.9811391,0.3452861,0.5004398,-7.017163,0.1429077,0.2017252,-7.006407,0.3013859,0.5567447,-0.08304627,0.3245867,-0.07139632,0.07113663,0.707584,-4.465582,0.8167613,5.979907,0.1053626,-0.2146615,0.5,5.979641
"0.66 sec",0.9811391,0.3452861,0.5004398,-7.017163,0.1459387,0.2073217,-7.007044,0.3051897,0.5627597,-0.04431276,0.3295712,-0.1132723,0.07880849,0.8528088,-3.721109,0.790747,5.981478,-0.06759503,-0.1571555,0.5,5.895958
"0.67 sec",0.9811391,0.3452861,0.5004398,-7.017163,0.1490175,0.2129827,-7.007288,0.310844,0.5694011,-0.004543563,0.3345842,-0.139416,0.06614578,-2.534449,-1.669111,0.609165,5.896402,-0.1691094,-0.08274271,0.5,7.563218
"0.68 sec",0.9811391,0.3452861,0.5004398,-7.017163,0.1521693,0.2187133,-7.007213,0.3197653,0.5762771,0.01920532,0.3395901,-0.1422688,0.02419856,-5.002043,0.7036564,0.4764307,7.562387,-0.143079,-0.06890175,0.5,8.948594
"0.69 sec",0.9811391,0.3452861,0.5004398,-7.017163,0.1554238,0.2244998,-7.00697,0.3312211,0.5803195,0.02901523,0.34456,-0.1297819,-0.02354207,-4.283185,1.55493,0.5289948,8.94772,-0.1237825,-0.04424506,0.5,9.86351
"0.7 sec",1.023688,0.3628108,0.565228,-7.007865,0.1587991,0.2303066,-7.006676,0.343785,0.5803939,0.02952622,0.3495247,-0.1110135,-0.0594145,-2.849525,1.96519,0.6115944,9.860768,0.1000196,-0.2171719,0.5,5.979641
"0.71 sec",1.023688,0.3628108,0.565228,-7.007865,0.162275,0.2361037,-7.006197,0.3512744,0.5791,0.06731239,0.3545159,-0.1122188,-0.05704556,2.407636,-1.579298,0.4058584,5.981735,0.09894292,-0.2176583,0.5,5.979641
"0.72 sec",1.023688,0.3628108,0.565228,-7.007865,0.1658258,0.2418937,-7.00533,0.358973,0.579271,0.1061176,0.3594835,-0.133217,-0.02576619,3.57373,-2.384258,0.4301286,5.981511,0.09786904,-0.2181372,0.5,5.979641
"0.73 sec",1.023688,0.3628108,0.565228,-7.007865,0.1694563,0.2476973,-7.004074,0.3672302,0.581856,0.1450547,0.3644432,-0.1564024,0.008205229,3.240638,-2.169259,0.5082041,5.98068,0.05050829,-0.1131499,0.5,11.44642
"0.74 sec",1.023688,0.3628108,0.565228,-7.007865,0.1732088,0.253557,-7.002685,0.3834032,0.5906142,0.1316007,0.3694315,-0.1635351,0.03078122,1.620049,0.3253655,0.4837255,11.44614,0.05964821,-0.04636175,0.5,13.83208
"0.75 sec",1.023688,0.3628108,0.565228,-7.007865,0.1771358,0.2595253,-7.001554,0.4016379,0.6032405,0.09379181,0.3744394,-0.1481802,0.04274242,0.9831726,2.313178,0.3970335,13.83138,0.0935265,0.04088683,0.5,13.88222
"0.76 sec",1.023688,0.3628108,0.565228,-7.007865,0.1812292,0.2656226,-7.000813,0.4161839,0.6161656,0.05446135,0.3794576,-0.1133799,0.0537698,1.239996,4.14139,0.2769767,13.8816,0.09835701,0.04242474,0.5,13.23118
"0.77 sec",1.023688,0.3628108,0.565228,-7.007865,0.1854379,0.2718442,-7.000436,0.424589,0.6280627,0.02089665,0.3844818,-0.0722634,0.06561923,1.16715,3.937809,0.2432403,13.23191,0.01972806,0.08295513,0.5,11.87722
"0.78 sec",1.023688,0.3628108,0.565228,-7.007865,0.1897012,0.2781753,-7.000331,0.4273084,0.6378508,0.0003195111,0.3894852,-0.0323561,0.06665147,-0.5812789,3.882263,0.2405782,11.87817,-0.05060236,0.1214648,0.5,10.78261
"0.79 sec",1.023688,0.3628108,0.565228,-7.007865,0.1939709,0.2845891,-7.000379,0.4261068,0.6443246,-0.009477063,0.3944526,0.007107834,0.04973385,-2.357866,3.842988,0.3047463,10.78692,-0.05397754,0.1314681,0.5,9.988711
"0.8 sec",0.9730321,0.4188276,0.6150684,-6.988856,0.198215,0.2910478,-7.000484,0.4223152,0.6467798,-0.01135834,0.3994064,0.04296574,0.02457451,-2.529824,3.268583,0.4151202,9.990053,0.08915694,-0.2217917,0.5,5.979641
"0.81 sec",0.9730321,0.4188276,0.6150684,-6.988856,0.2024229,0.2975158,-7.000415,0.419471,0.6468164,0.02598491,0.4043989,0.03032981,0.0180895,0.6220113,-4.259688,0.5757313,5.981798,0.08805764,-0.2222243,0.5,5.979641
"0.82 sec",0.9730321,0.4188276,0.6150684,-6.988856,0.2066113,0.3039882,-6.999964,0.4186503,0.6479765,0.06431302,0.4093682,-0.02292244,0.02970357,1.473123,-5.774696,0.6674053,5.982091,0.0869614,-0.2226496,0.5,5.979641
"0.83 sec",0.9730321,0.4188276,0.6150684,-6.988856,0.2108051,0.3104824,-6.999129,0.4205677,0.6512372,0.1027442,0.4143265,-0.07852642,0.04444471,1.453447,-5.116342,0.7227932,5.980248,0.08586551,-0.2230685,0.5,5.979641
"0.84 sec",0.9730321,0.4188276,0.6150684,-6.988856,0.2150307,0.3170196,-6.997908,0.4249085,0.6564961,0.1414434,0.419297,-0.1240819,0.05710112,1.16795,-3.909398,0.7182525,5.980234,0.05641554,-0.1478456,0.5,8.978477
"0.85 sec",0.9730321,0.4188276,0.6150684,-6.988856,0.219323,0.3236329,-6.99644,0.4338992,0.6664672,0.1515475,0.4242881,-0.14887,0.06315639,0.3131465,-1.335726,0.5797832,8.976209,-0.008158953,-0.07671931,0.5,13.66033
"0.86 sec",0.9730321,0.4188276,0.6150684,-6.988856,0.2237364,0.330377,-6.995096,0.4489316,0.6823569,0.1160239,0.4292865,-0.1481026,0.05618222,-1.223576,1.080106,0.4338838,13.65995,-0.09562643,-0.03568657,0.5,13.88222
"0.87 sec",0.9730321,0.4188276,0.6150684,-6.988856,0.228301,0.337273,-6.994131,0.4638328,0.6961356,0.07685637,0.4342619,-0.129092,0.03131479,-3.110477,2.401404,0.4169759,13.8808,-0.05674218,0.04943794,0.5,13.84918
"0.88 sec",0.9730321,0.4188276,0.6150684,-6.988856,0.2330077,0.3442825,-6.993559,0.477038,0.7048535,0.03737552,0.4392129,-0.09493252,0.003439231,-2.347462,3.954286,0.4791475,13.85248,-0.03457336,0.09603342,0.5,13.88222
"0.89 sec",0.9730321,0.4188276,0.6150684,-6.988856,0.2378296,0.3513528,-6.993387,0.4865975,0.7083969,-0.002954241,0.444171,-0.05060559,-0.01425141,-1.238065,4.542329,0.5610306,13.8692,-0.0389997,0.1100997,0.5,12.13799
"0.9 sec",1.026181,0.4456947,0.693532,-6.976029,0.24272,0.3584362,-6.993537,0.4907309,0.707729,-0.02659534,0.4491476,-0.006484197,-0.02410032,-0.7477357,4.098929,0.5972858,12.13885,0.07811417,-0.2258584,0.5,5.979641
"0.91 sec",1.026181,0.4456947,0.693532,-6.976029,0.2476309,0.365507,-6.993627,0.491433,0.7065457,0.01014494,0.4541392,-0.009091252,-0.01637647,1.768031,-3.220343,0.4446783,5.979928,0.07699539,-0.2262364,0.5,5.979641
"0.92 sec",1.026181,0.4456947,0.693532,-6.976029,0.2525525,0.3725727,-6.993333,0.4931763,0.7069786,0.04848187,0.4590949,-0.05233926,0.004274769,2.198436,-4.874072,0.5147994,5.981685,0.07588289,-0.2266062,0.5,5.979641
"0.93 sec",1.026181,0.4456947,0.693532,-6.976029,0.2575011,0.3796546,-6.992656,0.4968726,0.7098033,0.08697306,0.4640453,-0.09987842,0.02467912,1.90559,-4.434954,0.6029165,5.980136,0.1233577,-0.08627029,0.5,6.742908
"0.94 sec",1.026181,0.4456947,0.693532,-6.976029,0.2624981,0.3867787,-6.991629,0.5026658,0.7153757,0.1183244,0.4690188,-0.1231534,0.04650221,2.36402,-0.758151,0.5309929,6.741717,0.1138871,0.03745468,0.5,11.82692
"0.95 sec",1.026181,0.4456947,0.693532,-6.976029,0.267573,0.3939921,-6.990529,0.5119613,0.7276437,0.1004797,0.474031,-0.1088508,0.06720775,1.872439,2.889528,0.3062204,11.82664,0.0975723,0.03150749,0.5,13.81899
"0.96 sec",1.026181,0.4456947,0.693532,-6.976029,0.2727296,0.4013435,-6.989715,0.5185747,0.7426292,0.06188574,0.4790533,-0.07655827,0.08092687,1.04473,3.356823,0.2296345,13.81867,0.05021176,0.05614356,0.5,13.72317
"0.97 sec",1.026181,0.4456947,0.693532,-6.976029,0.2779287,0.4088407,-6.989288,0.5205097,0.7564895,0.02345195,0.4840577,-0.04254466,0.08302124,-0.3186829,3.323395,0.2241745,13.72373,-0.03298868,0.1063783,0.5,12.72605
"0.98 sec",1.026181,0.4456947,0.693532,-6.976029,0.2831275,0.4164596,-6.989199,0.5187305,0.7666337,-0.005538649,0.4890309,-0.006802866,0.06767954,-2.267996,3.623802,0.2513571,12.72882,-0.03604938,0.1183827,0.5,11.45949
"0.99 sec",1.026181,0.4456947,0.693532,-6.976029,0.2882961,0.4241549,-6.989339,0.5146266,0.7716693,-0.02216606,0.4939871,0.02789704,0.04298343,-2.502908,3.239073,0.3568024,11.46055,-0.03905531,0.1306436,0.5,10.40608
"1 sec",1.072742,0.4807412,0.7763659,-6.983935,0.2934161,0.4318782,-6.989593,0.50912,0.7723631,-0.02824195,0.4989507,0.05787501,0.01958274,-2.158921,2.715485,0.4430825,10.41035,0.0287876,-0.09791825,0.5,13.88222
"1.01 sec",1.072742,0.4807412,0.7763659,-6.983935,0.2984658,0.4395904,-6.990068,0.5009692,0.7698848,-0.06781009,0.5039468,0.0548571,0.008771261,-0.3502481,-2.322286,0.5200265,13.88028,0.02829882,-0.09806021,0.5,13.88222
"1.02 sec",1.072742,0.4807412,0.7763659,-6.983935,0.303445,0.447279,-6.990949,0.495499,0.7681993,-0.1084085,0.5089459,0.02406661,0.009193667,0.2747628,-3.440357,0.5310079,13.88075,0.03080584,-0.1088285,0.5,12.53212
"1.03 sec",1.072742,0.4807412,0.7763659,-6.983935,0.3083899,0.4549629,-6.992173,0.4940891,0.7690055,-0.1359583,0.5139388,-0.01064004,0.01325057,0.4727566,-3.318872,0.5432033,12.53314,0.0591273,-0.1526955,0.5,7.929983
"1.04 sec",1.072742,0.4807412,0.7763659,-6.983935,0.3133355,0.4626628,-6.99345,0.4953717,0.7712842,-0.1182909,0.5189253,-0.04575346,0.02114382,0.9933976,-3.461847,0.5711125,7.932222,0.2172256,0.05088275,0.5,6.153202
