Time,desired yaw,desired x,desired y,desired z,WorldPosition_1,WorldPosition_2,WorldPosition_3,WorldVelocity_1,WorldVelocity_2,WorldVelocity_3,EulerZYX_1,EulerZYX_2,EulerZYX_3,BodyAngularRateRPY_1,BodyAngularRateRPY_2,BodyAngularRateRPY_3,Thrust,Roll CS,Pitch CS,Yaw CS,Thrust CS
"0.1 sec",1.030838,0.2041075,0.3389588,-6.977599,0.002532481,0.002649352,-6.985216,0.06216779,0.07967748,0.04062276,0.03496387,-0.01457774,0.07610525,-0.8346208,2.191992,0.2933902,13.3896,0.04154979,0.02734884,0.4749432,12.70071
"0.11 sec",1.030838,0.2041075,0.3389588,-6.977599,0.003157669,0.003492868,-6.984954,0.06251113,0.08881551,0.01187039,0.03969797,0.002390669,0.06741624,-0.8486677,1.330438,0.3856082,12.70164,0.03585774,0.03673428,0.4901602,11.30956
"0.12 sec",1.030838,0.2041075,0.3389588,-6.977599,0.003777625,0.004417565,-6.984912,0.06127091,0.09593304,-0.003250645,0.04458684,0.01366649,0.05903118,-0.8000997,0.9842482,0.4324033,11.31044,0.02196541,-0.00097611,0.4938926,9.875789
"0.13 sec",1.030838,0.2041075,0.3389588,-6.977599,0.004381242,0.005404453,-6.984951,0.05940351,0.1012755,-0.004114076,0.04952206,0.01731638,0.05029559,-0.8961991,-0.02822004,0.4958744,9.876668,0.0209757,-0.03795972,0.4984733,9.491323
"0.14 sec",1.030838,0.2041075,0.3389588,-6.977599,0.004966565,0.006439327,-6.984977,0.05777578,0.1055666,-0.0009145812,0.05450705,0.01059768,0.04191894,-0.7705616,-1.037885,0.5428246,9.491882,0.02524967,-0.04643165,0.5033296,9.30878
"0.15 sec",1.030838,0.2041075,0.3389588,-6.977599,0.005540195,0.007513245,-6.984961,0.05714929,0.1091296,0.00412279,0.05954186,-0.001945553,0.03568649,-0.4970766,-1.30886,0.5507255,9.312957,0.03824234,-0.04660782,0.5355898,9.225886
"0.16 sec",1.030838,0.2041075,0.3389588,-6.977599,0.006113607,0.008620604,-6.98489,0.05772648,0.1123167,0.009999196,0.06488304,-0.01454968,0.03318132,-0.06318444,-1.137788,0.5736505,9.226315,0.05896004,-0.04785284,0.5815858,9.30382
"0.17 sec",1.030838,0.2041075,0.3389588,-6.977599,0.006698272,0.009759915,-6.984765,0.0593605,0.1156004,0.01515354,0.07067419,-0.02488346,0.03576621,0.4842724,-0.8808947,0.6130896,9.303396,0.08245844,-0.04933088,0.62315,9.488189
"0.18 sec",1.030838,0.2041075,0.3389588,-6.977599,0.007303653,0.01093483,-6.984596,0.06182737,0.1195254,0.01853188,0.0768813,-0.03278085,0.04380835,1.013761,-0.6490945,0.6515266,9.484109,0.09933976,-0.05044698,0.6514001,9.684502
"0.19 sec",1.030838,0.2041075,0.3389588,-6.977599,0.007936909,0.01215434,-6.984403,0.06489795,0.1245847,0.02001898,0.08337729,-0.03864179,0.05580541,1.308705,-0.4602745,0.677314,9.680214,0.1028777,-0.05104081,0.6585687,9.84987
"0.2 sec",0.981662,0.2264227,0.3393611,-6.973299,0.008603018,0.01343132,-6.984203,0.06836876,0.1310303,0.01993647,0.08995655,-0.04288965,0.06844031,1.219149,-0.3098613,0.6805285,9.847476,0.09279779,-0.051107,0.6547552,9.788308
"0.21 sec",0.981662,0.2264227,0.3393611,-6.973299,0.009304837,0.01477866,-6.984001,0.07201958,0.1385974,0.02050003,0.09650458,-0.04585386,0.07791587,0.7684615,-0.1903738,0.6708281,9.789122,0.08235916,-0.05090212,0.644756,9.808144
"0.22 sec",0.981662,0.2264227,0.3393611,-6.973299,0.01004383,0.01620581,-6.983794,0.07579345,0.1469141,0.02094868,0.1029568,-0.04780382,0.08254965,0.2862302,-0.09998117,0.6544727,9.804043,0.07201272,-0.0505207,0.6314427,9.845651
"0.23 sec",0.981662,0.2264227,0.3393611,-6.973299,0.01082101,0.01771798,-6.983583,0.07965359,0.1555304,0.02105649,0.109278,-0.04897888,0.08274523,-0.1101784,-0.03479653,0.635744,9.84505,0.06178194,-0.0500243,0.6180076,9.874585
"0.24 sec",0.981662,0.2264227,0.3393611,-6.973299,0.01163712,0.01931612,-6.983374,0.08357503,0.1640492,0.02086216,0.1154651,-0.04958128,0.07951528,-0.400451,0.01024205,0.6183981,9.865061,0.05216294,-0.04950297,0.6069617,9.872871
"0.25 sec",0.981662,0.2264227,0.3393611,-6.973299,0.01249264,0.02099759,-6.983166,0.08753555,0.1721561,0.02064824,0.1215404,-0.04977816,0.07392404,-0.5894886,0.0391878,0.60497,9.870983,0.04391573,-0.0490558,0.6000371,9.855371
"0.26 sec",0.981662,0.2264227,0.3393611,-6.973299,0.01338791,0.02275719,-6.98296,0.09152545,0.1796543,0.02055825,0.1275443,-0.04971124,0.06697164,-0.6840725,0.05484438,0.5969583,9.858716,0.03788051,-0.04876994,0.5979843,9.828797
"0.27 sec",0.981662,0.2264227,0.3393611,-6.973299,0.01432322,0.0245883,-6.982754,0.0955403,0.1864512,0.02068267,0.1335251,-0.04950411,0.05960074,-0.688738,0.0592972,0.5947666,9.83793,0.03480319,-0.04843791,0.6004686,9.80584
"0.28 sec",0.981662,0.2264227,0.3393611,-6.973299,0.01529879,0.02648388,-6.982546,0.09957955,0.1925546,0.02099232,0.1395285,-0.04923296,0.05270519,-0.6082562,0.05960211,0.5974209,9.81593,0.03486944,-0.04875605,0.6062838,9.792391
"0.29 sec",0.981662,0.2264227,0.3393611,-6.973299,0.01631487,0.02843738,-6.982334,0.1036407,0.1980584,0.02140312,0.1455882,-0.04900882,0.04706962,-0.457206,0.04589589,0.6040605,9.798078,0.03776057,-0.04902409,0.6139089,9.792345
"0.3 sec",1.042682,0.2149723,0.3691563,-6.977401,0.01737167,0.03044358,-6.982118,0.1077218,0.2031244,0.02179495,0.1517234,-0.04890487,0.04326877,-0.2599373,0.03150396,0.6123845,9.793788,0.04447578,-0.04930756,0.6294346,9.931979
"0.31 sec",1.042682,0.2149723,0.3691563,-6.977401,0.01846961,0.03249941,-6.981905,0.1118649,0.2080233,0.02081785,0.1580098,-0.0489201,0.04179134,-0.01372296,0.02020635,0.6283863,9.930912,0.05025954,-0.04981068,0.6426333,9.976607
"0.32 sec",1.042682,0.2149723,0.3691563,-6.977401,0.019609,0.03460414,-6.981703,0.1160089,0.2129408,0.01937085,0.1644293,-0.04905873,0.04252885,0.1819193,0.00864426,0.6420721,9.975999,0.05582159,-0.05019948,0.6540005,9.969156
"0.33 sec",1.042682,0.2149723,0.3691563,-6.977401,0.02078963,0.03675883,-6.981517,0.1201102,0.2180433,0.01799324,0.1709635,-0.04930066,0.04491558,0.3195309,0.002431907,0.6537526,9.971118,0.06047387,-0.05050284,0.6638288,9.943996
"0.34 sec",1.042682,0.2149723,0.3691563,-6.977401,0.02201096,0.03896601,-6.981342,0.124143,0.2234534,0.0168758,0.1775967,-0.04959843,0.0483299,0.3950439,0.001685965,0.6637008,9.944848,0.06362878,-0.05074162,0.6719753,9.918336
"0.35 sec",1.042682,0.2149723,0.3691563,-6.977401,0.0232722,0.04122913,-6.981178,0.128093,0.2292381,0.01603517,0.1843122,-0.04990979,0.05213155,0.4081243,0.004813943,0.671795,9.925405,0.06485204,-0.05092323,0.6779971,9.903392
"0.36 sec",1.042682,0.2149723,0.3691563,-6.977401,0.02457253,0.04355205,-6.981021,0.1319577,0.2354088,0.01536499,0.191089,-0.05020474,0.05570254,0.3625669,0.01014753,0.6776246,9.908488,0.06424541,-0.05104728,0.6817226,9.892962
"0.37 sec",1.042682,0.2149723,0.3691563,-6.977401,0.02591108,0.04593844,-6.98087,0.1357407,0.2419177,0.01481912,0.1979043,-0.0504637,0.0585301,0.2729038,0.01641727,0.681058,9.896155,0.062211,-0.05111776,0.6833149,9.885651
"0.38 sec",1.042682,0.2149723,0.3691563,-6.977401,0.0272871,0.04839123,-6.980724,0.1394529,0.2486755,0.01436164,0.2047366,-0.05067518,0.06028922,0.1598883,0.02265784,0.6823113,9.887882,0.05926429,-0.05114302,0.6832618,9.879701
"0.39 sec",1.042682,0.2149723,0.3691563,-6.977401,0.02869995,0.0509124,-6.980583,0.1431104,0.2555709,0.01397192,0.2115693,-0.05083456,0.06086855,0.04432403,0.02817835,0.6819281,9.881919,0.05589633,-0.05113531,0.6822304,9.873682
"0.4 sec",1.005414,0.2401752,0.3845271,-6.970125,0.03014918,0.05350273,-6.980444,0.1467312,0.2624913,0.01364295,0.2183921,-0.05094319,0.06034287,-0.05748604,0.03253048,0.6806229,9.87588,0.0527523,-0.05110893,0.6861106,9.578817
"0.41 sec",1.005414,0.2401752,0.3845271,-6.970125,0.03163401,0.05616102,-6.980296,0.1502295,0.2691439,0.01617403,0.2252512,-0.05100727,0.05894414,-0.1306251,0.03579798,0.6842983,9.579945,0.05240968,-0.05118256,0.6916645,9.50365
"0.42 sec",1.005414,0.2401752,0.3845271,-6.970125,0.03315362,0.05888494,-6.980117,0.1536925,0.2756171,0.019502,0.232165,-0.05104922,0.05725898,-0.1273121,0.03579156,0.6898461,9.50407,0.05321499,-0.05128976,0.6980554,9.564225
"0.43 sec",1.005414,0.2401752,0.3845271,-6.970125,0.03470794,0.06167316,-6.979908,0.1571703,0.2820086,0.02225222,0.2391423,-0.0510947,0.05588057,-0.07896616,0.03402069,0.6963316,9.563434,0.05394059,-0.05140921,0.7042179,9.68115
"0.44 sec",1.005414,0.2401752,0.3845271,-6.970125,0.03629718,0.06452522,-6.979678,0.160676,0.2883976,0.02384546,0.2461813,-0.05115655,0.05501492,-0.02750348,0.03188273,0.7026069,9.680325,0.05419898,-0.05151894,0.7093232,9.79805
"0.45 sec",1.005414,0.2401752,0.3845271,-6.970125,0.03792159,0.06744136,-6.979437,0.1642006,0.2948295,0.02426991,0.253272,-0.0512355,0.05456529,0.006033473,0.03034744,0.707791,9.797205,0.05409097,-0.0516054,0.7130063,9.881997
"0.46 sec",1.005414,0.2401752,0.3845271,-6.970125,0.03958124,0.07042207,-6.979197,0.1677257,0.3013137,0.02384762,0.2604001,-0.0513243,0.0543408,0.02049243,0.02981756,0.7114984,9.881552,0.05378658,-0.051665,0.7152795,9.923602
"0.47 sec",1.005414,0.2401752,0.3845271,-6.970125,0.04127606,0.0734678,-6.978962,0.1712327,0.3078362,0.02299898,0.2675517,-0.05141309,0.05418628,0.02245889,0.03022908,0.713745,9.923033,0.05336848,-0.05170021,0.7163375,9.929584
"0.48 sec",1.005414,0.2401752,0.3845271,-6.970125,0.04300579,0.07657885,-6.978737,0.1747077,0.3143753,0.02208085,0.2747146,-0.05149338,0.05401105,0.01798449,0.03128075,0.7147418,9.927682,0.05286286,-0.05171563,0.7163981,9.914162
"0.49 sec",1.005414,0.2401752,0.3845271,-6.970125,0.04477007,0.07975528,-6.97852,0.1781433,0.3209116,0.021312,0.2818786,-0.05155972,0.05377178,0.01070054,0.0326301,0.7147256,9.917536,0.05224059,-0.05171537,0.7155764,9.895467
"0.5 sec",0.9712325,0.2678106,0.4066886,-6.969928,0.04656851,0.08299702,-6.97831,0.181539,0.327435,0.02072685,0.2890347,-0.05160961,0.05344703,0.001722108,0.03400408,0.7138265,9.90138,0.05163203,-0.05170148,0.720881,9.823332
"0.51 sec",0.9712325,0.2678106,0.4066886,-6.969928,0.04840063,0.08630373,-6.978102,0.1848784,0.3339027,0.02084363,0.2962408,-0.05164264,0.05303921,-0.005449038,0.03562053,0.7190428,9.823751,0.0518797,-0.05178064,0.7257921,9.793208
"0.52 sec",0.9712325,0.2678106,0.4066886,-6.969928,0.05026592,0.08967493,-6.977891,0.1881748,0.3403366,0.02127339,0.3034962,-0.05167198,0.05266605,0.005537282,0.03509292,0.72398,9.802979,0.05220523,-0.05185238,0.72992,9.804155
"0.53 sec",0.9712325,0.2678106,0.4066886,-6.969928,0.05216403,0.09311049,-6.977677,0.1914401,0.3467735,0.02159698,0.3107933,-0.05170947,0.05243402,0.02153214,0.03415791,0.728155,9.799465,0.05245993,-0.05191068,0.7330498,9.822049
"0.54 sec",0.9712325,0.2678106,0.4066886,-6.969928,0.05409462,0.09661049,-6.97746,0.1946725,0.3532321,0.02174777,0.3181222,-0.05175525,0.05234655,0.03463002,0.0335773,0.7313132,9.820366,0.05225924,-0.05195337,0.7349333,9.848135
"0.55 sec",0.9712325,0.2678106,0.4066886,-6.969928,0.05605738,0.1001753,-6.977243,0.197872,0.3597286,0.02163686,0.3254706,-0.05180466,0.05231789,0.0356123,0.03353649,0.7331969,9.835234,0.05162203,-0.05197828,0.7355568,9.863191
"0.56 sec",0.9712325,0.2678106,0.4066886,-6.969928,0.05805195,0.1038052,-6.977028,0.2010346,0.366255,0.02137718,0.3328258,-0.05185175,0.0522231,0.02432151,0.03396905,0.7337955,9.855597,0.05041564,-0.0519861,0.7349119,9.876092
"0.57 sec",0.9712325,0.2678106,0.4066886,-6.969928,0.06007797,0.1075004,-6.976816,0.2041632,0.3727978,0.020987,0.3401753,-0.05189119,0.0519355,0.0005711668,0.03466254,0.7331119,9.871516,0.04873215,-0.05197715,0.7331121,9.881873
"0.58 sec",0.9712325,0.2678106,0.4066886,-6.969928,0.06213512,0.1112611,-6.976609,0.2072632,0.3793286,0.02053515,0.3475073,-0.05191904,0.05135287,-0.03152523,0.03540246,0.7312711,9.87966,0.04672442,-0.0519528,0.7303351,9.88073
"0.59 sec",0.9712325,0.2678106,0.4066886,-6.969928,0.06422316,0.1150869,-6.976406,0.2103426,0.3858124,0.02008899,0.3548121,-0.05193293,0.05042563,-0.06616075,0.03600758,0.7284615,9.879909,0.04457942,-0.05191486,0.7267697,9.874748
"0.6 sec",1.044129,0.2634312,0.4579391,-6.968784,0.06634193,0.1189771,-6.976207,0.2134118,0.3922136,0.01969602,0.3620816,-0.051932,0.04916409,-0.09748659,0.03635927,0.7248789,9.87604,0.04636495,-0.05186511,0.7372711,9.794548
"0.61 sec",1.044129,0.2634312,0.4579391,-6.968784,0.06849127,0.1229306,-6.976008,0.216453,0.3984728,0.02007724,0.369449,-0.05191747,0.04808364,-0.04632455,0.03723861,0.7353376,9.794966,0.04903535,-0.05200606,0.7473376,9.770845
"0.62 sec",1.044129,0.2634312,0.4579391,-6.968784,0.07067089,0.1269463,-6.975804,0.2194657,0.40467,0.02070743,0.3769172,-0.05191626,0.04772248,0.03718694,0.03446497,0.7455353,9.776931,0.05218893,-0.05213134,0.7562595,9.792346
"0.63 sec",1.044129,0.2634312,0.4579391,-6.968784,0.07288045,0.1310241,-6.975595,0.2224366,0.41091,0.02113131,0.3844752,-0.05194871,0.04823362,0.1236985,0.03181529,0.7545828,9.789183,0.05483145,-0.05223303,0.7634848,9.826762
"0.64 sec",1.044129,0.2634312,0.4579391,-6.968784,0.07511941,0.1351649,-6.975383,0.2253409,0.4172771,0.02122273,0.3921063,-0.05201054,0.04947292,0.1845831,0.03068984,0.7618665,9.82617,0.05577473,-0.05230879,0.7685655,9.865992
"0.65 sec",1.044129,0.2634312,0.4579391,-6.968784,0.077387,0.1393703,-6.975172,0.2281595,0.4238246,0.02093079,0.3997894,-0.0520885,0.0510151,0.1933371,0.03118853,0.76693,9.865488,0.05446795,-0.0523584,0.7713682,9.894743
"0.66 sec",1.044129,0.2634312,0.4579391,-6.968784,0.07968231,0.1436421,-6.974966,0.2308863,0.4305477,0.02035482,0.4075016,-0.05216784,0.05227255,0.141404,0.0327672,0.7696578,9.88532,0.05109353,-0.05238414,0.772144,9.902843
"0.67 sec",1.044129,0.2634312,0.4579391,-6.968784,0.08200447,0.1479816,-6.974765,0.2335353,0.43738,0.01970144,0.4152226,-0.0522363,0.05269969,0.04142291,0.03464022,0.7703356,9.899128,0.04605014,-0.05239041,0.7713448,9.902465
"0.68 sec",1.044129,0.2634312,0.4579391,-6.968784,0.08435287,0.1523897,-6.974572,0.2361428,0.4442216,0.01904847,0.4229365,-0.05228604,0.05193139,-0.08572219,0.03606107,0.7694565,9.9016,0.0401928,-0.05238225,0.7696293,9.892762
"0.69 sec",1.044129,0.2634312,0.4579391,-6.968784,0.08672734,0.1568657,-6.974384,0.2387572,0.4509504,0.01848293,0.4306337,-0.05231413,0.04986105,-0.2119796,0.03651414,0.7677109,9.895117,0.03449238,-0.05236583,0.7675988,9.878061
"0.7 sec",1.015678,0.2957874,0.4946381,-6.967562,0.0891282,0.1614079,-6.974201,0.2414286,0.4574524,0.01804874,0.4383107,-0.05232209,0.04666387,-0.3103434,0.03577008,0.7657133,9.879346,0.03585195,-0.05234671,0.7764889,9.750898
"0.71 sec",1.015678,0.2957874,0.4946381,-6.967562,0.09155606,0.1660134,-6.974017,0.2441568,0.4635993,0.01883908,0.4460711,-0.05231613,0.04344903,-0.2461939,0.03457423,0.7746557,9.751365,0.04068347,-0.05242948,0.785393,9.706517
"0.72 sec",1.015678,0.2957874,0.4946381,-6.967562,0.09401149,0.1706791,-6.973823,0.2469361,0.4695061,0.02008232,0.4539204,-0.05231861,0.04152657,-0.07812757,0.03137692,0.7836915,9.70711,0.0488746,-0.05250585,0.7932048,9.728086
"0.73 sec",1.015678,0.2957874,0.4946381,-6.967562,0.09649479,0.1754034,-6.973617,0.2497151,0.4753676,0.02112211,0.4618485,-0.05234674,0.04171702,0.1533099,0.02901176,0.7915969,9.723195,0.05818037,-0.05256703,0.7990181,9.783763
"0.74 sec",1.015678,0.2957874,0.4946381,-6.967562,0.09900553,0.1801871,-6.973403,0.2524057,0.4814053,0.02162343,0.4698356,-0.05240103,0.04425795,0.3804507,0.02894949,0.7974205,9.782935,0.06514446,-0.05260891,0.8020813,9.853322
"0.75 sec",1.015678,0.2957874,0.4946381,-6.967562,0.1015423,0.1850328,-6.973187,0.2549139,0.4878168,0.02144895,0.4778549,-0.05247211,0.04857947,0.5173848,0.03148253,0.8003911,9.852283,0.06662657,-0.05262927,0.8016555,9.911147
"0.76 sec",1.015678,0.2957874,0.4946381,-6.967562,0.104103,0.189945,-6.972976,0.2571764,0.4946984,0.0207176,0.4858716,-0.05254495,0.05333325,0.4952888,0.0358653,0.7997729,9.910321,0.06061387,-0.05262508,0.7973218,9.945174
"0.77 sec",1.015678,0.2957874,0.4946381,-6.967562,0.106685,0.1949282,-6.972775,0.2591994,0.5019944,0.0196603,0.4938471,-0.05260229,0.0567098,0.2855192,0.04063253,0.7951937,9.932747,0.04767801,-0.05259321,0.7896574,9.943809
"0.78 sec",1.015678,0.2957874,0.4946381,-6.967562,0.1092865,0.1999856,-6.972583,0.2610745,0.5094784,0.01862423,0.5017475,-0.05262844,0.0570173,-0.07334238,0.04410117,0.7873304,9.941419,0.03049731,-0.05253464,0.7805235,9.925451
"0.79 sec",1.015678,0.2957874,0.4946381,-6.967562,0.1119066,0.2051173,-6.972401,0.2629687,0.5168198,0.01775651,0.5095575,-0.05261363,0.05328802,-0.4892544,0.04491445,0.7781548,9.928751,0.01270529,-0.05245989,0.7724831,9.89023
"0.8 sec",0.9900352,0.329688,0.5381514,-6.966276,0.1145466,0.2103202,-6.972226,0.2650771,0.5236543,0.01720364,0.5172864,-0.05255761,0.04560309,-0.8533311,0.04234551,0.7702835,9.890821,0.007519604,-0.05238992,0.7789842,9.719477
"0.81 sec",0.9900352,0.329688,0.5381514,-6.966276,0.1172092,0.2155874,-6.972049,0.2675199,0.5296435,0.01828162,0.5250729,-0.052473,0.03618025,-0.8901238,0.03708996,0.7770745,9.723239,0.01085356,-0.05245061,0.7852572,9.64296
"0.82 sec",0.9900352,0.329688,0.5381514,-6.966276,0.1198982,0.2209104,-6.971857,0.2703289,0.5348502,0.02011341,0.5329222,-0.05239773,0.02803608,-0.6562346,0.02793431,0.783702,9.643378,0.02304969,-0.05250594,0.7773905,9.647943
"0.83 sec",0.9900352,0.329688,0.5381514,-6.966276,0.1226167,0.2262827,-6.971647,0.2734133,0.5395412,0.02189835,0.5407001,-0.0523637,0.02356407,-0.2161253,0.01934775,0.7760843,9.646582,0.04122394,-0.05244203,0.7626247,9.705299
"0.84 sec",0.9900352,0.329688,0.5381514,-6.966276,0.1253667,0.2317009,-6.971422,0.2765783,0.5441169,0.02311982,0.5483339,-0.05236677,0.02418747,0.3155568,0.01666595,0.7613988,9.70443,0.06198475,-0.05230409,0.7426842,9.785856
"0.85 sec",0.9900352,0.329688,0.5381514,-6.966276,0.1281477,0.2371662,-6.971189,0.2795652,0.5490296,0.02355128,0.555771,-0.05238274,0.03012705,0.8207155,0.02043949,0.7413855,9.785428,0.07736386,-0.05208177,0.7115825,9.864291
"0.86 sec",0.9900352,0.329688,0.5381514,-6.966276,0.1309566,0.242684,-6.970954,0.2821171,0.554678,0.02322388,0.5629028,-0.05238149,0.03999057,1.116036,0.0296439,0.7099896,9.863865,0.08046437,-0.05164097,0.7040703,9.922723
"0.87 sec",0.9900352,0.329688,0.5381514,-6.966276,0.1337881,0.2482629,-6.970726,0.2840762,0.5612614,0.02235012,0.5699474,-0.05231445,0.05072372,1.056237,0.04580397,0.7016923,9.921956,0.06947301,-0.05150328,0.6925103,9.966321
"0.88 sec",0.9900352,0.329688,0.5381514,-6.966276,0.1366362,0.2539121,-6.97051,0.2854688,0.5686834,0.02108496,0.5768785,-0.05218323,0.05859599,0.6292268,0.0553865,0.6895118,9.96571,0.03853609,-0.05128343,0.6751669,9.979625
"0.89 sec",0.9900352,0.329688,0.5381514,-6.966276,0.1394964,0.259638,-6.970305,0.2865389,0.5765125,0.01970494,0.583639,-0.05199997,0.0595701,-0.2078642,0.06063554,0.6718333,9.976911,-0.001666362,-0.05092406,0.6565129,9.943783
"0.9 sec",1.063164,0.332976,0.6081054,-6.96347,0.1423674,0.2654412,-6.970114,0.287737,0.5840086,0.01865192,0.5902136,-0.05174381,0.05108396,-1.185276,0.06213585,0.6532956,9.954829,-0.02370128,-0.05049144,0.6632084,9.696773
"0.91 sec",1.063164,0.332976,0.6081054,-6.96347,0.145253,0.2713139,-6.969921,0.2895089,0.5903201,0.01994101,0.596842,-0.05140404,0.03557246,-1.669384,0.05990529,0.6605874,9.698054,-0.02094641,-0.05066876,0.6732068,9.546956
"0.92 sec",1.063164,0.332976,0.6081054,-6.96347,0.1481602,0.2772428,-6.969708,0.2920702,0.5952359,0.02269503,0.6035687,-0.05107772,0.01948599,-1.434816,0.04144252,0.6716264,9.548243,-0.006828285,-0.05091957,0.664539,9.518808
"0.93 sec",1.063164,0.332976,0.6081054,-6.96347,0.1510967,0.2832149,-6.969466,0.2953297,0.5990443,0.02573418,0.6102183,-0.05087364,0.008223821,-0.8074135,0.01896445,0.6635391,9.527524,0.008490572,-0.05073788,0.6480645,9.586224
"0.94 sec",1.063164,0.332976,0.6081054,-6.96347,0.1540683,0.2892218,-6.969197,0.299015,0.602267,0.02811198,0.6167074,-0.05077024,0.003560998,-0.1575921,0.009449804,0.647199,9.585416,0.02478035,-0.05033576,0.6365232,9.694854
"0.95 sec",1.063164,0.332976,0.6081054,-6.96347,0.1570774,0.2952601,-6.968909,0.3028001,0.605423,0.02941672,0.6230786,-0.05068132,0.004969244,0.3909349,0.0123589,0.6356538,9.69416,0.04296185,-0.05002175,0.6260724,9.8139
"0.96 sec",1.063164,0.332976,0.6081054,-6.96347,0.1601236,0.3013315,-6.968614,0.3063726,0.6089541,0.02953707,0.6293447,-0.05056574,0.01139528,0.8365381,0.01937808,0.6250967,9.812996,0.05948812,-0.04971161,0.617842,9.910067
"0.97 sec",1.063164,0.332976,0.6081054,-6.96347,0.1632033,0.3074416,-6.968323,0.3094561,0.6132043,0.02870086,0.6355274,-0.05041848,0.02148747,1.131581,0.02874028,0.6165903,9.909528,0.0681155,-0.04923481,0.6083717,9.972487
"0.98 sec",1.063164,0.332976,0.6081054,-6.96347,0.1663105,0.3135987,-6.968043,0.3118623,0.6183735,0.02725567,0.6416161,-0.05021825,0.03305841,1.171898,0.04221392,0.6065536,9.971637,0.06228107,-0.04817206,0.590121,9.999561
"0.99 sec",1.063164,0.332976,0.6081054,-6.96347,0.1694382,0.3198121,-6.967779,0.3135634,0.6244311,0.02556382,0.6475268,-0.04987704,0.04283105,0.849822,0.06610646,0.5871118,9.991848,0.03217088,-0.04586056,0.5790256,9.979952
"1 sec",1.021515,0.3773096,0.6605507,-6.963561,0.1725801,0.3260891,-6.96753,0.3147651,0.6310097,0.02408627,0.6533229,-0.04918979,0.04616893,0.01701762,0.111599,0.5737854,9.982437,-0.009625814,-0.04444682,0.5786273,9.736396
"1.01 sec",1.021515,0.3773096,0.6605507,-6.963561,0.1757333,0.332431,-6.967286,0.3159194,0.6372763,0.02496836,0.659109,-0.0481528,0.03960982,-1.033958,0.1351077,0.5729946,9.737755,-0.03512015,-0.04414277,0.5811464,9.5479
