Time,desired yaw,desired x,desired y,desired z,WorldPosition_1,WorldPosition_2,WorldPosition_3,WorldVelocity_1,WorldVelocity_2,WorldVelocity_3,EulerZYX_1,EulerZYX_2,EulerZYX_3,BodyAngularRateRPY_1,BodyAngularRateRPY_2,BodyAngularRateRPY_3,Thrust,Roll CS,Pitch CS,Yaw CS,Thrust CS
"0.22 sec",0.4634348,0.3685957,0.1933003,-6.981157,0.02214419,0.02162671,-6.989496,0.2268193,0.177292,-0.1010524,0.1094218,-0.08404735,-0.01871672,2.244542,0.1588807,0.5014842,13.88075,0.06378056,-0.07971651,0.5,13.88222
"0.23 sec",0.4634348,0.3685957,0.1933003,-6.981157,0.0244708,0.02339824,-6.990707,0.2384144,0.1775259,-0.1412863,0.1144234,-0.08264191,0.003182476,2.120199,0.1168964,0.4980482,13.88112,0.08220347,-0.1039725,0.5,10.70852
"0.24 sec",0.4634348,0.3685957,0.1933003,-6.981157,0.02689896,0.02518416,-6.992171,0.2471434,0.1800283,-0.1506996,0.1194217,-0.08451813,0.02398394,2.025649,-0.3719421,0.5069082,10.71062,0.1362312,-0.1753606,0.5,6.433536
"0.25 sec",0.4634348,0.3685957,0.1933003,-6.981157,0.02939794,0.02699826,-6.993519,0.2526716,0.1830374,-0.1177255,0.1244068,-0.09727926,0.04811266,2.63887,-1.795254,0.5823193,6.435516,0.1457052,-0.1898306,0.5,5.97964
"0.26 sec",0.4634348,0.3685957,0.1933003,-6.981157,0.03195335,0.02884945,-6.994503,0.2585699,0.1874795,-0.07907905,0.1293797,-0.1182636,0.07391723,2.511612,-2.145551,0.6540277,5.980067,0.1447651,-0.1905448,0.5,5.979641
"0.27 sec",0.4634348,0.3685957,0.1933003,-6.981157,0.03457281,0.03075329,-6.9951,0.2654879,0.1935385,-0.04006156,0.1343564,-0.1389285,0.09583998,1.982149,-1.83129,0.671672,5.980817,0.0971518,-0.1727408,0.5,6.388247
"0.28 sec",0.4634348,0.3685957,0.1933003,-6.981157,0.03726852,0.03272657,-6.995323,0.2737941,0.2012667,-0.004721603,0.1393475,-0.1534182,0.106652,0.543361,-1.024655,0.6063957,6.387664,-0.02358592,-0.1241443,0.5,7.944895
"0.29 sec",0.4634348,0.3685957,0.1933003,-6.981157,0.04006066,0.03478852,-6.995266,0.2847345,0.2110125,0.01569879,0.1443477,-0.1560396,0.09408353,-2.287154,0.3533268,0.4624501,7.944079,-0.1019133,-0.09467076,0.5,9.285441
"0.3 sec",0.4167924,0.401566,0.1957075,-6.995055,0.04297204,0.03694698,-6.995073,0.2975308,0.220151,0.02263964,0.1493312,-0.147116,0.05809132,-4.192717,1.273946,0.4186289,9.284548,-0.04057324,-0.0670044,0.5,13.85246
"0.31 sec",0.4167924,0.401566,0.1957075,-6.995055,0.04603801,0.03919325,-6.995029,0.3155611,0.2283469,-0.01516997,0.1543011,-0.1307632,0.02285361,-2.791397,1.831352,0.4512219,13.85213,-0.08234272,-0.06034876,0.5,13.88222
"0.32 sec",0.4167924,0.401566,0.1957075,-6.995055,0.04927738,0.04149924,-6.995379,0.3319942,0.2321527,-0.05485198,0.1592736,-0.1123563,-0.005280761,-2.597371,1.765461,0.5036775,13.87205,-0.08264162,-0.05993838,0.5,13.88222
"0.33 sec",0.4167924,0.401566,0.1957075,-6.995055,0.05267182,0.04382324,-6.996127,0.3466176,0.2320559,-0.09479513,0.164253,-0.09634421,-0.02905154,-2.031513,1.397855,0.5369239,13.87998,-0.08293886,-0.05952592,0.5,13.88222
"0.34 sec",0.4167924,0.401566,0.1957075,-6.995055,0.05620489,0.04613003,-6.997275,0.3597891,0.2288594,-0.1348511,0.169241,-0.08414096,-0.04690132,-1.460511,1.007965,0.5452403,13.88167,-0.1424058,-0.1017034,0.4951027,8.132094
"0.35 sec",0.4167924,0.401566,0.1957075,-6.995055,0.05984049,0.04840265,-6.998552,0.3672029,0.2254448,-0.1191415,0.1741906,-0.08039337,-0.06639551,-2.122228,-0.1204559,0.4866451,8.132449,-0.1949188,-0.1387847,0.4852036,5.979641
"0.36 sec",0.4167924,0.401566,0.1957075,-6.995055,0.06354093,0.05063911,-6.999556,0.3729606,0.2216241,-0.08099088,0.1790574,-0.08764023,-0.09344102,-2.904047,-1.162077,0.378244,5.979905,-0.1955898,-0.1378313,0.4754699,5.979641
"0.37 sec",0.4167924,0.401566,0.1957075,-6.995055,0.06730282,0.05282995,-7.000171,0.3795882,0.2162935,-0.04207684,0.183835,-0.09969748,-0.1218099,-2.582412,-1.25523,0.3246739,5.980276,-0.1922615,-0.1340263,0.4659147,6.101925
"0.38 sec",0.4167924,0.401566,0.1957075,-6.995055,0.07113668,0.0549598,-7.000402,0.3873367,0.2094722,-0.004083537,0.1885124,-0.1103896,-0.1447168,-1.90195,-0.9838887,0.3255779,6.10077,-0.1545876,-0.1060977,0.4565599,7.596686
"0.39 sec",0.4167924,0.401566,0.1957075,-6.995055,0.0750617,0.05700727,-7.000322,0.3978051,0.199849,0.01978307,0.1930867,-0.1150393,-0.1567789,-0.5904613,-0.200471,0.4275449,7.595851,-0.1185707,-0.01967027,0.4474113,8.900989
"0.4 sec",0.4473707,0.4326581,0.2285895,-6.996364,0.07910151,0.05894729,-7.000067,0.410053,0.1881076,0.03084634,0.1975665,-0.104665,-0.1559051,0.625744,1.689192,0.7163837,8.900082,0.06392732,-0.09620573,0.4996083,12.27641
"0.41 sec",0.4473707,0.4326581,0.2285895,-6.996364,0.08327842,0.06075186,-6.999864,0.4251264,0.1732605,0.008902967,0.2025494,-0.09378847,-0.1270629,4.357142,0.4975751,0.5663301,12.27449,0.07083171,-0.1078321,0.4896426,10.99848
"0.42 sec",0.4473707,0.4326581,0.2285895,-6.996364,0.08759201,0.06243433,-6.999832,0.4373731,0.16412,-0.002233632,0.2074551,-0.09234715,-0.07996537,4.805198,-0.186632,0.4738561,11.00245,0.07692338,-0.1184485,0.4798312,10.05352
"0.43 sec",0.4473707,0.4326581,0.2285895,-6.996364,0.09201844,0.06405342,-6.999865,0.4478029,0.1604695,-0.004294897,0.2122499,-0.09628841,-0.03513394,4.131815,-0.5582287,0.4571645,10.05633,0.08041084,-0.1251829,0.4702415,9.547552
"0.44 sec",0.4473707,0.4326581,0.2285895,-6.996364,0.09654462,0.06565765,-6.999894,0.4574,0.1609724,-0.001310924,0.2169454,-0.1027367,0.001118792,3.191757,-0.6833094,0.4674231,9.547993,0.08119359,-0.1277328,0.4608505,9.386813
"0.45 sec",0.4473707,0.4326581,0.2285895,-6.996364,0.1011656,0.06728301,-6.999884,0.4667977,0.1645378,0.003422831,0.2215493,-0.1095074,0.02798192,2.301069,-0.6272089,0.4750809,9.389267,0.0801586,-0.1273846,0.4516427,9.439123
"0.46 sec",0.4473707,0.4326581,0.2285895,-6.996364,0.1058811,0.06895602,-6.999827,0.476324,0.1703752,0.007809418,0.2260649,-0.1151922,0.04661313,1.565211,-0.4713706,0.4707411,9.43844,0.08176319,-0.1115194,0.4426115,9.573466
"0.47 sec",0.4473707,0.4326581,0.2285895,-6.996364,0.1106929,0.07069613,-6.999733,0.486011,0.1778595,0.01099587,0.2304939,-0.1175343,0.05914834,1.070928,-0.0217052,0.4415815,9.57205,0.1099326,0.0167981,0.4337535,9.709162
"0.48 sec",0.4473707,0.4326581,0.2285895,-6.996364,0.1155998,0.07251711,-6.999614,0.4950908,0.1864705,0.01285089,0.2348443,-0.1021747,0.07076124,1.248799,2.561207,0.2525147,9.70785,0.1221105,0.07540596,0.4250528,9.894662
"0.49 sec",0.4473707,0.4326581,0.2285895,-6.996364,0.120586,0.07442837,-6.999485,0.5015261,0.1958593,0.01271437,0.2391209,-0.0673572,0.08349743,1.29049,3.980749,0.09492768,9.890915,0.1217279,0.0744464,0.4164995,9.951577
"0.5 sec",0.5086811,0.4681303,0.2674308,-6.99929,0.125617,0.0764356,-6.999363,0.5039961,0.2056207,0.01183162,0.2433131,-0.02876917,0.09503775,1.039225,3.634002,0.07373542,9.950723,0.0525825,-0.08749973,0.5,13.88222
"0.51 sec",0.5086811,0.4681303,0.2674308,-6.99929,0.1306548,0.07855934,-6.999435,0.5032656,0.2191638,-0.02721289,0.2482744,-0.01546489,0.09585558,-0.5572013,-0.2264048,0.5240607,13.88034,0.06037339,-0.1016766,0.5,11.9928
"0.52 sec",0.5086811,0.4681303,0.2674308,-6.99929,0.135684,0.08080843,-6.999818,0.5028393,0.2305259,-0.04898568,0.2532786,-0.02702972,0.08855399,-0.7953922,-1.648139,0.6488192,11.99371,0.0759993,-0.1296943,0.5,9.450192
"0.53 sec",0.5086811,0.4681303,0.2674308,-6.99929,0.1407174,0.08315764,-7.000294,0.5041971,0.239257,-0.04562654,0.2582854,-0.04845505,0.08254106,-0.4086839,-2.293819,0.6914513,9.450812,0.08567035,-0.1480903,0.5,8.314161
"0.54 sec",0.5086811,0.4681303,0.2674308,-6.99929,0.1457734,0.08558922,-7.000677,0.5073254,0.2470953,-0.0305292,0.2632886,-0.07312777,0.08044621,-0.01175171,-2.388348,0.692952,8.315606,0.08654012,-0.1513626,0.490785,8.159952
"0.55 sec",0.5086811,0.4681303,0.2674308,-6.99929,0.1508699,0.08810047,-7.000897,0.5122509,0.2552426,-0.01350957,0.2682013,-0.09583379,0.08084729,0.1453891,-2.006083,0.6526232,8.161225,0.0821112,-0.1451818,0.4809596,8.525487
"0.56 sec",0.5086811,0.4681303,0.2674308,-6.99929,0.1560249,0.09069764,-7.000964,0.5189738,0.2642791,0.0001778725,0.2730158,-0.1130336,0.08151431,0.09674591,-1.370793,0.5914768,8.524798,0.09485464,-0.07380141,0.4713307,9.009281
"0.57 sec",0.5086811,0.4681303,0.2674308,-6.99929,0.1612544,0.09338983,-7.000916,0.5269685,0.2742169,0.009217908,0.277734,-0.1163601,0.08329593,0.3175797,0.4531305,0.4319788,9.008857,0.1266308,0.06155019,0.4618943,9.548995
"0.58 sec",0.5086811,0.4681303,0.2674308,-6.99929,0.1665636,0.09618535,-7.000805,0.5344828,0.2849052,0.01286829,0.282365,-0.09333233,0.08983503,0.9328926,3.50058,0.1478822,9.548507,0.1256219,0.06954508,0.4526322,9.889134
"0.59 sec",0.5086811,0.4681303,0.2674308,-6.99929,0.1719337,0.09908947,-7.000675,0.5388911,0.2959003,0.01288343,0.2869134,-0.05499823,0.0990169,0.9198736,3.923912,0.0661279,9.888377,0.03641423,0.09376892,0.4435355,9.995277
"0.6 sec",0.4526314,0.5299236,0.2735707,-7.008901,0.1773284,0.1021021,-7.000553,0.5394265,0.3064064,0.01161974,0.2913505,-0.01592187,0.09677979,-0.9639093,3.7576,0.07896526,9.99453,0.04832597,-0.0899164,0.3225616,13.88222
"0.61 sec",0.4526314,0.5299236,0.2735707,-7.008901,0.1827096,0.1052288,-7.000627,0.5366153,0.3186918,-0.02752708,0.2946305,-0.003698568,0.08574045,-1.143218,-0.5056892,0.3674535,13.88033,0.00173558,-0.07605328,0.3160017,13.85006
"0.62 sec",0.4526314,0.5299236,0.2735707,-7.008901,0.1880638,0.1084706,-7.001102,0.5345941,0.3293928,-0.0675041,0.2978031,-0.01509475,0.06956049,-1.858823,-1.469759,0.4205446,13.85084,-0.08251058,-0.05028812,0.3096566,13.87468
"0.63 sec",0.4526314,0.5299236,0.2735707,-7.008901,0.1934102,0.1118093,-7.001979,0.5351501,0.3377899,-0.1078853,0.3009204,-0.02750985,0.04143612,-3.314988,-0.9970716,0.3529,13.86869,-0.1246353,-0.06598715,0.303422,10.06705
"0.64 sec",0.4526314,0.5299236,0.2735707,-7.008901,0.1987723,0.1152063,-7.00308,0.5376078,0.3410196,-0.1113423,0.3039773,-0.03759233,0.003536164,-3.917294,-0.9580358,0.3085558,10.06914,-0.1822387,-0.09642228,0.297308,6.916402
"0.65 sec",0.4526314,0.5299236,0.2735707,-7.008901,0.2041634,0.1186174,-7.004056,0.5408677,0.3407553,-0.08313189,0.3069804,-0.04975105,-0.04004015,-4.429772,-1.343707,0.2464018,6.917203,-0.2065341,-0.1088732,0.291302,6.122002
"0.66 sec",0.4526314,0.5299236,0.2735707,-7.008901,0.2095931,0.122014,-7.004704,0.5453446,0.3381685,-0.04623182,0.309929,-0.06402802,-0.08425719,-4.180613,-1.445034,0.1728321,6.123419,-0.1894388,-0.0988803,0.2854048,6.677082
"0.67 sec",0.4526314,0.5299236,0.2735707,-7.008901,0.215078,0.1253718,-7.005006,0.551884,0.3330652,-0.01423852,0.3128092,-0.07600369,-0.1199631,-2.955358,-1.014875,0.1658974,6.676554,-0.1628358,-0.08408879,0.2796444,7.767259
"0.68 sec",0.4526314,0.5299236,0.2735707,-7.008901,0.2206407,0.1286648,-7.005039,0.5608445,0.3252646,0.007387019,0.3156168,-0.08243439,-0.1415805,-1.484712,-0.4156308,0.2226006,7.765593,-0.1272836,-0.02361684,0.2740291,8.818398
"0.69 sec",0.4526314,0.5299236,0.2735707,-7.008901,0.2263026,0.1318683,-7.004907,0.5715397,0.3152996,0.01879662,0.3183593,-0.0776979,-0.1483263,-0.05675513,0.9776713,0.4222499,8.816609,-0.06569803,0.1308504,0.268544,9.698917
"0.7 sec",0.4691069,0.5817517,0.3121975,-7.01506,0.232072,0.1349648,-7.004705,0.5818605,0.3039831,0.02135711,0.3210621,-0.04767513,-0.1391204,1.567652,4.119689,0.850927,9.696721,0.04563723,-0.0913077,0.2960896,13.88222
"0.71 sec",0.4691069,0.5817517,0.3121975,-7.01506,0.2379433,0.1379282,-7.004678,0.5918849,0.2891107,-0.01711246,0.3240345,-0.02935863,-0.1089136,3.880147,0.1089565,0.3101668,13.88031,0.045366,-0.09144248,0.2901447,13.88222
"0.72 sec",0.4691069,0.5817517,0.3121975,-7.01506,0.2439032,0.1407631,-7.005049,0.5999635,0.2788049,-0.05720615,0.3269273,-0.03583509,-0.06934685,3.839421,-1.169444,0.2072177,13.88037,0.05018901,-0.1019527,0.2843592,12.47607
"0.73 sec",0.4691069,0.5817517,0.3121975,-7.01506,0.2499382,0.1435254,-7.005757,0.6070637,0.2744613,-0.08394185,0.3297486,-0.0499994,-0.03406588,3.173225,-1.537567,0.2292717,12.47702,0.07046709,-0.1445393,0.2787166,8.83865
"0.74 sec",0.4691069,0.5817517,0.3121975,-7.01506,0.2560362,0.146268,-7.006556,0.6126084,0.274579,-0.07498349,0.3325092,-0.06956872,-0.004270928,2.737608,-2.156377,0.2658231,8.840631,0.08470582,-0.1753839,0.2731953,7.314149
"0.75 sec",0.4691069,0.5817517,0.3121975,-7.01506,0.2621887,0.1490247,-7.007184,0.6180459,0.2771475,-0.0501659,0.3352123,-0.09394164,0.02125451,2.346178,-2.507945,0.3223618,7.315028,0.0852764,-0.1778164,0.2677891,7.224945
"0.76 sec",0.4691069,0.5817517,0.3121975,-7.01506,0.2684005,0.151818,-7.007554,0.6245061,0.2818522,-0.02389209,0.3378676,-0.117758,0.04165661,1.785885,-2.167324,0.3545168,7.225441,0.08227839,-0.1515485,0.2624785,7.848526
"0.77 sec",0.4691069,0.5817517,0.3121975,-7.01506,0.274685,0.1546699,-7.00769,0.6325395,0.2887889,-0.003393748,0.3404824,-0.1338726,0.05617421,1.213593,-1.134192,0.3236051,7.847811,0.1471876,0.07074926,0.2572489,8.704239
"0.78 sec",0.4691069,0.5817517,0.3121975,-7.01506,0.2810552,0.1576018,-7.007662,0.6411809,0.297767,0.008784474,0.3430723,-0.1164791,0.07335069,2.032937,3.624814,-0.006644936,8.7026,0.07436239,0.08696659,0.2520692,9.384337
"0.79 sec",0.4691069,0.5817517,0.3121975,-7.01506,0.2874997,0.1606301,-7.007547,0.6470152,0.307837,0.01394968,0.3456211,-0.07262372,0.08466139,0.5073796,4.707101,-0.1458999,9.383279,-0.02580101,0.1170056,0.2469715,9.895213
"0.8 sec",0.5084651,0.6364895,0.3546515,-7.01391,0.293982,0.1637565,-7.007408,0.6487569,0.3170332,0.01368322,0.3480711,-0.02429403,0.07457274,-1.9702,4.701042,-0.1083039,9.894786,0.07418871,-0.1596551,0.3207878,8.080703
"0.81 sec",0.5084651,0.6364895,0.3546515,-7.01391,0.3004658,0.1669558,-7.007188,0.6479406,0.3225994,0.03070716,0.3512287,-0.01383786,0.06352195,-0.4615832,-1.453577,0.4142043,8.081584,0.06171701,-0.1336704,0.3144727,9.645262
"0.82 sec",0.5084651,0.6364895,0.3546515,-7.01391,0.3069441,0.1702131,-7.006868,0.6480531,0.3289667,0.03296864,0.3543799,-0.03603052,0.06068834,-0.1354848,-2.594613,0.4727295,9.644428,0.05629673,-0.1228614,0.3081703,10.50088
"0.83 sec",0.5084651,0.6364895,0.3546515,-7.01391,0.3134355,0.1735403,-7.006569,0.6506391,0.3366311,0.02659428,0.3574668,-0.06075244,0.0593304,-0.1030898,-2.235229,0.4410832,10.49901,0.05456592,-0.1200377,0.3019965,10.76084
"0.84 sec",0.5084651,0.6364895,0.3546515,-7.01391,0.3199648,0.176949,-7.006348,0.6555544,0.3452148,0.01761024,0.3604914,-0.08025204,0.05807417,-0.09785387,-1.630182,0.3964377,10.75967,0.05465485,-0.121209,0.2959473,10.67206
"0.85 sec",0.5084651,0.6364895,0.3546515,-7.01391,0.3265519,0.180446,-7.006212,0.6621056,0.3542558,0.009553674,0.363455,-0.09423022,0.0569794,-0.06775943,-1.142637,0.3603666,10.6725,0.05550364,-0.1240875,0.2900202,10.44014
"0.86 sec",0.5084651,0.6364895,0.3546515,-7.01391,0.33321,0.1840344,-7.006145,0.6696728,0.3634709,0.00387794,0.3663588,-0.1041867,0.05626335,-0.02168564,-0.8193248,0.335088,10.44823,0.111434,0.01527014,0.2842126,10.16385
"0.87 sec",0.5084651,0.6364895,0.3546515,-7.01391,0.3399453,0.1877152,-7.006122,0.6771794,0.3727297,0.0009683524,0.3692075,-0.09495056,0.06240233,1.064013,2.086361,0.154131,10.16508,0.06499345,0.08254661,0.2785151,9.982785
"0.88 sec",0.5084651,0.6364895,0.3546515,-7.01391,0.3467451,0.1914883,-7.006118,0.6822407,0.3817694,-0.0002620361,0.372005,-0.06272168,0.06851353,0.3123788,3.861688,0.01422011,9.985513,-0.05727889,0.1310917,0.2729201,9.923852
"0.89 sec",0.5084651,0.6364895,0.3546515,-7.01391,0.353578,0.1953454,-7.006125,0.6837236,0.3891843,-0.001118649,0.3747097,-0.01865004,0.0555566,-2.307186,4.586087,0.01293371,9.924715,-0.05738907,0.1323233,0.2675107,9.843712
"0.9 sec",0.532643,0.698066,0.3982995,-6.993296,0.3604084,0.1992595,-7.006137,0.6818582,0.3929797,-0.00137501,0.3773302,0.02450179,0.02954193,-2.683096,3.941236,0.1456113,9.844143,0.0939921,-0.2198135,0.3106254,5.979641
"0.91 sec",0.532643,0.698066,0.3982995,-6.993296,0.367216,0.2031931,-7.005969,0.6797835,0.3936739,0.03597817,0.3804039,0.0180228,0.02211154,0.5932181,-3.716068,0.3919016,5.981716,0.09332145,-0.2200953,0.3044781,5.979641
"0.92 sec",0.532643,0.698066,0.3982995,-6.993296,0.3740101,0.2071364,-7.005418,0.6794488,0.3952919,0.07431085,0.383424,-0.03049672,0.03369759,1.492649,-5.376457,0.4817306,5.981355,0.09266169,-0.2203701,0.2984379,5.979641
"0.93 sec",0.532643,0.698066,0.3982995,-6.993296,0.3808136,0.2111055,-7.004482,0.6816792,0.3988586,0.1127698,0.3863712,-0.08269826,0.04880239,1.483174,-4.841042,0.5305699,5.980762,0.09201708,-0.2206365,0.2925435,5.97964
"0.94 sec",0.532643,0.698066,0.3982995,-6.993296,0.3876514,0.2151199,-7.003161,0.6862262,0.4043083,0.1515013,0.3892702,-0.125901,0.06195131,1.192709,-3.726629,0.5197235,5.980852,0.06068782,-0.1457984,0.2867455,8.996997
"0.95 sec",0.532643,0.698066,0.3982995,-6.993296,0.3945581,0.2192123,-7.001593,0.6954489,0.4144581,0.1614669,0.3921315,-0.1491605,0.06824,0.2850768,-1.228706,0.3680412,8.995143,0.03904816,-0.09430707,0.281023,13.88222
"0.96 sec",0.532643,0.698066,0.3982995,-6.993296,0.4015894,0.223439,-7.000161,0.7109564,0.4309909,0.1238781,0.3949441,-0.1497524,0.06619105,-0.455687,0.7679562,0.2273948,13.88188,0.02293376,0.05218988,0.2753977,13.83247
"0.97 sec",0.532643,0.698066,0.3982995,-6.993296,0.4087728,0.2278277,-6.999115,0.7252029,0.4463404,0.0852404,0.3976896,-0.1220375,0.05840823,-0.8970326,4.019691,0.03682854,13.83305,-0.03852418,0.0945218,0.2699068,13.88222
"0.98 sec",0.532643,0.698066,0.3982995,-6.993296,0.4160786,0.2323543,-6.998461,0.7350793,0.4581985,0.04540625,0.4003518,-0.0744249,0.04199648,-2.025668,5.054057,0.0517164,13.8816,-0.03827279,0.09462363,0.2645824,13.88222
"0.99 sec",0.532643,0.698066,0.3982995,-6.993296,0.4234568,0.2369744,-6.998209,0.7397382,0.4649397,0.004942038,0.4029487,-0.02655482,0.02129878,-1.98363,4.391197,0.1664262,13.88192,-0.04081393,0.1016942,0.2593884,12.93486
"1 sec",0.4576791,0.7823862,0.4147851,-6.982769,0.430858,0.2416359,-6.998318,0.7398602,0.466663,-0.02652713,0.4055073,0.01287486,0.002996907,-1.639999,3.458591,0.2460214,12.93681,0.0878133,-0.2223196,0.1043437,5.979641
"1.01 sec",0.4576791,0.7823862,0.4147851,-6.982769,0.4382518,0.2463008,-6.998409,0.7390065,0.4663676,0.009999739,0.4066208,0.004783786,0.003741389,1.228621,-3.662049,0.1159874,5.979932,-0.1029036,-0.1415259,0.1021166,5.899886
"1.02 sec",0.4576791,0.7823862,0.4147851,-6.982769,0.4456435,0.2509665,-6.998113,0.7396857,0.4668783,0.04909021,0.4076512,-0.03269073,-0.001832927,-1.738572,-3.629539,0.09853234,5.900336,-0.2216409,-0.08953629,0.1000559,5.979641
