Time,desired yaw,desired x,desired y,desired z,WorldPosition_1,WorldPosition_2,WorldPosition_3,WorldVelocity_1,WorldVelocity_2,WorldVelocity_3,EulerZYX_1,EulerZYX_2,EulerZYX_3,BodyAngularRateRPY_1,BodyAngularRateRPY_2,BodyAngularRateRPY_3,Thrust,Roll CS,Pitch CS,Yaw CS,Thrust CS
"0.11 sec",0.4161545,0.3599851,0.1614467,-7.008365,0.001814385,0.00384926,-6.992423,0.02210948,0.08332569,-0.00197374,0.05152356,0.006156401,0.05591039,-1.781958,-1.150467,0.5306573,9.919045,-0.0305994,-0.04366483,0.4252397,9.59059
"0.12 sec",0.4161545,0.3599851,0.1614467,-7.008365,0.002033227,0.004706196,-6.992432,0.02187173,0.08774585,0.0002406722,0.05580864,-0.006191666,0.03589056,-2.056746,-1.199111,0.4698575,9.591291,-0.04922288,-0.02977357,0.3934476,9.551133
"0.13 sec",0.4161545,0.3599851,0.1614467,-7.008365,0.002255818,0.005597651,-6.992416,0.02281502,0.09021179,0.002858062,0.05977012,-0.0156898,0.01447268,-2.090987,-0.7198362,0.4046686,9.552416,-0.05163406,-0.05090513,0.3549234,9.703146
"0.14 sec",0.4161545,0.3599851,0.1614467,-7.008365,0.002492599,0.006504039,-6.992382,0.024693,0.09076156,0.003986274,0.06334724,-0.02381531,-0.004939026,-1.736274,-0.8353913,0.3514622,9.701159,-0.04514055,-0.07137671,0.3362522,9.729238
"0.15 sec",0.4161545,0.3599851,0.1614467,-7.008365,0.002752945,0.007407534,-6.992338,0.02755825,0.08971692,0.004848164,0.0667269,-0.03398818,-0.01936941,-1.159816,-1.10071,0.3154757,9.721377,-0.0347625,-0.06728141,0.3326474,9.769
"0.16 sec",0.4161545,0.3599851,0.1614467,-7.008365,0.003047533,0.008294905,-6.992287,0.03153218,0.0876359,0.005373955,0.07005982,-0.04396175,-0.02771082,-0.5519735,-0.8941192,0.3079485,9.768341,-0.02300257,-0.06246627,0.3241096,9.919764
"0.17 sec",0.4161545,0.3599851,0.1614467,-7.008365,0.003386899,0.009158555,-6.992238,0.03646334,0.08506259,0.00447093,0.07330651,-0.05105282,-0.03033313,-0.02704672,-0.566402,0.3066728,9.917493,-0.01257049,-0.05407117,0.3075828,10.02207
"0.18 sec",0.4161545,0.3599851,0.1614467,-7.008365,0.003778857,0.009996132,-6.992202,0.04198536,0.08249062,0.002562271,0.0763906,-0.05451304,-0.028512,0.3434179,-0.1958427,0.3016346,10.02147,-0.00438169,-0.04896812,0.2869376,10.05242
"0.19 sec",0.4161545,0.3599851,0.1614467,-7.008365,0.004227227,0.01080957,-6.992188,0.04769019,0.08027783,0.0003299673,0.07927047,-0.05491607,-0.02387985,0.5499003,0.05414358,0.287894,10.04255,-5.267317e-05,-0.04826359,0.2656032,10.01268
"0.2 sec",0.4468665,0.3583771,0.1810688,-6.995562,0.004732248,0.01160355,-6.992194,0.05328775,0.07861713,-0.00153169,0.08193775,-0.0538062,-0.01812367,0.5910985,0.1348208,0.2677461,10.0215,0.002071247,-0.04494549,0.2479562,9.532552
"0.21 sec",0.4468665,0.3583771,0.1810688,-6.995562,0.005291113,0.0123841,-6.992196,0.05844283,0.07758247,0.0012626,0.08442686,-0.05199991,-0.01255191,0.5307199,0.1968433,0.2501636,9.532964,-0.001228743,-0.04121011,0.2344874,9.525414
"0.22 sec",0.4468665,0.3583771,0.1810688,-6.995562,0.005900298,0.01315679,-6.992168,0.06335085,0.07701932,0.004235252,0.08677914,-0.04963115,-0.008342028,0.3473426,0.2488979,0.2363259,9.527088,-0.004893956,-0.03776481,0.2222508,9.576127
"0.23 sec",0.4468665,0.3583771,0.1810688,-6.995562,0.006557345,0.01392548,-6.992113,0.06801172,0.07675283,0.006700323,0.08900824,-0.04685139,-0.006065184,0.1542735,0.2820528,0.2237422,9.575464,-0.008273221,-0.03517589,0.2096284,9.618302
"0.24 sec",0.4468665,0.3583771,0.1810688,-6.995562,0.007259671,0.01469223,-6.992036,0.07240604,0.07660246,0.008728744,0.09111108,-0.04391084,-0.005517426,0.001063035,0.2863986,0.2110078,9.617747,-0.01070567,-0.03369193,0.1970298,9.650794
"0.25 sec",0.4468665,0.3583771,0.1810688,-6.995562,0.008004612,0.01545743,-6.99194,0.07653894,0.07642531,0.01041488,0.09308774,-0.04111584,-0.006165068,-0.09200674,0.2597729,0.1984542,9.638561,-0.01217269,-0.03333394,0.1850584,9.677927
"0.26 sec",0.4468665,0.3583771,0.1810688,-6.995562,0.008789697,0.01622035,-6.991829,0.08044236,0.07613593,0.01182477,0.0949443,-0.03875247,-0.007421672,-0.1299419,0.2072108,0.1864467,9.677308,-0.01277911,-0.03395642,0.174185,9.707591
"0.27 sec",0.4468665,0.3583771,0.1810688,-6.995562,0.009612896,0.01697967,-6.991705,0.08417246,0.07570264,0.01292669,0.09669159,-0.03702916,-0.008809539,-0.1270002,0.1381672,0.1752792,9.697375,-0.01283047,-0.0353063,0.1650615,9.73448
"0.28 sec",0.4468665,0.3583771,0.1810688,-6.995562,0.0104728,0.01773395,-6.991572,0.08779463,0.07513399,0.01376034,0.09834682,-0.03604823,-0.01002182,-0.1013483,0.0636506,0.1655965,9.733879,-0.01241706,-0.03700974,0.1581918,9.760852
"0.29 sec",0.4468665,0.3583771,0.1810688,-6.995562,0.01136867,0.018482,-6.991431,0.09137848,0.07446144,0.01432481,0.09993225,-0.03579526,-0.0108993,-0.06475352,-0.004723571,0.1580484,9.752746,-0.0117414,-0.03860895,0.1538022,9.782743
"0.3 sec",0.466901,0.3624022,0.1956999,-7.000183,0.01230045,0.01922297,-6.991286,0.09498394,0.07372693,0.01467199,0.1014725,-0.03613938,-0.01139044,-0.02684013,-0.05583673,0.1530768,9.773748,-0.008719338,-0.04386051,0.155054,9.94905
"0.31 sec",0.466901,0.3624022,0.1956999,-7.000183,0.01326888,0.01995644,-6.991146,0.0987246,0.0729724,0.01339894,0.1030224,-0.03734035,-0.01126075,0.04886565,-0.160949,0.1531404,9.946104,-0.006691853,-0.04231153,0.1602546,9.924484
"0.32 sec",0.466901,0.3624022,0.1956999,-7.000183,0.01427538,0.02068265,-6.991017,0.1025966,0.07228637,0.01232777,0.1046223,-0.03880809,-0.01048913,0.1028679,-0.1331639,0.1587398,9.929444,-0.005398573,-0.04227908,0.1649631,9.911512
"0.33 sec",0.466901,0.3624022,0.1956999,-7.000183,0.01532119,0.02140256,-6.990899,0.1065833,0.07171749,0.01139088,0.1062694,-0.03994666,-0.00935765,0.1256276,-0.0981284,0.1639147,9.915334,-0.004687157,-0.04205522,0.1690549,9.898639
"0.34 sec",0.466901,0.3624022,0.1956999,-7.000183,0.01640729,0.02211745,-6.990789,0.1106477,0.0712833,0.01058555,0.1079578,-0.0407319,-0.008149965,0.1231825,-0.06398559,0.1683952,9.902128,-0.004468448,-0.04059635,0.1724814,9.885523
"0.35 sec",0.466901,0.3624022,0.1956999,-7.000183,0.01753427,0.02282866,-6.990686,0.1147514,0.07097635,0.009912649,0.1096808,-0.04106615,-0.007072506,0.1040046,-0.01330312,0.1722456,9.888969,-0.004559839,-0.03770459,0.1745049,9.872697
"0.36 sec",0.466901,0.3624022,0.1956999,-7.000183,0.01870228,0.02353732,-6.99059,0.1188421,0.0707715,0.00936738,0.1114249,-0.04074265,-0.006238913,0.0773955,0.05985741,0.1747389,9.876086,-0.004741231,-0.03415843,0.174224,9.858177
"0.37 sec",0.466901,0.3624022,0.1956999,-7.000183,0.01991083,0.02424431,-6.990498,0.1228499,0.07063471,0.008963598,0.1131673,-0.03963618,-0.005671692,0.05180045,0.138159,0.1748764,9.861994,-0.004831482,-0.03067528,0.1714386,9.839948
"0.38 sec",0.466901,0.3624022,0.1956999,-7.000183,0.02115874,0.02495014,-6.99041,0.1267013,0.07053281,0.008735258,0.1148831,-0.03781642,-0.005322299,0.03305473,0.2015688,0.1723935,9.845096,-0.004770913,-0.02784831,0.1666102,9.81935
"0.39 sec",0.466901,0.3624022,0.1956999,-7.000183,0.02244414,0.025655,-6.990323,0.1303391,0.07044082,0.008704344,0.1165517,-0.03552586,-0.005108526,0.022782,0.2354942,0.1677117,9.826043,-0.004661195,-0.02593676,0.1605392,9.800778
"0.4 sec",0.4839741,0.3707982,0.2087849,-6.999348,0.02376471,0.02635894,-6.990235,0.1337355,0.07034469,0.008850684,0.1181602,-0.03309041,-0.004960987,0.01794451,0.2362313,0.1616261,9.807252,-0.004257233,-0.03159776,0.1554584,9.733055
"0.41 sec",0.4839741,0.3707982,0.2087849,-6.999348,0.02511804,0.02706188,-6.990142,0.1369054,0.07024433,0.009652904,0.1197174,-0.03159398,-0.004807636,0.02132679,0.08269287,0.1557807,9.733472,-0.005172469,-0.035141,0.1539789,9.751591
"0.42 sec",0.4839741,0.3707982,0.2087849,-6.999348,0.0265026,0.02776385,-6.990043,0.1400063,0.07015153,0.01029002,0.121258,-0.03154145,-0.004758399,0.001736837,-0.04869,0.1536725,9.747739,-0.005616853,-0.03836303,0.1568913,9.773908
"0.43 sec",0.4839741,0.3707982,0.2087849,-6.999348,0.02791837,0.02846493,-6.989938,0.1431668,0.07006597,0.01070703,0.1228254,-0.03260339,-0.00487628,-0.01201448,-0.1414398,0.1561216,9.766949,-0.005429182,-0.04037771,0.1632981,9.79388
"0.44 sec",0.4839741,0.3707982,0.2087849,-6.999348,0.02936644,0.02916519,-6.98983,0.1464738,0.06998757,0.01092918,0.1244551,-0.03429363,-0.005037168,-0.009040988,-0.1811432,0.1622936,9.786646,-0.004620045,-0.04039734,0.1712275,9.813621
"0.45 sec",0.4839741,0.3707982,0.2087849,-6.999348,0.03084846,0.02986474,-6.98972,0.1499595,0.06992526,0.01095998,0.1261633,-0.03601062,-0.005071312,0.01052031,-0.1586961,0.1703141,9.806326,-0.003375913,-0.03804753,0.1781704,9.831961
"0.46 sec",0.4839741,0.3707982,0.2087849,-6.999348,0.03236614,0.03056381,-6.989611,0.1535938,0.06989551,0.01081246,0.1279415,-0.03712866,-0.004850319,0.03971956,-0.07626336,0.1776787,9.82534,-0.001916207,-0.03367392,0.1818796,9.843816
"0.47 sec",0.4839741,0.3707982,0.2087849,-6.999348,0.03392055,0.03126281,-6.989504,0.1572865,0.06991621,0.01054732,0.1297584,-0.03714742,-0.004324012,0.07018086,0.04722993,0.1819614,9.839847,-0.0003671273,-0.02840469,0.1812811,9.842852
"0.48 sec",0.4839741,0.3707982,0.2087849,-6.999348,0.03551164,0.03196234,-6.9894,0.1609088,0.07000131,0.0102861,0.1315715,-0.03586187,-0.003508614,0.09652743,0.1764615,0.1817922,9.842077,0.001177784,-0.02364816,0.1768603,9.826511
"0.49 sec",0.4839741,0.3707982,0.2087849,-6.999348,0.03713804,0.03266308,-6.989298,0.1643304,0.07015977,0.01017757,0.1333425,-0.03345196,-0.002459145,0.1160823,0.2725661,0.1774467,9.829722,0.002452527,-0.0202746,0.1700335,9.801094
"0.5 sec",0.5010826,0.3826493,0.2216966,-6.998777,0.03879725,0.0333658,-6.989195,0.1674584,0.0703969,0.01031166,0.1350465,-0.03039473,-0.001270705,0.1243396,0.3133742,0.1703718,9.809336,0.002521412,-0.02635097,0.1640446,9.719518
"0.51 sec",0.5010826,0.3826493,0.2216966,-6.998777,0.04048611,0.03407128,-6.989088,0.1702749,0.07071319,0.01123492,0.1366902,-0.02817455,-0.0001627617,0.1045226,0.1495729,0.1640116,9.719967,0.0007995676,-0.02946681,0.1612179,9.743069
"0.52 sec",0.5010826,0.3826493,0.2216966,-6.998777,0.04220228,0.03478032,-6.988972,0.1729466,0.07110455,0.01194614,0.1383038,-0.02749065,0.0005072458,0.04597992,0.01027028,0.1611521,9.737397,-0.0005703262,-0.03231343,0.1624655,9.772095
"0.53 sec",0.5010826,0.3826493,0.2216966,-6.998777,0.04394504,0.03549352,-6.98885,0.1756149,0.0715377,0.01237134,0.1399278,-0.0279955,0.0006134034,-0.006310283,-0.08911794,0.1624572,9.771502,-0.00120966,-0.03407933,0.1670117,9.793556
"0.54 sec",0.5010826,0.3826493,0.2216966,-6.998777,0.0457149,0.0362111,-6.988725,0.178377,0.07197837,0.01257997,0.1415957,-0.02920168,0.0003398594,-0.03238474,-0.136187,0.1669897,9.788011,-0.001069001,-0.03407692,0.1731845,9.811417
"0.55 sec",0.5010826,0.3826493,0.2216966,-6.998777,0.04751305,0.03693305,-6.988599,0.1812759,0.07240923,0.01261415,0.1433244,-0.03052945,-3.292942e-05,-0.03025792,-0.124225,0.1731023,9.805752,-0.0002131935,-0.03203778,0.1787352,9.826468
"0.56 sec",0.5010826,0.3826493,0.2216966,-6.998777,0.04934083,0.03765925,-6.988474,0.184294,0.0728314,0.01250086,0.1451089,-0.03139812,-0.0002528534,-0.006155686,-0.05754945,0.1786331,9.821779,0.001165918,-0.02834393,0.1816787,9.835404
"0.57 sec",0.5010826,0.3826493,0.2216966,-6.998777,0.0511991,0.03838969,-6.98835,0.1873584,0.07325895,0.01229828,0.1469242,-0.03136338,-0.0001533584,0.02991783,0.04458559,0.1815965,9.832606,0.002867051,-0.02398033,0.181096,9.833769
"0.58 sec",0.5010826,0.3826493,0.2216966,-6.998777,0.0530878,0.03912452,-6.988228,0.1903621,0.07371208,0.01210763,0.1487354,-0.03025495,0.0003341253,0.0685881,0.1505799,0.1809671,9.832996,0.004630398,-0.02005113,0.1773799,9.820846
"0.59 sec",0.5010826,0.3826493,0.2216966,-6.998777,0.05500577,0.03986409,-6.988107,0.1931968,0.07421228,0.01203892,0.1505112,-0.02822727,0.001187753,0.1014696,0.2288833,0.1770481,9.823361,0.006068947,-0.0171888,0.1716654,9.803054
"0.6 sec",0.4138843,0.4158744,0.1982687,-6.998563,0.0569509,0.04060898,-6.987986,0.195785,0.07477831,0.01214019,0.152231,-0.02566643,0.002295915,0.1197694,0.2630666,0.1710203,9.807606,-0.003607428,-0.0410103,0.1603219,9.715605
"0.61 sec",0.4138843,0.4158744,0.1982687,-6.998563,0.05892075,0.04135982,-6.98786,0.1981904,0.07538911,0.01309237,0.15384,-0.02598755,0.002252399,-0.08119079,-0.2299147,0.1607954,9.716075,-0.0105902,-0.06013801,0.164857,9.757524
"0.62 sec",0.4138843,0.4158744,0.1982687,-6.998563,0.0609157,0.0421166,-6.987726,0.2008907,0.07594946,0.01366673,0.1554868,-0.03124838,0.0002778502,-0.2591184,-0.7017928,0.1650658,9.756959,-0.01213425,-0.05962497,0.1891856,9.761857
"0.63 sec",0.4138843,0.4158744,0.1982687,-6.998563,0.06294088,0.04287833,-6.987587,0.2042692,0.0763679,0.01420885,0.1573673,-0.03846741,-0.002647124,-0.2906649,-0.7022215,0.1872984,9.761089,-0.0108662,-0.05677852,0.2127701,9.842411
"0.64 sec",0.4138843,0.4158744,0.1982687,-6.998563,0.06500359,0.04364341,-6.987446,0.2083777,0.07662378,0.0139918,0.1594838,-0.04451358,-0.005271631,-0.2166035,-0.5116825,0.2099287,9.841982,-0.008345092,-0.04968408,0.2266915,9.924858
"0.65 sec",0.4138843,0.4158744,0.1982687,-6.998563,0.06711031,0.04441039,-6.987311,0.2130269,0.07675604,0.01297349,0.1617439,-0.04796342,-0.006894154,-0.100464,-0.2182605,0.2249462,9.924419,-0.005092638,-0.04309366,0.2278078,9.973864
"0.66 sec",0.4138843,0.4158744,0.1982687,-6.998563,0.06926495,0.04517834,-6.987189,0.2179137,0.07683163,0.01146721,0.1640214,-0.04860516,-0.007306408,0.01934653,0.04046208,0.2278404,9.973235,-0.00139131,-0.03709218,0.2205416,9.968222
"0.67 sec",0.4138843,0.4158744,0.1982687,-6.998563,0.07146838,0.04594708,-6.987081,0.2227436,0.07692654,0.01000123,0.1662306,-0.04702986,-0.006570403,0.1248326,0.2268625,0.2218048,9.969701,0.002133025,-0.02931931,0.2090653,9.922092
"0.68 sec",0.4138843,0.4158744,0.1982687,-6.998563,0.07371885,0.04671717,-6.986987,0.2272892,0.07710974,0.008972685,0.1683274,-0.04369454,-0.004915977,0.2014145,0.3881629,0.2108126,9.922832,0.005332901,-0.02363684,0.1947974,9.854889
"0.69 sec",0.4138843,0.4158744,0.1982687,-6.998563,0.07601262,0.04748973,-6.986899,0.2313841,0.07742775,0.008592341,0.1702832,-0.0391885,-0.002646703,0.2474361,0.4706038,0.1959503,9.855846,0.007316293,-0.02043112,0.1796682,9.78719
"0.7 sec",0.4335618,0.4341605,0.2129873,-6.994337,0.07834473,0.04826625,-6.986812,0.2349539,0.07790581,0.008869505,0.1720883,-0.03437678,-0.0001455209,0.2515817,0.465451,0.1796876,9.788218,0.006563823,-0.03242135,0.167527,9.537498
"0.71 sec",0.4335618,0.4341605,0.2129873,-6.994337,0.08070982,0.04904832,-6.98671,0.2380117,0.07853493,0.0115817,0.1737701,-0.03155287,0.002006989,0.1899714,0.1454974,0.1671666,9.538807,0.001515754,-0.0399825,0.1635675,9.596185
"0.72 sec",0.4335618,0.4341605,0.2129873,-6.994337,0.08310455,0.04983744,-6.986583,0.2409361,0.07930584,0.01378201,0.1754078,-0.03172512,0.002980473,0.03875715,-0.1259096,0.1638592,9.59525,-0.001948041,-0.04808485,0.1700286,9.684886
"0.73 sec",0.4335618,0.4341605,0.2129873,-6.994337,0.0855291,0.05063466,-6.986438,0.2440186,0.08013856,0.0151087,0.1771049,-0.03433539,0.002592502,-0.08022019,-0.339559,0.1708246,9.684415,-0.003192395,-0.05474065,0.1846913,9.747371
"0.74 sec",0.4335618,0.4341605,0.2129873,-6.994337,0.08798619,0.05144019,-6.986283,0.2474711,0.08096278,0.01581566,0.1789445,-0.03860818,0.001435981,-0.1231952,-0.466146,0.1852559,9.746511,-0.002288526,-0.04928783,0.2034335,9.803576
"0.75 sec",0.4335618,0.4341605,0.2129873,-6.994337,0.0904801,0.05225381,-6.986125,0.2513767,0.08175603,0.01597546,0.1809695,-0.04245369,0.0002721488,-0.09281801,-0.3110587,0.203353,9.802798,-0.0004398924,-0.04343013,0.2140222,9.866717
"0.76 sec",0.4335618,0.4341605,0.2129873,-6.994337,0.09301485,0.05307523,-6.985967,0.2556035,0.08252345,0.01551805,0.1831044,-0.04430296,-0.0003784801,-0.02782442,-0.0908884,0.2137803,9.865829,0.002160111,-0.03591876,0.2148658,9.89659
"0.77 sec",0.4335618,0.4341605,0.2129873,-6.994337,0.09559248,0.05390427,-6.985816,0.2599148,0.08328655,0.01475455,0.1852526,-0.04383334,-0.0002908936,0.04903449,0.1380153,0.2147014,9.887246,0.00546223,-0.02616998,0.2083665,9.881739
"0.78 sec",0.4335618,0.4341605,0.2129873,-6.994337,0.09821255,0.05474104,-6.985671,0.2640493,0.08407494,0.01412584,0.1873397,-0.04100651,0.0006019254,0.1273536,0.3675325,0.2079903,9.883184,0.009660705,-0.01867739,0.1969136,9.822944
"0.79 sec",0.4335618,0.4341605,0.2129873,-6.994337,0.100872,0.05558595,-6.98553,0.2677667,0.08492304,0.01405532,0.1893151,-0.03635716,0.002322746,0.2073142,0.5096975,0.1956501,9.823842,0.01345425,-0.01450614,0.183552,9.740176
"0.8 sec",0.4529044,0.4561148,0.228005,-6.993705,0.103566,0.05643984,-6.985386,0.2709241,0.08587664,0.01478821,0.1911581,-0.03097239,0.004739166,0.264134,0.533948,0.181005,9.740605,0.01424524,-0.02574565,0.173262,9.561369
"0.81 sec",0.4529044,0.4561148,0.228005,-6.993705,0.1062886,0.05730393,-6.985226,0.2735297,0.08697082,0.01727136,0.1928965,-0.02739053,0.007290624,0.2456513,0.224208,0.1715956,9.565135,0.009832549,-0.03231234,0.1679777,9.648173
"0.82 sec",0.4529044,0.4561148,0.228005,-6.993705,0.1090359,0.0581799,-6.985045,0.275917,0.08824761,0.01894883,0.1945791,-0.02672059,0.008931508,0.108803,-0.04026433,0.1682823,9.647757,0.006088398,-0.03935627,0.1700887,9.759317
"0.83 sec",0.4529044,0.4561148,0.228005,-6.993705,0.1118071,0.05906931,-6.984852,0.2783656,0.08964405,0.0195248,0.1962789,-0.02842532,0.009181698,-0.02508459,-0.2480933,0.1723091,9.758513,0.003914238,-0.04508992,0.1791807,9.819093
"0.84 sec",0.4529044,0.4561148,0.228005,-6.993705,0.1146041,0.0599729,-6.984657,0.2810822,0.09107315,0.01949725,0.1980661,-0.03175868,0.008399381,-0.1016437,-0.3728948,0.1822501,9.818271,0.003414887,-0.03992411,0.1928523,9.854981
"0.85 sec",0.4529044,0.4561148,0.228005,-6.993705,0.11743,0.0608907,-6.984464,0.2841544,0.09247875,0.01911468,0.1999879,-0.0347981,0.007217837,-0.1132151,-0.2405827,0.1944932,9.854401,0.004182713,-0.03538833,0.2006322,9.885845
"0.86 sec",0.4529044,0.4561148,0.228005,-6.993705,0.120288,0.06182229,-6.984276,0.2874751,0.09382896,0.01842642,0.2019903,-0.03621641,0.006194038,-0.07839297,-0.06611558,0.2009176,9.874522,0.006043209,-0.02981685,0.2017786,9.891382
"0.87 sec",0.4529044,0.4561148,0.228005,-6.993705,0.1231797,0.06276708,-6.984096,0.2908612,0.09512117,0.01768244,0.2040075,-0.03584667,0.005698585,-0.01548493,0.1070585,0.2010405,9.887821,0.008804777,-0.02243218,0.1975395,9.869339
"0.88 sec",0.4529044,0.4561148,0.228005,-6.993705,0.1261048,0.06372458,-6.983922,0.2941183,0.09637839,0.01714712,0.2059851,-0.03369364,0.005934844,0.06061461,0.2804899,0.1957725,9.873296,0.01220024,-0.01653555,0.189306,9.819481
"0.89 sec",0.4529044,0.4561148,0.228005,-6.993705,0.1290611,0.06469464,-6.98375,0.297065,0.09763797,0.01709106,0.2078825,-0.03013749,0.006967745,0.1376086,0.3919569,0.1865185,9.820199,0.01508506,-0.01292559,0.1791402,9.760867
"0.9 sec",0.4716545,0.481284,0.2438067,-6.9934,0.1320447,0.0656775,-6.983577,0.2995878,0.09894746,0.01760885,0.2096795,-0.02595425,0.008651556,0.1898712,0.4190308,0.1755,9.761651,0.01528548,-0.02560912,0.1717583,9.598629
"0.91 sec",0.4716545,0.481284,0.2438067,-6.9934,0.1350513,0.06667382,-6.98339,0.3016972,0.1003379,0.01971468,0.2114011,-0.0235854,0.01045925,0.173279,0.1052414,0.1706289,9.601113,0.01193477,-0.03282678,0.1693691,9.704825
"0.92 sec",0.4716545,0.481284,0.2438067,-6.9934,0.1380783,0.06768478,-6.983188,0.3037108,0.1018736,0.02082593,0.213096,-0.024085,0.01157531,0.07137111,-0.149561,0.1710576,9.704247,0.009593505,-0.03959444,0.1740908,9.814853
"0.93 sec",0.4716545,0.481284,0.2438067,-6.9934,0.1411261,0.06871171,-6.982979,0.3058888,0.1035237,0.02084366,0.2148345,-0.0267368,0.0117186,-0.01760983,-0.3276893,0.1778848,9.814104,0.008696923,-0.0386098,0.1850661,9.864572
"0.94 sec",0.4716545,0.481284,0.2438067,-6.9934,0.1441972,0.06975546,-6.982773,0.3083788,0.1052319,0.020357,0.2166796,-0.02995924,0.01124042,-0.05734401,-0.299977,0.1883774,9.863911,0.008902756,-0.03331285,0.1948731,9.889479
"0.95 sec",0.4716545,0.481284,0.2438067,-6.9934,0.1472947,0.07081639,-6.982573,0.3111512,0.1069515,0.01962086,0.2186234,-0.032035,0.01061573,-0.05297776,-0.1317737,0.1961877,9.882626,0.009993627,-0.02983689,0.19857,9.89603
"0.96 sec",0.4716545,0.481284,0.2438067,-6.9934,0.1504207,0.07189443,-6.982381,0.3140557,0.1086529,0.01882056,0.2206072,-0.03252564,0.01021236,-0.01916153,0.01268758,0.1983456,9.893276,0.01176079,-0.02344247,0.1977059,9.881473
"0.97 sec",0.4716545,0.481284,0.2438067,-6.9934,0.1535757,0.07298937,-6.982196,0.3169283,0.1103323,0.01815949,0.2225847,-0.0314084,0.01025033,0.02979879,0.1769694,0.1958061,9.883919,0.01408198,-0.01732982,0.1927029,9.842237
"0.98 sec",0.4716545,0.481284,0.2438067,-6.9934,0.1567585,0.07410102,-6.982016,0.3195982,0.1119987,0.01787695,0.2245143,-0.02879301,0.01082977,0.08408745,0.3100209,0.189288,9.842834,0.01632221,-0.01304483,0.1851176,9.78768
"0.99 sec",0.4716545,0.481284,0.2438067,-6.9934,0.1599665,0.07522935,-6.981836,0.3219322,0.1136722,0.01812839,0.2263696,-0.02524133,0.01190981,0.1275995,0.3727103,0.180655,9.788358,0.01754866,-0.01056632,0.1764182,9.747747
"1 sec",0.490372,0.509011,0.2609935,-6.992706,0.1631959,0.07637457,-6.981651,0.3238732,0.115379,0.01877498,0.2281385,-0.02146557,0.01325467,0.1398111,0.3669921,0.1715534,9.748323,0.01639343,-0.02425802,0.1709359,9.577112
