Time,desired yaw,desired x,desired y,desired z,WorldPosition_1,WorldPosition_2,WorldPosition_3,WorldVelocity_1,WorldVelocity_2,WorldVelocity_3,EulerZYX_1,EulerZYX_2,EulerZYX_3,BodyAngularRateRPY_1,BodyAngularRateRPY_2,BodyAngularRateRPY_3,Thrust,Roll CS,Pitch CS,Yaw CS,Thrust CS
"0 sec",0.2617994,0.37414,0.1002505,-6.938652,0,0,-7,0,0,0,0,0,0,0,0,0,0,0.09910134,-0.149263,0.07059374,-2.134036
"0.01 sec",0.2617994,0.37414,0.1002505,-6.938652,-3.598316e-07,-2.390474e-07,-6.999408,-0.0001360517,-9.040096e-05,0.1188922,0.0006585362,-0.01738378,0.0115375,1.882474,-2.833969,0.1006795,-2.133895,0.1679119,-0.170557,0.5,5.979641
"0.02 sec",0.2617994,0.37414,0.1002505,-6.938652,6.258046e-06,4.549447e-06,-6.998007,0.001831749,0.001364531,0.1593325,0.005390379,-0.05108344,0.04020254,3.425015,-3.553331,0.6365271,5.97929,0.1243017,0.01145675,0.4925305,7.537473
"0.03 sec",0.2617994,0.37414,0.1002505,-6.938652,4.630223e-05,3.726492e-05,-6.996295,0.006340032,0.00555913,0.1827135,0.01029592,-0.06380624,0.06894875,2.417422,0.3816756,0.4666217,7.536372,0.09707855,-0.05263907,0.5180857,11.64897
"0.04 sec",0.2617994,0.37414,0.1002505,-6.938652,0.0001449062,0.0001365466,-6.994547,0.01336787,0.01469081,0.1659562,0.01546645,-0.06059263,0.08554348,1.121044,0.3318878,0.490739,11.64874,0.07533003,-0.04577241,0.5159937,13.26423
"0.05 sec",0.2617994,0.37414,0.1002505,-6.938652,0.000316646,0.0003420916,-6.993052,0.02091691,0.0265615,0.1325786,0.0206283,-0.05726651,0.09044007,0.08986977,0.3925864,0.4816703,13.26343,0.0573585,0.02697085,0.513023,13.39403
"0.06 sec",0.2617994,0.37414,0.1002505,-6.938652,0.0005607724,0.0006685604,-6.991902,0.02763406,0.03865363,0.09748886,0.02575768,-0.04551343,0.08694272,-0.5869053,1.719722,0.364014,13.39286,0.04577566,0.0490758,0.5203943,13.03027
"0.07 sec",0.2617994,0.37414,0.1002505,-6.938652,0.0008610407,0.001110828,-6.991086,0.03196613,0.0496045,0.06572904,0.0309493,-0.02510085,0.07878084,-0.9041855,2.223703,0.3452559,13.03092,0.03771757,0.03855818,0.5269329,11.91787
"0.08 sec",0.2617994,0.37414,0.1002505,-6.938652,0.001190078,0.0016524,-6.990535,0.03344504,0.05847991,0.04470722,0.03620519,-0.005451448,0.06891837,-0.9844118,1.752995,0.4062797,11.91954,0.0284312,0.0153394,0.5205128,10.37259
"0.09 sec",0.2617994,0.37414,0.1002505,-6.938652,0.00152359,0.002271412,-6.990119,0.03305198,0.0651115,0.03889823,0.04140708,0.006590637,0.05871799,-0.9986157,0.8270124,0.4723571,10.37358,-0.006518051,0.01586435,0.5034774,9.182895
"0.1 sec",0.2009066,0.3856951,0.08111948,-6.971106,0.001848968,0.002947625,-6.989701,0.03194702,0.06990664,0.04499657,0.04644687,0.01214454,0.0455782,-1.474903,0.3879853,0.4859824,9.183931,-0.04098331,-0.02835273,0.4491732,9.66656
"0.11 sec",0.2009066,0.3856951,0.08111948,-6.971106,0.002161671,0.00366563,-6.989242,0.03064966,0.0734037,0.04662811,0.05096868,0.009495262,0.02730001,-1.990427,-0.6667924,0.4681905,9.666151,-0.05718236,-0.03462512,0.3332732,9.853398
"0.12 sec",0.2009066,0.3856951,0.08111948,-6.971106,0.002464307,0.004409518,-6.988777,0.03004224,0.07503708,0.04625892,0.0543702,0.0005911633,0.006369203,-2.067945,-0.98967,0.3406375,9.850304,-0.06439441,-0.05399099,0.2742397,9.795689
"0.13 sec",0.2009066,0.3856951,0.08111948,-6.971106,0.002766273,0.005159767,-6.988314,0.03056455,0.07470024,0.04639233,0.05715483,-0.0112802,-0.01342111,-1.823372,-1.267654,0.2584316,9.796163,-0.06368245,-0.05536178,0.2488515,9.811941
"0.14 sec",0.2009066,0.3856951,0.08111948,-6.971106,0.003080028,0.005897833,-6.98785,0.03240187,0.07266321,0.04641617,0.05966664,-0.02345297,-0.02947802,-1.375112,-1.135677,0.2162293,9.808742,-0.05750571,-0.0560991,0.2158452,9.955755
"0.15 sec",0.2009066,0.3856951,0.08111948,-6.971106,0.003418465,0.006608605,-6.987392,0.03546564,0.06932034,0.04510015,0.061848,-0.03354488,-0.04045695,-0.8474124,-0.8891429,0.1803148,9.954011,-0.04951363,-0.05641259,0.182955,10.10297
"0.16 sec",0.2009066,0.3856951,0.08111948,-6.971106,0.003792725,0.00728139,-6.986955,0.0395219,0.06514753,0.04237642,0.06369691,-0.04112059,-0.04628653,-0.3639996,-0.6463436,0.1531904,10.10114,-0.04030303,-0.05757393,0.1582804,10.18637
"0.17 sec",0.2009066,0.3856951,0.08111948,-6.971106,0.004211347,0.007910359,-6.986549,0.04429849,0.06063038,0.03884705,0.06529287,-0.04659888,-0.04766627,0.03413406,-0.4678326,0.1359699,10.18593,-0.03078002,-0.05894021,0.1373726,10.18383
"0.18 sec",0.2009066,0.3856951,0.08111948,-6.971106,0.004680281,0.008494285,-6.986178,0.0495547,0.0561976,0.03534088,0.06667694,-0.05060835,-0.04555241,0.3335558,-0.3475745,0.1214396,10.18451,-0.02266078,-0.0594921,0.117806,10.11387
"0.19 sec",0.2009066,0.3856951,0.08111948,-6.971106,0.005203368,0.009035701,-6.985838,0.05510686,0.05216714,0.0325174,0.06786437,-0.05355128,-0.04106515,0.51679,-0.253065,0.1072732,10.11494,-0.01796535,-0.06015728,0.09873611,10.01703
"0.2 sec",0.2237425,0.3881726,0.0965533,-6.986638,0.005782901,0.009539602,-6.985523,0.06082867,0.04871021,0.03064549,0.0688609,-0.05570883,-0.03552707,0.5627563,-0.1869011,0.09194922,10.01753,-0.01339629,-0.07919379,0.0869177,10.44808
"0.21 sec",0.2237425,0.3881726,0.0965533,-6.986638,0.006421856,0.01001126,-6.985246,0.06702876,0.04572304,0.0246024,0.06973509,-0.05946943,-0.02984092,0.5548496,-0.4912768,0.07200232,10.44767,-0.007538102,-0.04984033,0.08584971,10.33339
"0.22 sec",0.2237425,0.3881726,0.0965533,-6.986638,0.007124312,0.01045626,-6.985025,0.07348019,0.0433783,0.01956778,0.0705936,-0.06107803,-0.02417675,0.5565349,0.0668164,0.08734509,10.33431,-0.01112877,-0.05688818,0.08368392,10.21473
"0.23 sec",0.2237425,0.3881726,0.0965533,-6.986638,0.0078909,0.01088078,-6.984849,0.07981533,0.04160283,0.01570219,0.07143175,-0.06020698,-0.0195808,0.3810159,0.09372484,0.08540224,10.21568,-0.01918154,-0.06391624,0.0819453,10.03736
"0.24 sec",0.2237425,0.3881726,0.0965533,-6.986638,0.008719787,0.01128963,-6.984703,0.08595595,0.04020469,0.01358146,0.07225213,-0.06010738,-0.01743618,0.0999168,-0.04976357,0.08093975,10.04094,-0.02926761,-0.07403947,0.0813158,9.910222
"0.25 sec",0.2237425,0.3881726,0.0965533,-6.986638,0.009609892,0.01168521,-6.984571,0.09209632,0.03890067,0.01274496,0.07306571,-0.06199942,-0.01828433,-0.1976532,-0.277188,0.07613216,9.911285,-0.0365741,-0.08116227,0.08388686,9.863733
"0.26 sec",0.2237425,0.3881726,0.0965533,-6.986638,0.01056258,0.01206705,-6.984446,0.098507,0.0374182,0.01241538,0.07390389,-0.06576882,-0.02154652,-0.3891545,-0.4295483,0.07455499,9.864356,-0.0396326,-0.08315032,0.08639394,9.890152
"0.27 sec",0.2237425,0.3881726,0.0965533,-6.986638,0.01158161,0.01243238,-6.984324,0.1053778,0.0355827,0.01187488,0.07476752,-0.0701791,-0.02585676,-0.4294282,-0.4314171,0.07515088,9.883121,-0.03958492,-0.08057217,0.08418884,9.952822
"0.28 sec",0.2237425,0.3881726,0.0965533,-6.986638,0.01267183,0.01277735,-6.984211,0.1127313,0.03334938,0.01076159,0.07561133,-0.07378395,-0.02988704,-0.3559511,-0.2993714,0.07510532,9.951783,-0.0376644,-0.07418213,0.07734837,10.01231
"0.29 sec",0.2237425,0.3881726,0.0965533,-6.986638,0.01383746,0.01309821,-6.984112,0.1204279,0.03077757,0.00908333,0.07638862,-0.07548679,-0.03281436,-0.2261381,-0.07898216,0.07458745,10.01145,-0.03502167,-0.06824389,0.06905115,10.0317
"0.3 sec",0.2320534,0.3966839,0.103569,-6.977573,0.01508072,0.01339216,-6.98403,0.1282208,0.02798662,0.007212522,0.07708337,-0.07506979,-0.03436583,-0.09064376,0.1173718,0.07292634,10.02713,-0.03396445,-0.07451396,0.06090027,9.663745
"0.31 sec",0.2320534,0.3966839,0.103569,-6.977573,0.01640025,0.01365812,-6.98395,0.1356671,0.0252004,0.008909354,0.07769652,-0.07433639,-0.03485361,-0.01011056,0.03628452,0.06203369,9.664387,-0.034386,-0.07724157,0.04997587,9.589329
"0.32 sec",0.2320534,0.3966839,0.103569,-6.977573,0.0177937,0.01389622,-6.983849,0.1430241,0.02241977,0.01141995,0.07820189,-0.07446027,-0.03488082,0.00918911,-0.04794394,0.0481947,9.589749,-0.03319147,-0.07993747,0.04062105,9.64765
"0.33 sec",0.2320534,0.3966839,0.103569,-6.977573,0.01926112,0.01410649,-6.983725,0.1504741,0.01963956,0.01338643,0.07861289,-0.07535611,-0.03465367,0.03638888,-0.1160989,0.03650351,9.646897,-0.03103812,-0.08158286,0.03296499,9.737612
"0.34 sec",0.2320534,0.3966839,0.103569,-6.977573,0.02080389,0.01428906,-6.983585,0.1581034,0.01688461,0.01447197,0.07894643,-0.07672169,-0.03404678,0.07891106,-0.1459722,0.02790984,9.737141,-0.02844694,-0.08098122,0.02678255,9.818496
"0.35 sec",0.2320534,0.3966839,0.103569,-6.977573,0.02242392,0.01444439,-6.983439,0.1659258,0.0142018,0.01475674,0.07921735,-0.07802659,-0.03296852,0.1261715,-0.1154188,0.02290177,9.818067,-0.02599545,-0.07866926,0.02187278,9.874179
"0.36 sec",0.2320534,0.3966839,0.103569,-6.977573,0.02412293,0.01457348,-6.983293,0.1738866,0.01164161,0.01448395,0.07943854,-0.07874104,-0.03146412,0.1629812,-0.0395342,0.0205681,9.87345,-0.02419651,-0.07368732,0.01815708,9.898694
"0.37 sec",0.2320534,0.3966839,0.103569,-6.977573,0.02590179,0.01467775,-6.98315,0.1818767,0.009240262,0.01395404,0.07962205,-0.07836954,-0.02971793,0.1769246,0.0863364,0.02068332,9.892047,-0.0236359,-0.06464439,0.01542588,9.890459
"0.38 sec",0.2320534,0.3966839,0.103569,-6.977573,0.02776002,0.01475884,-6.983013,0.1897324,0.007004867,0.0134873,0.07977787,-0.07628635,-0.02803031,0.1574799,0.2802842,0.02326782,9.891998,-0.02455107,-0.05013199,0.01311473,9.859697
"0.39 sec",0.2320534,0.3966839,0.103569,-6.977573,0.02969524,0.01481829,-6.982879,0.1972321,0.004900124,0.01329046,0.07991049,-0.07167366,-0.0267529,0.1033629,0.5613887,0.02813775,9.860379,-0.02674933,-0.03546532,0.009604194,9.801298
"0.4 sec",0.235434,0.4130407,0.1063335,-6.979957,0.03170249,0.01485707,-6.982745,0.2040958,0.002853964,0.01362475,0.08000855,-0.06432146,-0.02618081,0.0245266,0.8176943,0.03101122,9.802038,-0.03119486,-0.04363239,0.004871732,9.759131
"0.41 sec",0.235434,0.4130407,0.1063335,-6.979957,0.03377451,0.01487525,-6.982605,0.2101949,0.000766975,0.0143359,0.08005957,-0.05734631,-0.02663111,-0.08934661,0.5827789,0.02036264,9.759735,-0.03509336,-0.05001703,0.001418191,9.698994
"0.42 sec",0.235434,0.4130407,0.1063335,-6.979957,0.03590442,0.01487201,-6.982455,0.2157239,-0.001445732,0.01561365,0.08007522,-0.05323888,-0.02811652,-0.1814365,0.2746075,0.009113369,9.699782,-0.03797717,-0.06095919,0.0003095898,9.687645
"0.43 sec",0.235434,0.4130407,0.1063335,-6.979957,0.03808821,0.01484569,-6.982292,0.2210276,-0.003853682,0.01701001,0.0800788,-0.0526047,-0.03027763,-0.2294318,-0.08269475,-0.002186775,9.690141,-0.03831715,-0.0762559,0.002067343,9.719642
"0.44 sec",0.235434,0.4130407,0.1063335,-6.979957,0.04032551,0.01479419,-6.982117,0.2264883,-0.006477145,0.01810798,0.08009891,-0.05582047,-0.03249434,-0.2059235,-0.4681754,-0.01310418,9.710891,-0.03556453,-0.08252165,0.00512883,9.778405
"0.45 sec",0.235434,0.4130407,0.1063335,-6.979957,0.04261972,0.01471556,-6.981933,0.2324499,-0.009266989,0.01866296,0.08014908,-0.06154333,-0.0340019,-0.1059322,-0.6157489,-0.01578778,9.777418,-0.03078504,-0.07867868,0.006743365,9.878266
"0.46 sec",0.235434,0.4130407,0.1063335,-6.979957,0.04497676,0.01460857,-6.981748,0.2390504,-0.01212711,0.01826849,0.08021577,-0.06697577,-0.03422038,0.03681267,-0.468551,-0.009315826,9.877729,-0.02576845,-0.06897558,0.006789118,9.978363
"0.47 sec",0.235434,0.4130407,0.1063335,-6.979957,0.04740248,0.01447316,-6.981572,0.2461388,-0.01493257,0.01690226,0.08028349,-0.06982356,-0.03303325,0.1694267,-0.1470724,0.001902831,9.977769,-0.0214712,-0.05945345,0.006536322,10.02912
"0.48 sec",0.235434,0.4130407,0.1063335,-6.979957,0.04990008,0.01431048,-6.981412,0.2533718,-0.01756519,0.01501996,0.08034903,-0.06943591,-0.03074405,0.2592892,0.1624748,0.01154074,10.02845,-0.01864351,-0.04878784,0.006820398,10.00158
"0.49 sec",0.235434,0.4130407,0.1063335,-6.979957,0.05246913,0.01412271,-6.98127,0.2603784,-0.0199446,0.01337334,0.08041755,-0.06612331,-0.02789071,0.2903914,0.4295661,0.01885536,10.00911,-0.01801603,-0.03589066,0.00669594,9.914479
"0.5 sec",0.235968,0.4364028,0.1055944,-6.979884,0.05510577,0.01391251,-6.981141,0.2668461,-0.02205705,0.01253828,0.0804854,-0.0602037,-0.0251231,0.2552985,0.6736667,0.02370264,9.914967,-0.02522849,-0.0495001,0.004708448,9.74046
"0.51 sec",0.235968,0.4364028,0.1055944,-6.979884,0.05780348,0.01368233,-6.981011,0.2726109,-0.02396307,0.01337925,0.08053393,-0.05519593,-0.02371312,0.05751479,0.3597568,0.01324731,9.743866,-0.03250799,-0.05922846,0.006418478,9.658927
"0.52 sec",0.235968,0.4364028,0.1055944,-6.979884,0.06055668,0.01343336,-6.980869,0.2780058,-0.02584309,0.0150374,0.08059722,-0.05365678,-0.02441774,-0.153348,0.006962663,0.006579855,9.65935,-0.03685148,-0.0728787,0.0143634,9.668265
"0.53 sec",0.235968,0.4364028,0.1055944,-6.979884,0.06336375,0.01316495,-6.980711,0.2834475,-0.02787389,0.01663123,0.08073703,-0.05585533,-0.02672344,-0.2710803,-0.3635934,0.004676594,9.666379,-0.03677864,-0.08261068,0.02476849,9.73001
"0.54 sec",0.235968,0.4364028,0.1055944,-6.979884,0.06622709,0.01287507,-6.98054,0.2893102,-0.03013952,0.01765061,0.08098008,-0.06099828,-0.02941222,-0.2527632,-0.5929828,0.007365181,9.729112,-0.03328057,-0.08146719,0.03198567,9.835523
"0.55 sec",0.235968,0.4364028,0.1055944,-6.979884,0.06915221,0.01256141,-6.980363,0.2958083,-0.03261445,0.01766883,0.08129681,-0.06668802,-0.0312825,-0.130579,-0.5271639,0.01547188,9.834904,-0.02856494,-0.07068979,0.03430869,9.955138
"0.56 sec",0.235968,0.4364028,0.1055944,-6.979884,0.07214528,0.01222238,-6.980192,0.3028661,-0.03519506,0.01653221,0.08163883,-0.07009152,-0.03170713,0.0230892,-0.1993657,0.02791678,9.954185,-0.02389142,-0.05915145,0.03341436,10.03458
"0.57 sec",0.235968,0.4364028,0.1055944,-6.979884,0.07521035,0.01185757,-6.980036,0.310143,-0.03774887,0.01460378,0.08197345,-0.06992467,-0.03068159,0.1555678,0.1605015,0.03828591,10.03416,-0.01972482,-0.0464263,0.03171041,10.02818
"0.58 sec",0.235968,0.4364028,0.1055944,-6.979884,0.07834744,0.0114679,-6.979899,0.3172119,-0.04015391,0.01269935,0.08229181,-0.06628674,-0.02855041,0.2458308,0.4826521,0.0454962,10.0299,-0.01677836,-0.03198635,0.02852146,9.938017
"0.59 sec",0.235968,0.4364028,0.1055944,-6.979884,0.08155252,0.01105528,-6.979778,0.3236858,-0.04233304,0.01163093,0.08257958,-0.05959326,-0.02581925,0.2819613,0.7627826,0.04828812,9.938437,-0.01457153,-0.0232489,0.02170322,9.797257
"0.6 sec",0.238409,0.4658865,0.1032336,-6.9818,0.08481813,0.01062211,-6.979661,0.3292926,-0.04426576,0.01190252,0.08280134,-0.05109913,-0.02294538,0.2798935,0.8669747,0.04170199,9.798958,-0.01972363,-0.04305358,0.01355953,9.642713
"0.61 sec",0.238409,0.4658865,0.1032336,-6.9818,0.08813537,0.01017073,-6.979533,0.3340583,-0.0459852,0.01366917,0.08294177,-0.04532032,-0.02101447,0.1266257,0.3541457,0.02101697,9.644864,-0.02991916,-0.05836594,0.01287756,9.622296
"0.62 sec",0.238409,0.4658865,0.1032336,-6.9818,0.09149822,0.009702642,-6.979386,0.3385063,-0.04763924,0.0156589,0.08307096,-0.04486123,-0.02134821,-0.1392229,-0.165538,0.009343361,9.627661,-0.03550265,-0.07984253,0.02681653,9.658115
"0.63 sec",0.238409,0.4658865,0.1032336,-6.9818,0.09490632,0.009217503,-6.979221,0.3431994,-0.04942156,0.01731387,0.08333258,-0.04985701,-0.02377717,-0.3000711,-0.7031104,0.01017577,9.648826,-0.03463387,-0.08196601,0.04639303,9.727326
"0.64 sec",0.238409,0.4658865,0.1032336,-6.9818,0.09836466,0.008713404,-6.979043,0.3485982,-0.05143563,0.01833177,0.08378764,-0.05751672,-0.02672497,-0.2738358,-0.7739938,0.02575517,9.726913,-0.03078409,-0.07796482,0.05967542,9.878456
"0.65 sec",0.238409,0.4658865,0.1032336,-6.9818,0.1018812,0.008187997,-6.978861,0.3548289,-0.05366953,0.0179078,0.08437834,-0.06421116,-0.02874236,-0.1377937,-0.5694452,0.04325001,9.876266,-0.02607836,-0.06360742,0.06500459,10.0174
"0.66 sec",0.238409,0.4658865,0.1032336,-6.9818,0.1054634,0.007639593,-6.978691,0.3616663,-0.05601446,0.01613085,0.08502579,-0.0673101,-0.02922332,0.0219328,-0.1224212,0.06130598,10.01593,-0.02124929,-0.05072619,0.06448955,10.09377
"0.67 sec",0.238409,0.4658865,0.1032336,-6.9818,0.1091151,0.007067759,-6.978542,0.3686447,-0.05833634,0.01358135,0.08567102,-0.06605195,-0.02819662,0.159816,0.284914,0.07243127,10.09336,-0.01642164,-0.03731796,0.06142615,10.05711
"0.68 sec",0.238409,0.4658865,0.1032336,-6.9818,0.1128351,0.006473384,-6.978418,0.3752701,-0.06050696,0.0113432,0.0862874,-0.06110568,-0.02595663,0.2636615,0.6104541,0.0772603,10.05765,-0.01195707,-0.02534701,0.05469433,9.926836
"0.69 sec",0.238409,0.4658865,0.1032336,-6.9818,0.1166179,0.00585847,-6.97831,0.3811622,-0.06243439,0.0103357,0.08683896,-0.05352563,-0.0228751,0.3293678,0.8198237,0.07352332,9.928467,-0.007583372,-0.01914265,0.04368192,9.758394
"0.7 sec",0.2431047,0.5010671,0.09962121,-6.982506,0.1204551,0.005225714,-6.978203,0.386128,-0.06406908,0.01094934,0.08728299,-0.04493926,-0.01927201,0.368375,0.8427751,0.06004913,9.761281,-0.01320475,-0.04386918,0.03214344,9.546833
"0.71 sec",0.2431047,0.5010671,0.09962121,-6.982506,0.1243375,0.004578136,-6.978081,0.3902717,-0.06540865,0.01362695,0.08761114,-0.04010651,-0.01652045,0.2017426,0.2158925,0.0357141,9.552626,-0.02701212,-0.06365988,0.03315797,9.584517
"0.72 sec",0.2431047,0.5010671,0.09962121,-6.982506,0.12826,0.003917974,-6.977932,0.3942612,-0.06662402,0.01598058,0.08794229,-0.04164146,-0.01662372,-0.1512907,-0.3974272,0.02655476,9.583847,-0.03297266,-0.08253253,0.05608971,9.638357
"0.73 sec",0.2431047,0.5010671,0.09962121,-6.982506,0.1322243,0.003245241,-6.977764,0.3987061,-0.06795725,0.01782286,0.0884924,-0.04861772,-0.01938096,-0.3435128,-0.8696192,0.03933018,9.637707,-0.03123415,-0.08127888,0.08112942,9.740384
"0.74 sec",0.2431047,0.5010671,0.09962121,-6.982506,0.1362372,0.002557943,-6.977581,0.404024,-0.06954334,0.0187038,0.08929236,-0.05726773,-0.02269629,-0.3014086,-0.8236727,0.0624533,9.739772,-0.02744518,-0.07343066,0.09905837,9.916709
"0.75 sec",0.2431047,0.5010671,0.09962121,-6.982506,0.1403079,0.001853524,-6.977398,0.4102311,-0.07136769,0.01789275,0.09027459,-0.06373629,-0.02495985,-0.1554073,-0.5002494,0.08644487,9.913237,-0.02306112,-0.0570897,0.106027,10.06016
"0.76 sec",0.2431047,0.5010671,0.09962121,-6.982506,0.1444438,0.001130119,-6.97723,0.4169817,-0.07332095,0.01567426,0.09133141,-0.06574059,-0.0256422,0.005331026,0.00775797,0.1060318,10.0586,-0.01798227,-0.04407798,0.1039917,10.11936
"0.77 sec",0.2431047,0.5010671,0.09962121,-6.982506,0.1486476,0.0003870972,-6.977087,0.4237366,-0.07527119,0.01284066,0.0923725,-0.06315979,-0.02475863,0.1518063,0.4110393,0.1140231,10.11853,-0.01212659,-0.02951429,0.09740783,10.04787
"0.78 sec",0.2431047,0.5010671,0.09962121,-6.982506,0.1529168,-0.0003748258,-6.97697,0.4299868,-0.07708317,0.01065527,0.09335064,-0.05693373,-0.02247545,0.2794976,0.7325988,0.1138426,10.04893,-0.005029525,-0.01986594,0.08563208,9.884165
"0.79 sec",0.2431047,0.5010671,0.09962121,-6.982506,0.1572444,-0.001153685,-6.976866,0.4353774,-0.07864114,0.01003166,0.09421449,-0.04851688,-0.01891324,0.3994638,0.8728252,0.1022319,9.886463,0.001775928,-0.01362961,0.07000857,9.699123
"0.8 sec",0.2510325,0.5414499,0.09545767,-6.982838,0.1616209,-0.001946447,-6.97676,0.4397823,-0.07984886,0.01120134,0.09492467,-0.03957486,-0.01429654,0.4878139,0.8645598,0.08253785,9.702943,-0.002860663,-0.04227973,0.05507762,9.450834
"0.81 sec",0.2510325,0.5414499,0.09545767,-6.982838,0.166037,-0.002749292,-6.976631,0.4433484,-0.0806625,0.0147996,0.09548418,-0.0350601,-0.01025745,0.3319493,0.1492086,0.0566071,9.452142,-0.02043261,-0.06507285,0.05617114,9.566817
"0.82 sec",0.2510325,0.5414499,0.09545767,-6.982838,0.1704877,-0.003558899,-6.97647,0.4468461,-0.08124529,0.01732649,0.09604537,-0.03771949,-0.00960111,-0.1144816,-0.535621,0.05101931,9.566267,-0.02733864,-0.08196031,0.08328975,9.633601
"0.83 sec",0.2510325,0.5414499,0.09545767,-6.982838,0.1749758,-0.004374431,-6.976287,0.4509175,-0.08189244,0.01919607,0.09686548,-0.04585668,-0.0123197,-0.3605713,-0.9653376,0.0714936,9.632641,-0.0258465,-0.0793478,0.110834,9.747744
"0.84 sec",0.2510325,0.5414499,0.09545767,-6.982838,0.1795094,-0.005197603,-6.976091,0.4559554,-0.08278515,0.01998278,0.09796146,-0.05513686,-0.01593242,-0.3361316,-0.8616347,0.09710717,9.74701,-0.02292283,-0.06896662,0.133316,9.934328
"0.85 sec",0.2510325,0.5414499,0.09545767,-6.982838,0.1840982,-0.006031018,-6.975896,0.461919,-0.0839316,0.01897254,0.09928408,-0.06154494,-0.0186598,-0.2046083,-0.4647782,0.1244686,9.930216,-0.01941549,-0.05170301,0.1435871,10.08256
"0.86 sec",0.2510325,0.5414499,0.09545767,-6.982838,0.1887497,-0.006876831,-6.975718,0.4683975,-0.08524867,0.01650267,0.1007149,-0.0629783,-0.01993646,-0.05486425,0.07660606,0.1448559,10.08082,-0.01432361,-0.0387488,0.140591,10.13301
"0.87 sec",0.2510325,0.5414499,0.09545767,-6.982838,0.193466,-0.0077362,-6.975569,0.4748128,-0.08662384,0.01349848,0.1021224,-0.05971332,-0.01963811,0.1004025,0.4756986,0.1497297,10.13232,-0.007308007,-0.0242603,0.1309943,10.04175
"0.88 sec",0.2510325,0.5414499,0.09545767,-6.982838,0.1982439,-0.008609029,-6.975444,0.4806536,-0.08791921,0.01133642,0.1034378,-0.0529152,-0.01768615,0.2629429,0.781903,0.1447601,10.04224,0.002520478,-0.01517125,0.1159445,9.856744
"0.89 sec",0.2510325,0.5414499,0.09545767,-6.982838,0.2030759,-0.0094938,-6.975333,0.4855831,-0.08898567,0.01095193,0.1046067,-0.04414452,-0.01390155,0.4488451,0.8971391,0.1285167,9.860915,0.01159291,-0.008843807,0.09752318,9.663167
"0.9 sec",0.2620316,0.5866632,0.09118214,-6.982702,0.2079521,-0.01038745,-6.975216,0.4895003,-0.08967047,0.01245291,0.1055938,-0.0350198,-0.008454215,0.5911047,0.8781587,0.1051564,9.667364,0.008782201,-0.04003925,0.08109614,9.364705
"0.91 sec",0.2620316,0.5866632,0.09118214,-6.982702,0.2128628,-0.0112856,-6.97507,0.49256,-0.08988295,0.01687888,0.1064145,-0.03070072,-0.003166449,0.4665627,0.1085644,0.08143431,9.365635,-0.01031383,-0.06474282,0.08152606,9.561435
"0.92 sec",0.2620316,0.5866632,0.09118214,-6.982702,0.2178033,-0.01218387,-6.974888,0.4955988,-0.08973809,0.01946173,0.1072294,-0.03405832,-0.001409759,-0.02523514,-0.6213092,0.08060808,9.555552,-0.01776987,-0.07981955,0.1082229,9.652474
"0.93 sec",0.2620316,0.5866632,0.09118214,-6.982702,0.2227769,-0.01308024,-6.974685,0.4992799,-0.08955391,0.02113248,0.1082989,-0.04285301,-0.003474429,-0.3131445,-1.013636,0.1047656,9.652004,-0.01684073,-0.07297894,0.1328727,9.762656
"0.94 sec",0.2620316,0.5866632,0.09118214,-6.982702,0.2277923,-0.01397556,-6.974471,0.5039516,-0.08954699,0.02174636,0.1096166,-0.05201396,-0.006808999,-0.3215301,-0.8082998,0.127334,9.761891,-0.01605853,-0.06378096,0.1545421,9.949543
"0.95 sec",0.2620316,0.5866632,0.09118214,-6.982702,0.2328591,-0.01487194,-6.974259,0.509504,-0.08976503,0.02055352,0.1111519,-0.05788822,-0.009722616,-0.2435786,-0.4124124,0.1503388,9.945415,-0.01415643,-0.04643499,0.1659896,10.08368
"0.96 sec",0.2620316,0.5866632,0.09118214,-6.982702,0.2379841,-0.01577153,-6.974066,0.5155122,-0.09018259,0.01803201,0.1128061,-0.05884644,-0.01164907,-0.1331837,0.1201765,0.167105,10.08243,-0.009765673,-0.03443899,0.1628859,10.11932
"0.97 sec",0.2620316,0.5866632,0.09118214,-6.982702,0.243169,-0.01667605,-6.9739,0.5214159,-0.09073683,0.01512205,0.1144364,-0.05532234,-0.01222568,0.01189761,0.4898887,0.1686357,10.11876,-0.002380116,-0.0204164,0.1522571,10.01685
"0.98 sec",0.2620316,0.5866632,0.09118214,-6.982702,0.2484104,-0.01758633,-6.973759,0.5267394,-0.09131046,0.01317096,0.1159648,-0.04851303,-0.01105976,0.1955985,0.7753691,0.1607331,10.0176,0.008873728,-0.0111859,0.1366022,9.827892
"0.99 sec",0.2620316,0.5866632,0.09118214,-6.982702,0.2537007,-0.01850178,-6.973628,0.5311697,-0.09173814,0.01304565,0.1173403,-0.03983133,-0.007684608,0.4283293,0.888145,0.143512,9.832184,0.01912541,-0.00496041,0.11813,9.638239
"1 sec",0.2753184,0.6363337,0.08716536,-6.982222,0.2590303,-0.01941996,-6.973489,0.5346072,-0.09182539,0.01477632,0.1185335,-0.03081069,-0.002199671,0.6115747,0.8682866,0.1202547,9.642155,0.01866444,-0.03767103,0.1029258,9.293748
