Time,desired yaw,desired x,desired y,desired z,WorldPosition_1,WorldPosition_2,WorldPosition_3,WorldVelocity_1,WorldVelocity_2,WorldVelocity_3,EulerZYX_1,EulerZYX_2,EulerZYX_3,BodyAngularRateRPY_1,BodyAngularRateRPY_2,BodyAngularRateRPY_3,Thrust,Roll CS,Pitch CS,Yaw CS,Thrust CS
"0.2 sec",0.1218115,0.4066832,0.06192764,-6.96822,0.01813971,0.01436309,-6.992012,0.1899222,0.09120116,-0.03212079,0.07679559,-0.1196227,-0.1320589,-1.83513,-1.462518,0.07701833,5.980743,-0.0774261,-0.06654408,0.09003179,13.88222
"0.21 sec",0.1218115,0.4066832,0.06192764,-6.96822,0.0201271,0.01519048,-6.992506,0.2078435,0.07396416,-0.06853842,0.07779119,-0.1214722,-0.1361227,0.613955,0.6549444,0.1800783,13.88046,-0.07749227,-0.06646696,0.08804059,13.88222
"0.22 sec",0.1218115,0.4066832,0.06192764,-6.96822,0.02229384,0.01584451,-6.993384,0.2252576,0.05706345,-0.1071217,0.07867775,-0.1113124,-0.125931,1.263197,1.179943,0.2383355,13.88133,-0.1100345,-0.09447356,0.08626747,9.793991
"0.23 sec",0.1218115,0.4066832,0.06192764,-6.96822,0.02460454,0.01635848,-6.994458,0.2366176,0.04597699,-0.1067275,0.0795457,-0.1026551,-0.1170866,0.6021152,0.584351,0.1553345,9.79598,-0.1568127,-0.1351759,0.08453158,6.891811
"0.24 sec",0.1218115,0.4066832,0.06192764,-6.96822,0.02700941,0.01678031,-6.995382,0.2442884,0.03845065,-0.07745612,0.08039252,-0.1031024,-0.1184023,-0.6078795,-0.4848763,0.02713309,6.892817,-0.1744207,-0.1505025,0.08283792,6.206584
"0.25 sec",0.1218115,0.4066832,0.06192764,-6.96822,0.02948781,0.01712984,-6.995975,0.2514647,0.03137696,-0.04077611,0.0812259,-0.1112885,-0.1283711,-1.198835,-1.013112,-0.04713975,6.207656,-0.1597005,-0.1372526,0.08117117,6.777905
"0.26 sec",0.1218115,0.4066832,0.06192764,-6.96822,0.03204414,0.0174024,-6.996224,0.2599237,0.0230128,-0.009254138,0.08204334,-0.1199495,-0.1387674,-0.8669922,-0.7318071,-0.02049124,6.777404,-0.1380747,-0.1181171,0.07953629,7.836498
"0.27 sec",0.1218115,0.4066832,0.06192764,-6.96822,0.03469451,0.01758189,-6.996209,0.270237,0.01279467,0.01211277,0.08284086,-0.1237948,-0.1435817,-0.1811188,-0.1441093,0.05893154,7.831994,-0.1218456,-0.1038631,0.07794125,8.880028
"0.28 sec",0.1218115,0.4066832,0.06192764,-6.96822,0.03745583,0.01765137,-6.996031,0.2820364,0.001091286,0.02325396,0.0836213,-0.1222228,-0.1421159,0.3779219,0.3327365,0.1258155,8.875647,-0.1121127,-0.09531561,0.07638037,9.653639
"0.29 sec",0.1218115,0.4066832,0.06192764,-6.96822,0.04033896,0.0176,-6.99578,0.2945299,-0.01130614,0.02663844,0.08438729,-0.1171534,-0.136566,0.6643687,0.57557,0.1558608,9.652434,-0.1046013,-0.09118931,0.07484838,10.09658
"0.3 sec",0.1303018,0.4316624,0.06831114,-6.975115,0.04334707,0.01742463,-6.995519,0.3069935,-0.02366447,0.02542594,0.08513892,-0.1108314,-0.1291865,0.7676486,0.6153736,0.155204,10.09616,0.06569536,-0.07814711,0.09032577,13.88222
"0.31 sec",0.1303018,0.4316624,0.06831114,-6.975115,0.04649746,0.01711071,-6.99545,0.3229825,-0.03860624,-0.01257302,0.0860439,-0.1035155,-0.1022592,3.885763,0.7523282,0.1690172,13.88037,0.06562468,-0.07820644,0.0885158,13.88222
"0.32 sec",0.1303018,0.4316624,0.06831114,-6.975115,0.04980205,0.01666939,-6.995773,0.3376971,-0.04871845,-0.05213176,0.08694529,-0.09630833,-0.0610867,4.096644,0.6498637,0.1294177,13.88116,0.06942705,-0.08291407,0.08671303,13.10898
"0.33 sec",0.1303018,0.4316624,0.06831114,-6.975115,0.05324339,0.01615623,-6.996458,0.3503717,-0.0530822,-0.08462491,0.08782393,-0.09109651,-0.02308167,3.436085,0.4030658,0.09642035,13.11025,0.1026416,-0.1232055,0.08495574,8.866109
"0.34 sec",0.1303018,0.4316624,0.06831114,-6.975115,0.05678858,0.01562366,-6.997265,0.3585515,-0.05291487,-0.07589559,0.0886727,-0.09258447,0.01068884,3.192543,-0.5161747,0.08930571,8.868083,0.1297445,-0.1565808,0.0832582,7.014293
"0.35 sec",0.1303018,0.4316624,0.06831114,-6.975115,0.0604071,0.01510504,-6.997887,0.3651981,-0.05043736,-0.0480531,0.08949003,-0.1029313,0.04233183,3.011038,-1.332289,0.1372767,7.015187,0.1331914,-0.1610956,0.08162355,6.82712
"0.36 sec",0.1303018,0.4316624,0.06831114,-6.975115,0.064094,0.01462162,-6.998217,0.3723083,-0.0459241,-0.01774776,0.09028696,-0.1171724,0.0696791,2.434579,-1.407563,0.1777046,6.83078,0.121107,-0.1464554,0.0800297,7.49734
"0.37 sec",0.1303018,0.4316624,0.06831114,-6.975115,0.06785937,0.01419503,-6.998273,0.3808967,-0.03912561,0.006357485,0.09107596,-0.1284925,0.0892086,1.551549,-0.8756921,0.1572798,7.49655,0.1075438,-0.1300282,0.07845169,8.430533
"0.38 sec",0.1303018,0.4316624,0.06831114,-6.975115,0.07171895,0.01384772,-6.998133,0.3911014,-0.030158,0.02149646,0.0918579,-0.1336198,0.09994679,0.7171422,-0.2267105,0.1007801,8.428201,0.09773655,-0.118221,0.0768878,9.264663
"0.39 sec",0.1303018,0.4316624,0.06831114,-6.975115,0.07568663,0.01359838,-6.997882,0.4024433,-0.01963139,0.02846839,0.0926275,-0.1331427,0.1036331,0.1325812,0.2441115,0.05124436,9.262945,0.09341068,-0.09645055,0.07534862,9.828629
"0.4 sec",0.2555207,0.4576714,0.112178,-6.962382,0.0797701,0.01345851,-6.99759,0.4141732,-0.008342484,0.02978682,0.09338158,-0.1275445,0.1031269,-0.1557857,0.7557087,-0.003139627,9.828071,0.1514904,-0.1852671,0.3242782,5.979641
"0.41 sec",0.2555207,0.4576714,0.112178,-6.962382,0.08394751,0.01341057,-6.997106,0.4212202,-0.001296838,0.06792668,0.09649555,-0.1300737,0.1078358,0.9214128,-0.8824015,0.4185747,5.981616,0.150916,-0.1857335,0.3180503,5.979641
"0.42 sec",0.2555207,0.4576714,0.112178,-6.962382,0.0881959,0.01343443,-6.996231,0.4285558,0.006181405,0.1071558,0.09967366,-0.1417126,0.1177525,1.066147,-1.227426,0.4616192,5.982247,0.1503284,-0.1862075,0.3116941,5.979641
"0.43 sec",0.2555207,0.4576714,0.112178,-6.962382,0.09252076,0.01353651,-6.994962,0.4365214,0.01434327,0.1465571,0.102788,-0.1540088,0.1272378,0.9026095,-1.094282,0.4500172,5.980276,0.106918,-0.1324024,0.3054654,8.359836
"0.44 sec",0.2555207,0.4576714,0.112178,-6.962382,0.0969438,0.01373923,-6.99341,0.4482058,0.02632635,0.163374,0.1058447,-0.1578723,0.1296378,-0.1394009,0.1822232,0.2804512,8.359278,0.06855602,-0.08509047,0.2993521,12.9741
"0.45 sec",0.2555207,0.4576714,0.112178,-6.962382,0.1015147,0.01409368,-6.99191,0.4659489,0.04453342,0.1354559,0.1088371,-0.1485839,0.1214902,-1.156588,1.44252,0.1212557,12.97377,0.06382713,-0.07967928,0.2933673,13.88222
"0.46 sec",0.2555207,0.4576714,0.112178,-6.962382,0.106263,0.01463016,-6.990745,0.4833992,0.0624538,0.09724428,0.1117626,-0.1326386,0.1081008,-1.33116,1.661821,0.1109519,13.87923,0.06521606,-0.0659722,0.2875163,13.86959
"0.47 sec",0.2555207,0.4576714,0.112178,-6.962382,0.1111757,0.01533585,-6.989966,0.4987906,0.0783597,0.05842645,0.1146293,-0.1157102,0.09548938,-1.095601,1.668873,0.126048,13.87159,0.07846038,0.02578678,0.2817829,13.34659
"0.48 sec",0.2555207,0.4576714,0.112178,-6.962382,0.1162281,0.01618895,-6.989553,0.511109,0.09200627,0.02420117,0.117439,-0.09002111,0.0872389,-0.5551107,3.084281,0.01097585,13.34703,0.09401397,0.07445925,0.2761633,11.82716
"0.49 sec",0.2555207,0.4576714,0.112178,-6.962382,0.1213794,0.01716525,-6.989412,0.5184144,0.1030897,0.004391688,0.1201984,-0.05372415,0.08482586,0.01453964,3.847375,-0.05044772,11.82805,0.1056623,0.08329508,0.2706446,10.55029
"0.5 sec",0.1705598,0.5120247,0.08463007,-6.96078,0.1265796,0.01824365,-6.989406,0.5209564,0.1125279,-0.002879845,0.1229118,-0.01635411,0.08728499,0.4054777,3.504131,-0.03429256,10.55132,-0.163288,-0.1288812,0.09529604,6.859224
"0.51 sec",0.1705598,0.5120247,0.08463007,-6.96078,0.1317892,0.01939826,-6.989295,0.5209277,0.1179898,0.02589985,0.123955,-0.009954981,0.06034964,-4.663958,-1.314457,0.1776576,6.863716,-0.1299627,-0.1019153,0.09320946,8.611032
"0.52 sec",0.1705598,0.5120247,0.08463007,-6.96078,0.1370026,0.02059765,-6.988971,0.5221109,0.1212562,0.03841731,0.1249318,-0.02802909,0.01214587,-4.69787,-2.049852,0.1230372,8.610164,-0.114091,-0.08913645,0.09125593,9.810061
"0.53 sec",0.1705598,0.5120247,0.08463007,-6.96078,0.1422406,0.02181106,-6.988584,0.5258811,0.1208048,0.03880604,0.1258856,-0.04657729,-0.02880101,-3.488206,-1.637236,0.0470561,9.808994,-0.1078226,-0.08402174,0.08934838,10.38566
"0.54 sec",0.1705598,0.5120247,0.08463007,-6.96078,0.1475284,0.02300223,-6.988222,0.5319825,0.1169656,0.03345232,0.1268011,-0.06005303,-0.05750473,-2.308908,-1.093245,0.02775627,10.38513,-0.1065134,-0.08283423,0.08751741,10.52028
"0.55 sec",0.1705598,0.5120247,0.08463007,-6.96078,0.1528855,0.02414252,-6.98792,0.539618,0.1107888,0.02684528,0.1276861,-0.06878152,-0.07613328,-1.463636,-0.6898199,0.03549038,10.51901,-0.1076501,-0.08357374,0.08574727,10.41674
"0.56 sec",0.1705598,0.5120247,0.08463007,-6.96078,0.1583235,0.02521352,-6.987679,0.5480987,0.1032232,0.02137418,0.1285481,-0.07432352,-0.08800819,-0.9343044,-0.4454815,0.04676006,10.41732,-0.1097406,-0.08506157,0.08402327,10.22588
"0.57 sec",0.1705598,0.5120247,0.08463007,-6.96078,0.1638486,0.02620466,-6.987484,0.557009,0.0948853,0.01789808,0.1293908,-0.07802495,-0.09579016,-0.625123,-0.3124,0.05424158,10.23006,-0.1118151,-0.08653554,0.08233789,10.04345
"0.58 sec",0.1705598,0.5120247,0.08463007,-6.96078,0.1694642,0.02710998,-6.987313,0.5661575,0.08610061,0.01632038,0.1302159,-0.08072075,-0.1011824,-0.4447087,-0.2395744,0.05822477,10.04664,-0.1032092,-0.005964321,0.08068785,9.863537
"0.59 sec",0.1705598,0.5120247,0.08463007,-6.96078,0.175171,0.02792605,-6.987148,0.5750916,0.07705938,0.01656118,0.1310228,-0.07331175,-0.1039352,-0.1370321,1.349936,0.2216125,9.866645,-0.08738033,0.1144457,0.07907394,9.863513
"0.6 sec",0.1894425,0.5645359,0.1021975,-6.951552,0.1809606,0.02865014,-6.986982,0.5823213,0.06771436,0.01673942,0.1318161,-0.04382697,-0.1027983,0.2858846,3.854197,0.477553,9.864351,0.1443033,-0.190893,0.1152526,5.979641
"0.61 sec",0.1894425,0.5645359,0.1021975,-6.951552,0.1867991,0.02929926,-6.986631,0.5852692,0.06250584,0.05434554,0.1329486,-0.03929513,-0.07244463,4.762707,-1.89524,-0.02621244,5.981574,0.1440883,-0.1910545,0.1129876,5.979641
"0.62 sec",0.1894425,0.5645359,0.1021975,-6.951552,0.1926681,0.02990974,-6.985895,0.5887343,0.06014268,0.09280512,0.1340068,-0.06754489,-0.02066313,5.228364,-3.326256,0.03514384,5.980954,0.1438873,-0.1912051,0.1108714,5.979641
"0.63 sec",0.1894425,0.5645359,0.1021975,-6.951552,0.1985789,0.03051318,-6.984775,0.5936834,0.06106889,0.1313297,0.1350337,-0.1005158,0.02766834,4.354783,-3.119918,0.1896006,5.980728,0.08634683,-0.1140277,0.1088175,9.929003
"0.64 sec",0.1894425,0.5645359,0.1021975,-6.951552,0.2045654,0.03115034,-6.983454,0.6039442,0.06695206,0.1318712,0.1360875,-0.1195338,0.05876479,2.139363,-0.9766152,0.1644882,9.927087,0.06664151,-0.088032,0.1067099,12.84064
"0.65 sec",0.1894425,0.5645359,0.1021975,-6.951552,0.2106752,0.03187072,-6.982274,0.6180933,0.0774499,0.103534,0.1371529,-0.121365,0.07155006,0.6570247,0.3752637,0.07941467,12.8395,0.06315472,-0.08358759,0.104579,13.52953
"0.66 sec",0.1894425,0.5645359,0.1021975,-6.951552,0.2169289,0.03270496,-6.981416,0.6325119,0.08945078,0.06782421,0.1382006,-0.1149101,0.074168,0.002651474,0.8084595,0.04410297,13.52845,0.06594509,-0.08749126,0.1024837,12.9399
"0.67 sec",0.1894425,0.5645359,0.1021975,-6.951552,0.2233192,0.03365693,-6.98089,0.6453647,0.100888,0.03752231,0.1392261,-0.1072361,0.07316133,-0.146869,0.7129774,0.04985189,12.94043,0.08886072,0.02493135,0.1004327,11.84284
"0.68 sec",0.1894425,0.5645359,0.1021975,-6.951552,0.2298269,0.03471729,-6.980614,0.6557631,0.1111287,0.01781553,0.1402325,-0.08789776,0.0741142,0.271298,2.674277,-0.09791686,11.84459,0.06096694,0.08489999,0.09841993,10.8312
"0.69 sec",0.1894425,0.5645359,0.1021975,-6.951552,0.2364204,0.03587453,-6.980487,0.6622777,0.1202079,0.007926376,0.1412176,-0.05285304,0.07405865,-0.1813932,3.899664,-0.1911399,10.83247,0.01352851,0.09859751,0.0964497,10.06511
"0.7 sec",0.1910033,0.6271732,0.1113883,-6.953337,0.2430578,0.03711553,-6.98042,0.6645612,0.1277443,0.005493635,0.1421678,-0.01343405,0.06598494,-1.188957,3.781901,-0.1555512,10.06635,0.06569725,-0.08788516,0.09767112,12.92036
"0.71 sec",0.1910033,0.6271732,0.1113883,-6.953337,0.2497012,0.03843326,-6.980513,0.6638905,0.1356743,-0.02463084,0.1431367,-0.0009859867,0.05931607,-0.281654,-0.5269781,0.1292005,12.91851,0.08221224,-0.1103721,0.0957332,10.31574
"0.72 sec",0.1910033,0.6271732,0.1113883,-6.953337,0.2563381,0.0398209,-6.98079,0.6637731,0.1418776,-0.03016872,0.1440939,-0.0167023,0.06040567,0.3699645,-2.191597,0.2280516,10.3164,0.09550116,-0.1286644,0.09381875,8.872437
"0.73 sec",0.1910033,0.6271732,0.1113883,-6.953337,0.2629828,0.04126874,-6.981047,0.6655117,0.1478129,-0.02094562,0.1450254,-0.04202625,0.06654153,0.7549661,-2.626255,0.2679512,8.873304,0.08451398,-0.1335708,0.09195578,8.395852
"0.74 sec",0.1910033,0.6271732,0.1113883,-6.953337,0.2696548,0.0427786,-6.981185,0.6692183,0.154289,-0.006592283,0.1459376,-0.06741082,0.07282047,0.5212661,-2.339224,0.2620006,8.396272,-0.001128936,-0.1190946,0.09013146,8.495135
"0.75 sec",0.1910033,0.6271732,0.1113883,-6.953337,0.2763736,0.04435648,-6.981183,0.6748368,0.1612434,0.007054907,0.1468441,-0.08655357,0.06707558,-1.278144,-1.5184,0.1929989,8.494566,-0.07521499,-0.1025367,0.08831844,8.931437
"0.76 sec",0.1910033,0.6271732,0.1113883,-6.953337,0.2831579,0.04600151,-6.981065,0.6822311,0.1674398,0.01647826,0.1477403,-0.09693439,0.04331855,-2.994056,-0.6530119,0.117344,8.931014,-0.1211832,-0.0903508,0.08652604,9.39978
"0.77 sec",0.1910033,0.6271732,0.1113883,-6.953337,0.2900236,0.04769755,-6.980876,0.6910356,0.1712207,0.02119601,0.1486121,-0.09982625,0.007401151,-3.813837,-0.02543184,0.0863754,9.399366,-0.09116416,0.09008293,0.08478239,9.680607
"0.78 sec",0.1910033,0.6271732,0.1113883,-6.953337,0.2969798,0.04941448,-6.980655,0.6999456,0.1715903,0.02298023,0.149428,-0.07784726,-0.02538412,-2.749194,3.598455,0.170849,9.679573,-0.08500719,0.1156752,0.08315074,9.893238
"0.79 sec",0.1910033,0.6271732,0.1113883,-6.953337,0.3040132,0.05111868,-6.980427,0.7060862,0.1687824,0.02244142,0.1502113,-0.03520728,-0.04767069,-1.765426,4.504309,0.2938763,9.886627,-0.08439665,0.115026,0.08158404,9.954061
"0.8 sec",0.2064689,0.6945938,0.1331087,-6.963914,0.3110881,0.052782,-6.980209,0.708222,0.1635439,0.02118716,0.1509958,0.007476155,-0.0617982,-1.106936,3.890413,0.3201648,9.953051,0.06041607,-0.08229341,0.110946,13.88222
"0.81 sec",0.2064689,0.6945938,0.1331087,-6.963914,0.3181663,0.05437407,-6.980189,0.707157,0.1549731,-0.01825585,0.1520878,0.0187993,-0.05373386,2.06183,-0.8027633,0.06723236,13.88033,0.06032626,-0.08235919,0.1087621,13.88222
"0.82 sec",0.2064689,0.6945938,0.1331087,-6.963914,0.3252328,0.05589075,-6.980575,0.706429,0.1489923,-0.05884181,0.1531567,0.002557579,-0.02894141,2.644257,-2.110172,0.04489379,13.88116,0.06023829,-0.08242349,0.1066244,13.88222
"0.83 sec",0.2064689,0.6945938,0.1331087,-6.963914,0.3323024,0.05736725,-6.981367,0.7079077,0.1469623,-0.09953483,0.1541959,-0.01911068,-0.003806029,2.309378,-2.105669,0.09605697,13.88138,0.08043459,-0.1105027,0.1045458,10.3867
"0.84 sec",0.2064689,0.6945938,0.1331087,-6.963914,0.3393949,0.05884099,-6.982399,0.7109032,0.1482349,-0.1061421,0.1552164,-0.04150932,0.01887657,2.140031,-2.223923,0.1439902,10.38973,0.1225727,-0.1697077,0.1025049,6.816154
"0.85 sec",0.2064689,0.6945938,0.1331087,-6.963914,0.3465197,0.06033515,-6.983319,0.714288,0.1508965,-0.07698105,0.1562094,-0.06886903,0.04287234,2.473185,-2.946428,0.2250182,6.8182,0.1396338,-0.1943153,0.1005189,5.979641
"0.86 sec",0.2064689,0.6945938,0.1331087,-6.963914,0.3536837,0.06186304,-6.983898,0.7187513,0.1549663,-0.03858351,0.1571757,-0.09996605,0.06791444,2.422669,-3.056551,0.3043097,5.980188,0.1324402,-0.1844426,0.09858629,6.294003
"0.87 sec",0.2064689,0.6945938,0.1331087,-6.963914,0.3609013,0.06344144,-6.984105,0.7250183,0.1609823,-0.002737027,0.1581324,-0.1269427,0.08890764,1.800602,-2.301408,0.3011393,6.293114,0.05532708,0.1286039,0.09667283,7.398424
"0.88 sec",0.2064689,0.6945938,0.1331087,-6.963914,0.3681918,0.06509212,-6.984004,0.7328879,0.1692177,0.02254872,0.1590987,-0.1101281,0.09498069,-0.2100283,4.302936,-0.3137801,7.396935,-0.0364324,0.1233678,0.0947403,8.646801
"0.89 sec",0.2064689,0.6945938,0.1331087,-6.963914,0.3755541,0.06682935,-6.983714,0.7388936,0.1779045,0.0351612,0.1600057,-0.05886405,0.07848295,-2.53472,5.427884,-0.3389798,8.645169,-0.08638686,0.1202238,0.09292638,9.595593
"0.9 sec",0.2108162,0.7656968,0.1505484,-6.958925,0.3829571,0.0686437,-6.983347,0.7410018,0.1843225,0.03780235,0.1608496,-0.007656029,0.04514781,-3.715766,4.665721,-0.1267576,9.594311,0.1387363,-0.194953,0.09993333,5.979641
"0.91 sec",0.2108162,0.7656968,0.1505484,-6.958925,0.3903653,0.07049853,-6.982787,0.740633,0.1865106,0.07522103,0.1618251,-0.00342034,0.03531229,0.9132704,-2.466372,0.1862024,5.982792,0.1385473,-0.1950866,0.09798232,5.979641
"0.92 sec",0.2108162,0.7656968,0.1505484,-6.958925,0.3977738,0.07237609,-6.981843,0.7414019,0.189232,0.1135951,0.1627752,-0.03953598,0.05242066,2.175393,-4.204535,0.3140323,5.980478,0.08394842,-0.1174855,0.09608206,9.835724
"0.93 sec",0.2108162,0.7656968,0.1505484,-6.958925,0.405208,0.07430039,-6.980697,0.7459394,0.1960232,0.1146742,0.1637083,-0.07214061,0.06821024,1.110325,-2.44887,0.261872,9.833833,0.0678591,-0.09500248,0.09421599,12.147
"0.94 sec",0.2108162,0.7656968,0.1505484,-6.958925,0.4127071,0.07631044,-6.979658,0.7542111,0.2062064,0.09261283,0.1646451,-0.08853832,0.07432505,0.2578222,-0.9968587,0.1681879,12.14666,0.0345992,-0.08580847,0.09234238,12.68651
"0.95 sec",0.2108162,0.7656968,0.1505484,-6.958925,0.4202981,0.07842813,-6.97887,0.7641189,0.217289,0.06486113,0.1655699,-0.09383685,0.07108903,-0.6880013,-0.1749827,0.1047019,12.686,-0.0532155,-0.07397909,0.09049267,12.26028
"0.96 sec",0.2108162,0.7656968,0.1505484,-6.958925,0.4279892,0.08065076,-6.978341,0.7741238,0.2268485,0.04103383,0.1664744,-0.09253495,0.05272701,-2.513803,0.3400584,0.07187133,12.26071,-0.08969724,-0.006061035,0.08868369,11.44973
"0.97 sec",0.2108162,0.7656968,0.1505484,-6.958925,0.435777,0.08295225,-6.978012,0.7832983,0.2328178,0.0249577,0.1673441,-0.0805824,0.02208013,-3.281349,1.723148,0.04750746,11.45106,-0.07662126,0.1081916,0.08694437,10.7055
"0.98 sec",0.2108162,0.7656968,0.1505484,-6.958925,0.4436471,0.08529304,-6.977808,0.7902207,0.2347127,0.01606103,0.1681678,-0.04898364,-0.007733881,-2.629868,3.985587,0.1122564,10.70699,-0.08118304,0.1148894,0.08529684,10.09345
"0.99 sec",0.2108162,0.7656968,0.1505484,-6.958925,0.4515682,0.08763519,-6.977662,0.7933838,0.2332146,0.01313958,0.1689717,-0.007649282,-0.03096154,-2.003384,4.035254,0.2060626,10.09403,-0.08413282,0.1193069,0.08368903,9.729315
"1 sec",0.2245452,0.8417464,0.1772523,-6.969632,0.4595026,0.08994903,-6.977527,0.7929309,0.2291781,0.01394475,0.1697752,0.02968225,-0.04832701,-1.476888,3.34299,0.2428204,9.730005,0.05886188,-0.0834109,0.1095399,13.88222
"1.01 sec",0.2245452,0.8417464,0.1772523,-6.969632,0.4674137,0.09220327,-6.97758,0.7891399,0.2217087,-0.02545785,0.1708514,0.03521082,-0.04406997,1.688643,-1.37243,0.04803013,13.88033,0.05877218,-0.08347406,0.1073874,13.88222
